Created as New Dataset,Sample 839 By YargerLab Date Saturday, April 18 2026
cm-1,A
3874.00,0.1091
3873.00,0.1088
3872.00,0.1087
3871.00,0.1087
3870.00,0.1088
3869.00,0.1087
3868.00,0.1085
3867.00,0.1085
3866.00,0.1088
3865.00,0.1090
3864.00,0.1091
3863.00,0.1092
3862.00,0.1093
3861.00,0.1095
3860.00,0.1097
3859.00,0.1099
3858.00,0.1100
3857.00,0.1100
3856.00,0.1102
3855.00,0.1108
3854.00,0.1119
3853.00,0.1127
3852.00,0.1131
3851.00,0.1135
3850.00,0.1140
3849.00,0.1145
3848.00,0.1146
3847.00,0.1145
3846.00,0.1141
3845.00,0.1136
3844.00,0.1131
3843.00,0.1124
3842.00,0.1117
3841.00,0.1111
3840.00,0.1107
3839.00,0.1104
3838.00,0.1102
3837.00,0.1100
3836.00,0.1099
3835.00,0.1100
3834.00,0.1103
3833.00,0.1106
3832.00,0.1108
3831.00,0.1108
3830.00,0.1108
3829.00,0.1107
3828.00,0.1107
3827.00,0.1105
3826.00,0.1102
3825.00,0.1098
3824.00,0.1095
3823.00,0.1094
3822.00,0.1095
3821.00,0.1094
3820.00,0.1091
3819.00,0.1089
3818.00,0.1090
3817.00,0.1093
3816.00,0.1094
3815.00,0.1094
3814.00,0.1094
3813.00,0.1095
3812.00,0.1097
3811.00,0.1098
3810.00,0.1098
3809.00,0.1100
3808.00,0.1104
3807.00,0.1108
3806.00,0.1110
3805.00,0.1111
3804.00,0.1113
3803.00,0.1116
3802.00,0.1118
3801.00,0.1117
3800.00,0.1114
3799.00,0.1112
3798.00,0.1113
3797.00,0.1113
3796.00,0.1112
3795.00,0.1110
3794.00,0.1107
3793.00,0.1105
3792.00,0.1104
3791.00,0.1102
3790.00,0.1100
3789.00,0.1098
3788.00,0.1097
3787.00,0.1097
3786.00,0.1097
3785.00,0.1097
3784.00,0.1096
3783.00,0.1096
3782.00,0.1095
3781.00,0.1095
3780.00,0.1094
3779.00,0.1093
3778.00,0.1092
3777.00,0.1091
3776.00,0.1090
3775.00,0.1090
3774.00,0.1089
3773.00,0.1087
3772.00,0.1086
3771.00,0.1086
3770.00,0.1084
3769.00,0.1082
3768.00,0.1081
3767.00,0.1081
3766.00,0.1081
3765.00,0.1080
3764.00,0.1079
3763.00,0.1077
3762.00,0.1076
3761.00,0.1076
3760.00,0.1076
3759.00,0.1075
3758.00,0.1074
3757.00,0.1073
3756.00,0.1070
3755.00,0.1068
3754.00,0.1065
3753.00,0.1062
3752.00,0.1060
3751.00,0.1060
3750.00,0.1059
3749.00,0.1057
3748.00,0.1056
3747.00,0.1057
3746.00,0.1059
3745.00,0.1063
3744.00,0.1064
3743.00,0.1063
3742.00,0.1063
3741.00,0.1065
3740.00,0.1068
3739.00,0.1068
3738.00,0.1067
3737.00,0.1066
3736.00,0.1066
3735.00,0.1066
3734.00,0.1066
3733.00,0.1067
3732.00,0.1068
3731.00,0.1069
3730.00,0.1070
3729.00,0.1072
3728.00,0.1074
3727.00,0.1076
3726.00,0.1077
3725.00,0.1078
3724.00,0.1079
3723.00,0.1080
3722.00,0.1080
3721.00,0.1079
3720.00,0.1078
3719.00,0.1077
3718.00,0.1076
3717.00,0.1074
3716.00,0.1073
3715.00,0.1071
3714.00,0.1070
3713.00,0.1070
3712.00,0.1071
3711.00,0.1071
3710.00,0.1071
3709.00,0.1071
3708.00,0.1071
3707.00,0.1071
3706.00,0.1071
3705.00,0.1071
3704.00,0.1071
3703.00,0.1071
3702.00,0.1071
3701.00,0.1071
3700.00,0.1070
3699.00,0.1069
3698.00,0.1069
3697.00,0.1070
3696.00,0.1069
3695.00,0.1068
3694.00,0.1067
3693.00,0.1065
3692.00,0.1063
3691.00,0.1061
3690.00,0.1061
3689.00,0.1062
3688.00,0.1063
3687.00,0.1064
3686.00,0.1066
3685.00,0.1069
3684.00,0.1071
3683.00,0.1071
3682.00,0.1070
3681.00,0.1069
3680.00,0.1066
3679.00,0.1064
3678.00,0.1062
3677.00,0.1064
3676.00,0.1067
3675.00,0.1069
3674.00,0.1068
3673.00,0.1068
3672.00,0.1071
3671.00,0.1074
3670.00,0.1075
3669.00,0.1074
3668.00,0.1072
3667.00,0.1072
3666.00,0.1072
3665.00,0.1073
3664.00,0.1072
3663.00,0.1072
3662.00,0.1071
3661.00,0.1071
3660.00,0.1071
3659.00,0.1073
3658.00,0.1075
3657.00,0.1079
3656.00,0.1081
3655.00,0.1082
3654.00,0.1081
3653.00,0.1080
3652.00,0.1079
3651.00,0.1077
3650.00,0.1075
3649.00,0.1073
3648.00,0.1071
3647.00,0.1070
3646.00,0.1070
3645.00,0.1070
3644.00,0.1071
3643.00,0.1072
3642.00,0.1072
3641.00,0.1071
3640.00,0.1070
3639.00,0.1069
3638.00,0.1067
3637.00,0.1066
3636.00,0.1065
3635.00,0.1064
3634.00,0.1062
3633.00,0.1059
3632.00,0.1057
3631.00,0.1057
3630.00,0.1061
3629.00,0.1066
3628.00,0.1070
3627.00,0.1072
3626.00,0.1075
3625.00,0.1077
3624.00,0.1077
3623.00,0.1075
3622.00,0.1072
3621.00,0.1069
3620.00,0.1067
3619.00,0.1065
3618.00,0.1063
3617.00,0.1062
3616.00,0.1062
3615.00,0.1062
3614.00,0.1062
3613.00,0.1062
3612.00,0.1061
3611.00,0.1061
3610.00,0.1062
3609.00,0.1063
3608.00,0.1063
3607.00,0.1063
3606.00,0.1063
3605.00,0.1062
3604.00,0.1063
3603.00,0.1063
3602.00,0.1063
3601.00,0.1064
3600.00,0.1064
3599.00,0.1065
3598.00,0.1066
3597.00,0.1066
3596.00,0.1067
3595.00,0.1068
3594.00,0.1068
3593.00,0.1067
3592.00,0.1066
3591.00,0.1064
3590.00,0.1063
3589.00,0.1063
3588.00,0.1064
3587.00,0.1064
3586.00,0.1064
3585.00,0.1064
3584.00,0.1065
3583.00,0.1067
3582.00,0.1069
3581.00,0.1071
3580.00,0.1073
3579.00,0.1075
3578.00,0.1077
3577.00,0.1079
3576.00,0.1081
3575.00,0.1083
3574.00,0.1084
3573.00,0.1083
3572.00,0.1082
3571.00,0.1080
3570.00,0.1079
3569.00,0.1080
3568.00,0.1081
3567.00,0.1083
3566.00,0.1085
3565.00,0.1086
3564.00,0.1088
3563.00,0.1089
3562.00,0.1090
3561.00,0.1090
3560.00,0.1090
3559.00,0.1089
3558.00,0.1087
3557.00,0.1085
3556.00,0.1082
3555.00,0.1081
3554.00,0.1079
3553.00,0.1078
3552.00,0.1077
3551.00,0.1076
3550.00,0.1075
3549.00,0.1074
3548.00,0.1074
3547.00,0.1073
3546.00,0.1073
3545.00,0.1073
3544.00,0.1073
3543.00,0.1073
3542.00,0.1074
3541.00,0.1075
3540.00,0.1075
3539.00,0.1075
3538.00,0.1075
3537.00,0.1074
3536.00,0.1074
3535.00,0.1074
3534.00,0.1074
3533.00,0.1074
3532.00,0.1074
3531.00,0.1074
3530.00,0.1074
3529.00,0.1074
3528.00,0.1073
3527.00,0.1072
3526.00,0.1071
3525.00,0.1070
3524.00,0.1069
3523.00,0.1069
3522.00,0.1068
3521.00,0.1068
3520.00,0.1068
3519.00,0.1069
3518.00,0.1069
3517.00,0.1070
3516.00,0.1070
3515.00,0.1071
3514.00,0.1071
3513.00,0.1071
3512.00,0.1070
3511.00,0.1069
3510.00,0.1068
3509.00,0.1067
3508.00,0.1065
3507.00,0.1064
3506.00,0.1064
3505.00,0.1063
3504.00,0.1063
3503.00,0.1063
3502.00,0.1063
3501.00,0.1062
3500.00,0.1062
3499.00,0.1062
3498.00,0.1061
3497.00,0.1061
3496.00,0.1061
3495.00,0.1061
3494.00,0.1061
3493.00,0.1061
3492.00,0.1062
3491.00,0.1062
3490.00,0.1062
3489.00,0.1062
3488.00,0.1062
3487.00,0.1062
3486.00,0.1061
3485.00,0.1061
3484.00,0.1061
3483.00,0.1061
3482.00,0.1061
3481.00,0.1061
3480.00,0.1061
3479.00,0.1062
3478.00,0.1062
3477.00,0.1063
3476.00,0.1063
3475.00,0.1064
3474.00,0.1064
3473.00,0.1064
3472.00,0.1063
3471.00,0.1063
3470.00,0.1063
3469.00,0.1063
3468.00,0.1062
3467.00,0.1062
3466.00,0.1062
3465.00,0.1062
3464.00,0.1062
3463.00,0.1062
3462.00,0.1062
3461.00,0.1062
3460.00,0.1062
3459.00,0.1063
3458.00,0.1063
3457.00,0.1062
3456.00,0.1062
3455.00,0.1062
3454.00,0.1062
3453.00,0.1061
3452.00,0.1061
3451.00,0.1060
3450.00,0.1060
3449.00,0.1060
3448.00,0.1060
3447.00,0.1060
3446.00,0.1060
3445.00,0.1060
3444.00,0.1060
3443.00,0.1060
3442.00,0.1060
3441.00,0.1060
3440.00,0.1060
3439.00,0.1059
3438.00,0.1059
3437.00,0.1059
3436.00,0.1059
3435.00,0.1059
3434.00,0.1059
3433.00,0.1059
3432.00,0.1058
3431.00,0.1058
3430.00,0.1058
3429.00,0.1058
3428.00,0.1058
3427.00,0.1058
3426.00,0.1058
3425.00,0.1058
3424.00,0.1059
3423.00,0.1061
3422.00,0.1062
3421.00,0.1064
3420.00,0.1066
3419.00,0.1067
3418.00,0.1068
3417.00,0.1068
3416.00,0.1068
3415.00,0.1067
3414.00,0.1066
3413.00,0.1065
3412.00,0.1064
3411.00,0.1063
3410.00,0.1062
3409.00,0.1061
3408.00,0.1061
3407.00,0.1060
3406.00,0.1060
3405.00,0.1059
3404.00,0.1059
3403.00,0.1059
3402.00,0.1059
3401.00,0.1060
3400.00,0.1060
3399.00,0.1060
3398.00,0.1060
3397.00,0.1060
3396.00,0.1060
3395.00,0.1060
3394.00,0.1060
3393.00,0.1059
3392.00,0.1059
3391.00,0.1058
3390.00,0.1058
3389.00,0.1058
3388.00,0.1058
3387.00,0.1057
3386.00,0.1057
3385.00,0.1057
3384.00,0.1057
3383.00,0.1056
3382.00,0.1056
3381.00,0.1056
3380.00,0.1056
3379.00,0.1056
3378.00,0.1056
3377.00,0.1057
3376.00,0.1057
3375.00,0.1057
3374.00,0.1057
3373.00,0.1057
3372.00,0.1057
3371.00,0.1058
3370.00,0.1058
3369.00,0.1058
3368.00,0.1059
3367.00,0.1059
3366.00,0.1059
3365.00,0.1060
3364.00,0.1060
3363.00,0.1060
3362.00,0.1060
3361.00,0.1060
3360.00,0.1060
3359.00,0.1060
3358.00,0.1060
3357.00,0.1060
3356.00,0.1059
3355.00,0.1059
3354.00,0.1058
3353.00,0.1058
3352.00,0.1058
3351.00,0.1057
3350.00,0.1057
3349.00,0.1057
3348.00,0.1057
3347.00,0.1056
3346.00,0.1056
3345.00,0.1056
3344.00,0.1056
3343.00,0.1056
3342.00,0.1056
3341.00,0.1056
3340.00,0.1055
3339.00,0.1055
3338.00,0.1055
3337.00,0.1056
3336.00,0.1056
3335.00,0.1056
3334.00,0.1057
3333.00,0.1057
3332.00,0.1057
3331.00,0.1056
3330.00,0.1056
3329.00,0.1056
3328.00,0.1056
3327.00,0.1056
3326.00,0.1056
3325.00,0.1056
3324.00,0.1056
3323.00,0.1056
3322.00,0.1056
3321.00,0.1056
3320.00,0.1056
3319.00,0.1055
3318.00,0.1055
3317.00,0.1055
3316.00,0.1055
3315.00,0.1055
3314.00,0.1055
3313.00,0.1055
3312.00,0.1054
3311.00,0.1054
3310.00,0.1055
3309.00,0.1055
3308.00,0.1055
3307.00,0.1055
3306.00,0.1055
3305.00,0.1055
3304.00,0.1055
3303.00,0.1055
3302.00,0.1055
3301.00,0.1055
3300.00,0.1055
3299.00,0.1056
3298.00,0.1056
3297.00,0.1056
3296.00,0.1056
3295.00,0.1056
3294.00,0.1056
3293.00,0.1056
3292.00,0.1056
3291.00,0.1056
3290.00,0.1056
3289.00,0.1056
3288.00,0.1056
3287.00,0.1056
3286.00,0.1055
3285.00,0.1055
3284.00,0.1055
3283.00,0.1055
3282.00,0.1054
3281.00,0.1054
3280.00,0.1054
3279.00,0.1054
3278.00,0.1054
3277.00,0.1054
3276.00,0.1054
3275.00,0.1054
3274.00,0.1054
3273.00,0.1054
3272.00,0.1054
3271.00,0.1055
3270.00,0.1055
3269.00,0.1055
3268.00,0.1056
3267.00,0.1056
3266.00,0.1056
3265.00,0.1057
3264.00,0.1057
3263.00,0.1056
3262.00,0.1055
3261.00,0.1054
3260.00,0.1053
3259.00,0.1052
3258.00,0.1052
3257.00,0.1052
3256.00,0.1051
3255.00,0.1051
3254.00,0.1050
3253.00,0.1050
3252.00,0.1050
3251.00,0.1050
3250.00,0.1051
3249.00,0.1051
3248.00,0.1051
3247.00,0.1051
3246.00,0.1051
3245.00,0.1051
3244.00,0.1051
3243.00,0.1051
3242.00,0.1051
3241.00,0.1051
3240.00,0.1050
3239.00,0.1050
3238.00,0.1049
3237.00,0.1049
3236.00,0.1048
3235.00,0.1048
3234.00,0.1048
3233.00,0.1047
3232.00,0.1047
3231.00,0.1047
3230.00,0.1047
3229.00,0.1047
3228.00,0.1048
3227.00,0.1049
3226.00,0.1050
3225.00,0.1052
3224.00,0.1054
3223.00,0.1059
3222.00,0.1065
3221.00,0.1072
3220.00,0.1080
3219.00,0.1085
3218.00,0.1088
3217.00,0.1087
3216.00,0.1084
3215.00,0.1079
3214.00,0.1074
3213.00,0.1069
3212.00,0.1065
3211.00,0.1062
3210.00,0.1060
3209.00,0.1058
3208.00,0.1056
3207.00,0.1054
3206.00,0.1053
3205.00,0.1052
3204.00,0.1051
3203.00,0.1049
3202.00,0.1049
3201.00,0.1048
3200.00,0.1048
3199.00,0.1048
3198.00,0.1048
3197.00,0.1048
3196.00,0.1048
3195.00,0.1048
3194.00,0.1047
3193.00,0.1047
3192.00,0.1047
3191.00,0.1048
3190.00,0.1050
3189.00,0.1052
3188.00,0.1055
3187.00,0.1056
3186.00,0.1057
3185.00,0.1056
3184.00,0.1055
3183.00,0.1054
3182.00,0.1053
3181.00,0.1052
3180.00,0.1051
3179.00,0.1051
3178.00,0.1051
3177.00,0.1051
3176.00,0.1051
3175.00,0.1052
3174.00,0.1053
3173.00,0.1055
3172.00,0.1058
3171.00,0.1061
3170.00,0.1064
3169.00,0.1065
3168.00,0.1064
3167.00,0.1062
3166.00,0.1059
3165.00,0.1056
3164.00,0.1054
3163.00,0.1052
3162.00,0.1051
3161.00,0.1050
3160.00,0.1049
3159.00,0.1048
3158.00,0.1047
3157.00,0.1047
3156.00,0.1046
3155.00,0.1045
3154.00,0.1045
3153.00,0.1044
3152.00,0.1044
3151.00,0.1044
3150.00,0.1044
3149.00,0.1044
3148.00,0.1044
3147.00,0.1044
3146.00,0.1045
3145.00,0.1044
3144.00,0.1044
3143.00,0.1044
3142.00,0.1043
3141.00,0.1042
3140.00,0.1042
3139.00,0.1042
3138.00,0.1042
3137.00,0.1042
3136.00,0.1042
3135.00,0.1042
3134.00,0.1042
3133.00,0.1042
3132.00,0.1042
3131.00,0.1042
3130.00,0.1042
3129.00,0.1042
3128.00,0.1042
3127.00,0.1041
3126.00,0.1039
3125.00,0.1037
3124.00,0.1035
3123.00,0.1034
3122.00,0.1032
3121.00,0.1031
3120.00,0.1030
3119.00,0.1029
3118.00,0.1029
3117.00,0.1029
3116.00,0.1029
3115.00,0.1028
3114.00,0.1028
3113.00,0.1027
3112.00,0.1027
3111.00,0.1027
3110.00,0.1026
3109.00,0.1026
3108.00,0.1026
3107.00,0.1027
3106.00,0.1028
3105.00,0.1030
3104.00,0.1033
3103.00,0.1038
3102.00,0.1046
3101.00,0.1057
3100.00,0.1072
3099.00,0.1091
3098.00,0.1111
3097.00,0.1127
3096.00,0.1135
3095.00,0.1137
3094.00,0.1133
3093.00,0.1131
3092.00,0.1135
3091.00,0.1148
3090.00,0.1173
3089.00,0.1204
3088.00,0.1233
3087.00,0.1254
3086.00,0.1264
3085.00,0.1264
3084.00,0.1259
3083.00,0.1249
3082.00,0.1235
3081.00,0.1216
3080.00,0.1195
3079.00,0.1172
3078.00,0.1151
3077.00,0.1133
3076.00,0.1118
3075.00,0.1105
3074.00,0.1097
3073.00,0.1094
3072.00,0.1102
3071.00,0.1122
3070.00,0.1152
3069.00,0.1188
3068.00,0.1226
3067.00,0.1276
3066.00,0.1350
3065.00,0.1454
3064.00,0.1578
3063.00,0.1690
3062.00,0.1763
3061.00,0.1786
3060.00,0.1775
3059.00,0.1753
3058.00,0.1741
3057.00,0.1747
3056.00,0.1769
3055.00,0.1801
3054.00,0.1841
3053.00,0.1890
3052.00,0.1951
3051.00,0.2015
3050.00,0.2063
3049.00,0.2072
3048.00,0.2029
3047.00,0.1944
3046.00,0.1840
3045.00,0.1741
3044.00,0.1662
3043.00,0.1606
3042.00,0.1568
3041.00,0.1539
3040.00,0.1508
3039.00,0.1473
3038.00,0.1434
3037.00,0.1400
3036.00,0.1380
3035.00,0.1383
3034.00,0.1410
3033.00,0.1459
3032.00,0.1517
3031.00,0.1571
3030.00,0.1610
3029.00,0.1628
3028.00,0.1625
3027.00,0.1606
3026.00,0.1576
3025.00,0.1543
3024.00,0.1510
3023.00,0.1481
3022.00,0.1455
3021.00,0.1431
3020.00,0.1407
3019.00,0.1383
3018.00,0.1359
3017.00,0.1337
3016.00,0.1319
3015.00,0.1305
3014.00,0.1295
3013.00,0.1288
3012.00,0.1284
3011.00,0.1284
3010.00,0.1288
3009.00,0.1299
3008.00,0.1321
3007.00,0.1354
3006.00,0.1395
3005.00,0.1438
3004.00,0.1471
3003.00,0.1485
3002.00,0.1478
3001.00,0.1455
3000.00,0.1425
2999.00,0.1394
2998.00,0.1367
2997.00,0.1344
2996.00,0.1326
2995.00,0.1310
2994.00,0.1296
2993.00,0.1284
2992.00,0.1272
2991.00,0.1261
2990.00,0.1252
2989.00,0.1243
2988.00,0.1236
2987.00,0.1231
2986.00,0.1227
2985.00,0.1224
2984.00,0.1222
2983.00,0.1220
2982.00,0.1218
2981.00,0.1215
2980.00,0.1212
2979.00,0.1209
2978.00,0.1206
2977.00,0.1202
2976.00,0.1199
2975.00,0.1197
2974.00,0.1195
2973.00,0.1196
2972.00,0.1200
2971.00,0.1205
2970.00,0.1212
2969.00,0.1219
2968.00,0.1228
2967.00,0.1236
2966.00,0.1244
2965.00,0.1251
2964.00,0.1253
2963.00,0.1252
2962.00,0.1248
2961.00,0.1242
2960.00,0.1236
2959.00,0.1230
2958.00,0.1226
2957.00,0.1223
2956.00,0.1223
2955.00,0.1224
2954.00,0.1225
2953.00,0.1225
2952.00,0.1222
2951.00,0.1220
2950.00,0.1220
2949.00,0.1224
2948.00,0.1230
2947.00,0.1235
2946.00,0.1236
2945.00,0.1232
2944.00,0.1223
2943.00,0.1213
2942.00,0.1204
2941.00,0.1197
2940.00,0.1193
2939.00,0.1192
2938.00,0.1193
2937.00,0.1196
2936.00,0.1200
2935.00,0.1202
2934.00,0.1203
2933.00,0.1201
2932.00,0.1198
2931.00,0.1195
2930.00,0.1192
2929.00,0.1190
2928.00,0.1190
2927.00,0.1190
2926.00,0.1190
2925.00,0.1190
2924.00,0.1187
2923.00,0.1183
2922.00,0.1176
2921.00,0.1170
2920.00,0.1163
2919.00,0.1157
2918.00,0.1152
2917.00,0.1149
2916.00,0.1145
2915.00,0.1143
2914.00,0.1140
2913.00,0.1138
2912.00,0.1135
2911.00,0.1133
2910.00,0.1131
2909.00,0.1129
2908.00,0.1128
2907.00,0.1126
2906.00,0.1125
2905.00,0.1125
2904.00,0.1125
2903.00,0.1125
2902.00,0.1126
2901.00,0.1127
2900.00,0.1129
2899.00,0.1130
2898.00,0.1130
2897.00,0.1129
2896.00,0.1127
2895.00,0.1125
2894.00,0.1124
2893.00,0.1122
2892.00,0.1122
2891.00,0.1121
2890.00,0.1120
2889.00,0.1120
2888.00,0.1121
2887.00,0.1122
2886.00,0.1124
2885.00,0.1125
2884.00,0.1125
2883.00,0.1124
2882.00,0.1123
2881.00,0.1121
2880.00,0.1120
2879.00,0.1118
2878.00,0.1116
2877.00,0.1115
2876.00,0.1114
2875.00,0.1113
2874.00,0.1113
2873.00,0.1112
2872.00,0.1112
2871.00,0.1112
2870.00,0.1111
2869.00,0.1111
2868.00,0.1110
2867.00,0.1109
2866.00,0.1108
2865.00,0.1107
2864.00,0.1107
2863.00,0.1106
2862.00,0.1106
2861.00,0.1106
2860.00,0.1106
2859.00,0.1107
2858.00,0.1108
2857.00,0.1110
2856.00,0.1111
2855.00,0.1113
2854.00,0.1115
2853.00,0.1117
2852.00,0.1120
2851.00,0.1123
2850.00,0.1127
2849.00,0.1130
2848.00,0.1133
2847.00,0.1134
2846.00,0.1135
2845.00,0.1134
2844.00,0.1132
2843.00,0.1129
2842.00,0.1126
2841.00,0.1123
2840.00,0.1122
2839.00,0.1122
2838.00,0.1124
2837.00,0.1128
2836.00,0.1132
2835.00,0.1135
2834.00,0.1136
2833.00,0.1133
2832.00,0.1129
2831.00,0.1124
2830.00,0.1120
2829.00,0.1116
2828.00,0.1113
2827.00,0.1111
2826.00,0.1109
2825.00,0.1107
2824.00,0.1106
2823.00,0.1106
2822.00,0.1105
2821.00,0.1105
2820.00,0.1104
2819.00,0.1104
2818.00,0.1103
2817.00,0.1102
2816.00,0.1102
2815.00,0.1101
2814.00,0.1100
2813.00,0.1100
2812.00,0.1099
2811.00,0.1099
2810.00,0.1100
2809.00,0.1100
2808.00,0.1101
2807.00,0.1101
2806.00,0.1102
2805.00,0.1101
2804.00,0.1101
2803.00,0.1099
2802.00,0.1098
2801.00,0.1097
2800.00,0.1095
2799.00,0.1094
2798.00,0.1094
2797.00,0.1093
2796.00,0.1092
2795.00,0.1092
2794.00,0.1092
2793.00,0.1092
2792.00,0.1093
2791.00,0.1094
2790.00,0.1095
2789.00,0.1097
2788.00,0.1098
2787.00,0.1099
2786.00,0.1099
2785.00,0.1099
2784.00,0.1098
2783.00,0.1097
2782.00,0.1096
2781.00,0.1095
2780.00,0.1094
2779.00,0.1092
2778.00,0.1090
2777.00,0.1088
2776.00,0.1086
2775.00,0.1085
2774.00,0.1085
2773.00,0.1085
2772.00,0.1085
2771.00,0.1085
2770.00,0.1085
2769.00,0.1085
2768.00,0.1085
2767.00,0.1085
2766.00,0.1085
2765.00,0.1085
2764.00,0.1085
2763.00,0.1085
2762.00,0.1085
2761.00,0.1086
2760.00,0.1087
2759.00,0.1088
2758.00,0.1090
2757.00,0.1091
2756.00,0.1093
2755.00,0.1094
2754.00,0.1095
2753.00,0.1095
2752.00,0.1094
2751.00,0.1094
2750.00,0.1094
2749.00,0.1093
2748.00,0.1092
2747.00,0.1092
2746.00,0.1092
2745.00,0.1093
2744.00,0.1095
2743.00,0.1098
2742.00,0.1100
2741.00,0.1101
2740.00,0.1102
2739.00,0.1101
2738.00,0.1100
2737.00,0.1100
2736.00,0.1100
2735.00,0.1101
2734.00,0.1102
2733.00,0.1103
2732.00,0.1104
2731.00,0.1105
2730.00,0.1105
2729.00,0.1104
2728.00,0.1102
2727.00,0.1099
2726.00,0.1097
2725.00,0.1094
2724.00,0.1093
2723.00,0.1091
2722.00,0.1091
2721.00,0.1090
2720.00,0.1091
2719.00,0.1093
2718.00,0.1095
2717.00,0.1097
2716.00,0.1099
2715.00,0.1100
2714.00,0.1100
2713.00,0.1098
2712.00,0.1097
2711.00,0.1095
2710.00,0.1093
2709.00,0.1092
2708.00,0.1091
2707.00,0.1090
2706.00,0.1089
2705.00,0.1088
2704.00,0.1087
2703.00,0.1086
2702.00,0.1086
2701.00,0.1085
2700.00,0.1084
2699.00,0.1083
2698.00,0.1082
2697.00,0.1082
2696.00,0.1082
2695.00,0.1081
2694.00,0.1081
2693.00,0.1080
2692.00,0.1080
2691.00,0.1080
2690.00,0.1079
2689.00,0.1079
2688.00,0.1079
2687.00,0.1079
2686.00,0.1079
2685.00,0.1079
2684.00,0.1079
2683.00,0.1080
2682.00,0.1080
2681.00,0.1079
2680.00,0.1079
2679.00,0.1080
2678.00,0.1080
2677.00,0.1081
2676.00,0.1082
2675.00,0.1083
2674.00,0.1085
2673.00,0.1086
2672.00,0.1087
2671.00,0.1088
2670.00,0.1089
2669.00,0.1089
2668.00,0.1089
2667.00,0.1088
2666.00,0.1088
2665.00,0.1087
2664.00,0.1086
2663.00,0.1085
2662.00,0.1085
2661.00,0.1084
2660.00,0.1084
2659.00,0.1083
2658.00,0.1083
2657.00,0.1083
2656.00,0.1084
2655.00,0.1084
2654.00,0.1086
2653.00,0.1088
2652.00,0.1089
2651.00,0.1089
2650.00,0.1088
2649.00,0.1086
2648.00,0.1083
2647.00,0.1080
2646.00,0.1077
2645.00,0.1075
2644.00,0.1074
2643.00,0.1073
2642.00,0.1072
2641.00,0.1071
2640.00,0.1071
2639.00,0.1071
2638.00,0.1072
2637.00,0.1073
2636.00,0.1074
2635.00,0.1076
2634.00,0.1077
2633.00,0.1077
2632.00,0.1077
2631.00,0.1076
2630.00,0.1074
2629.00,0.1073
2628.00,0.1071
2627.00,0.1070
2626.00,0.1068
2625.00,0.1067
2624.00,0.1065
2623.00,0.1064
2622.00,0.1063
2621.00,0.1062
2620.00,0.1061
2619.00,0.1061
2618.00,0.1061
2617.00,0.1060
2616.00,0.1060
2615.00,0.1060
2614.00,0.1059
2613.00,0.1059
2612.00,0.1058
2611.00,0.1058
2610.00,0.1059
