Timestamp,Date,Time,TC1_Temp_C,TC2_Temp_C,Env_Temp_C,Flow_slm,Gas_Temp_C,Pressure_kPa,Humidity_%
1774658172455,3/27/2026,5:36:12 PM,23.5,23.15625,25.6,4.087,24.945,96.79,17.072
1774658172510,3/27/2026,5:36:12 PM,23.5,23.15625,25.6,4.087,24.945,96.79,17.072
1774658172872,3/27/2026,5:36:12 PM,23.5625,23.15625,25.6,4.085,25.015,96.79,17.077
1774658173129,3/27/2026,5:36:13 PM,23.5625,23.125,25.6,4.085,25.015,96.79,17.077
1774658173244,3/27/2026,5:36:13 PM,23.5625,23.125,25.6,4.085,25.015,96.79,17.077
1774658173510,3/27/2026,5:36:13 PM,23.5625,23.125,25.6,4.107,24.905,96.791,17.062
1774658173636,3/27/2026,5:36:13 PM,23.4921875,23.125,25.6,4.107,24.905,96.791,17.062
1774658173995,3/27/2026,5:36:13 PM,23.4921875,23.1875,25.6,4.107,24.905,96.791,17.062
1774658174193,3/27/2026,5:36:14 PM,23.4921875,23.1875,25.6,4.104,25,96.79,17.052
1774658174417,3/27/2026,5:36:14 PM,23.6953125,23.1875,25.6,4.104,25,96.79,17.052
1774658174482,3/27/2026,5:36:14 PM,23.6953125,23.1875,25.6,4.104,25,96.79,17.052
1774658174564,3/27/2026,5:36:14 PM,23.6953125,23.1875,25.6,4.104,25,96.79,17.052
1774658174867,3/27/2026,5:36:14 PM,23.6953125,23.1875,25.6,4.087,24.88,96.79,17.057
1774658175135,3/27/2026,5:36:15 PM,23.6875,23.1875,25.6,4.087,24.88,96.79,17.057
1774658175278,3/27/2026,5:36:15 PM,23.6875,23.1171875,25.6,4.087,24.88,96.79,17.057
1774658175616,3/27/2026,5:36:15 PM,23.6875,23.1171875,25.6,4.084,24.95,96.791,17.057
1774658175662,3/27/2026,5:36:15 PM,23.6875,23.1171875,25.6,4.084,24.95,96.791,17.057
1774658175997,3/27/2026,5:36:15 PM,23.46875,23.1640625,25.6,4.084,24.95,96.791,17.057
1774658176191,3/27/2026,5:36:16 PM,23.46875,23.1640625,25.6,4.084,24.95,96.791,17.057
1774658176404,3/27/2026,5:36:16 PM,23.46875,23.1640625,25.59,4.102,24.905,96.791,17.037
1774658176493,3/27/2026,5:36:16 PM,23.4375,23.1640625,25.59,4.102,24.905,96.791,17.037
1774658176665,3/27/2026,5:36:16 PM,23.4375,23.140625,25.59,4.102,24.905,96.791,17.037
1774658176882,3/27/2026,5:36:16 PM,23.4375,23.140625,25.59,4.102,24.905,96.791,17.037
1774658177129,3/27/2026,5:36:17 PM,23.4375,23.140625,25.59,4.105,24.9,96.79,17.042
1774658177251,3/27/2026,5:36:17 PM,23.65625,23.140625,25.59,4.105,24.9,96.79,17.042
1774658177638,3/27/2026,5:36:17 PM,23.65625,23.1171875,25.59,4.105,24.9,96.79,17.042
1774658177713,3/27/2026,5:36:17 PM,23.65625,23.1171875,25.59,4.105,24.9,96.79,17.042
1774658178000,3/27/2026,5:36:18 PM,23.5,23.1171875,25.59,4.088,24.84,96.79,17.037
1774658178205,3/27/2026,5:36:18 PM,23.5,23.15625,25.59,4.088,24.84,96.79,17.037
1774658178398,3/27/2026,5:36:18 PM,23.5,23.15625,25.59,4.088,24.84,96.79,17.037
1774658178480,3/27/2026,5:36:18 PM,23.5,23.15625,25.59,4.094,24.875,96.79,17.027
1774658178770,3/27/2026,5:36:18 PM,23.5390625,23.15625,25.59,4.094,24.875,96.79,17.027
1774658178900,3/27/2026,5:36:18 PM,23.5390625,23.125,25.59,4.094,24.875,96.79,17.027
1774658179125,3/27/2026,5:36:19 PM,23.5390625,23.125,25.59,4.094,24.875,96.79,17.027
1774658179251,3/27/2026,5:36:19 PM,23.5390625,23.125,25.59,4.088,24.875,96.79,17.017
1774658179637,3/27/2026,5:36:19 PM,23.71875,23.1796875,25.59,4.088,24.875,96.79,17.017
1774658179817,3/27/2026,5:36:19 PM,23.71875,23.1796875,25.59,4.088,24.875,96.79,17.017
1774658179993,3/27/2026,5:36:19 PM,23.71875,23.1796875,25.59,1.393,24.905,96.789,16.992
1774658180191,3/27/2026,5:36:20 PM,23.7109375,23.1796875,25.59,1.393,24.905,96.789,16.992
1774658180399,3/27/2026,5:36:20 PM,23.7109375,23.1875,25.59,1.393,24.905,96.789,16.992
1774658180463,3/27/2026,5:36:20 PM,23.7109375,23.1875,25.59,1.393,24.905,96.789,16.992
1774658180899,3/27/2026,5:36:20 PM,23.7421875,23.1875,25.59,,24.885,96.789,16.997
1774658180921,3/27/2026,5:36:20 PM,23.7421875,23.1875,25.59,,24.885,96.789,16.997
1774658181138,3/27/2026,5:36:21 PM,23.7421875,23.15625,25.59,,24.885,96.789,16.997
1774658181236,3/27/2026,5:36:21 PM,23.7421875,23.15625,25.59,,24.885,96.789,16.997
1774658181639,3/27/2026,5:36:21 PM,23.7109375,23.15625,25.59,,24.99,96.789,16.988
1774658181992,3/27/2026,5:36:21 PM,23.7109375,23.2265625,25.59,,24.99,96.789,16.988
1774658182189,3/27/2026,5:36:22 PM,23.7109375,23.2265625,25.59,,24.96,96.789,16.983
1774658182403,3/27/2026,5:36:22 PM,23.46875,23.203125,25.59,,24.96,96.789,16.983
1774658182464,3/27/2026,5:36:22 PM,23.46875,23.203125,25.59,,24.96,96.789,16.983
1774658182882,3/27/2026,5:36:22 PM,23.46875,23.203125,25.6,,24.95,96.789,16.968
1774658182972,3/27/2026,5:36:22 PM,23.5390625,23.203125,25.6,,24.95,96.789,16.968
1774658183130,3/27/2026,5:36:23 PM,23.5390625,23.140625,25.6,,24.95,96.789,16.968
1774658183251,3/27/2026,5:36:23 PM,23.5390625,23.140625,25.6,,24.95,96.789,16.968
1774658183637,3/27/2026,5:36:23 PM,23.5390625,23.140625,25.6,,24.955,96.789,16.973
1774658183993,3/27/2026,5:36:23 PM,23.7421875,23.1796875,25.6,,24.955,96.789,16.973
1774658184045,3/27/2026,5:36:24 PM,23.7421875,23.1796875,25.6,,24.955,96.789,16.973
1774658184191,3/27/2026,5:36:24 PM,23.7421875,23.1796875,25.6,,24.955,96.789,16.973
1774658184401,3/27/2026,5:36:24 PM,23.6328125,23.1796875,25.6,,24.965,96.789,16.973
1774658184463,3/27/2026,5:36:24 PM,23.6328125,23.1796875,25.6,,24.965,96.789,16.973
1774658184867,3/27/2026,5:36:24 PM,23.6328125,23.1640625,25.6,,24.965,96.789,16.973
1774658185100,3/27/2026,5:36:25 PM,23.578125,23.1640625,25.6,,25.015,96.789,16.958
1774658185146,3/27/2026,5:36:25 PM,23.578125,23.1640625,25.6,,25.015,96.789,16.958
1774658185241,3/27/2026,5:36:25 PM,23.578125,23.1640625,25.6,,25.015,96.789,16.958
1774658185638,3/27/2026,5:36:25 PM,23.578125,23.203125,25.6,,24.9,96.79,16.958
1774658185991,3/27/2026,5:36:25 PM,23.7421875,23.1796875,25.6,,24.9,96.79,16.958
1774658186144,3/27/2026,5:36:26 PM,23.7421875,23.1796875,25.6,,24.9,96.79,16.958
1774658186200,3/27/2026,5:36:26 PM,23.7421875,23.1796875,25.6,,24.9,96.79,16.958
1774658186395,3/27/2026,5:36:26 PM,23.7421875,23.1796875,25.6,,24.955,96.791,16.953
1774658186471,3/27/2026,5:36:26 PM,23.7421875,23.1796875,25.6,,24.955,96.791,16.953
1774658186874,3/27/2026,5:36:26 PM,23.71875,23.2265625,25.6,,24.955,96.791,16.953
1774658187127,3/27/2026,5:36:27 PM,23.71875,23.2265625,25.6,,25.06,96.79,16.943
1774658187251,3/27/2026,5:36:27 PM,23.546875,23.2265625,25.6,,25.06,96.79,16.943
1774658187634,3/27/2026,5:36:27 PM,23.546875,23.203125,25.6,,25.06,96.79,16.943
1774658187998,3/27/2026,5:36:27 PM,23.65625,23.203125,25.6,,25.04,96.791,16.948
1774658188192,3/27/2026,5:36:28 PM,23.65625,23.15625,25.6,,25.04,96.791,16.948
1774658188401,3/27/2026,5:36:28 PM,23.65625,23.15625,25.6,,25.04,96.791,16.948
1774658188491,3/27/2026,5:36:28 PM,23.65625,23.15625,25.6,,25.04,96.791,16.948
1774658188870,3/27/2026,5:36:28 PM,23.6015625,23.1640625,25.6,,24.98,96.79,16.948
1774658189130,3/27/2026,5:36:29 PM,23.6015625,23.1640625,25.6,,24.98,96.79,16.948
1774658189257,3/27/2026,5:36:29 PM,23.6015625,23.1640625,25.6,,25.035,96.79,16.938
1774658189643,3/27/2026,5:36:29 PM,23.6484375,23.203125,25.6,,25.035,96.79,16.938
1774658190000,3/27/2026,5:36:30 PM,23.6484375,23.203125,25.6,,24.985,96.79,16.934
1774658190191,3/27/2026,5:36:30 PM,23.5625,23.203125,25.6,,24.985,96.79,16.934
1774658190413,3/27/2026,5:36:30 PM,23.5625,23.1640625,25.6,,24.985,96.79,16.934
1774658190473,3/27/2026,5:36:30 PM,23.5625,23.1640625,25.6,,24.985,96.79,16.934
1774658190872,3/27/2026,5:36:30 PM,23.4921875,23.1640625,25.6,,24.98,96.79,16.924
1774658191133,3/27/2026,5:36:31 PM,23.4921875,23.2265625,25.6,,24.98,96.79,16.924
1774658191254,3/27/2026,5:36:31 PM,23.4921875,23.2265625,25.6,,24.98,96.79,16.924
1774658191643,3/27/2026,5:36:31 PM,23.5390625,23.2265625,25.6,,25,96.789,16.923
1774658192001,3/27/2026,5:36:32 PM,23.5390625,23.25,25.6,,25,96.789,16.923
1774658192200,3/27/2026,5:36:32 PM,23.5390625,23.25,25.6,,25.02,96.789,16.918
1774658192402,3/27/2026,5:36:32 PM,23.578125,23.25,25.6,,25.02,96.789,16.918
1774658192513,3/27/2026,5:36:32 PM,23.578125,23.140625,25.6,,25.02,96.789,16.918
1774658192870,3/27/2026,5:36:32 PM,23.578125,23.140625,25.6,,25,96.788,16.913
1774658193125,3/27/2026,5:36:33 PM,23.625,23.140625,25.6,,25,96.788,16.913
1774658193242,3/27/2026,5:36:33 PM,23.625,23.1015625,25.6,,25,96.788,16.913
1774658193682,3/27/2026,5:36:33 PM,23.625,23.1015625,25.6,,25.07,96.788,16.903
1774658194034,3/27/2026,5:36:34 PM,23.546875,23.1171875,25.6,,25.07,96.788,16.903
1774658194195,3/27/2026,5:36:34 PM,23.546875,23.1171875,25.6,,25.07,96.788,16.903
1774658194403,3/27/2026,5:36:34 PM,23.546875,23.1171875,25.6,,25.035,96.788,16.898
1774658194465,3/27/2026,5:36:34 PM,23.5625,23.1171875,25.6,,25.035,96.788,16.898
1774658194880,3/27/2026,5:36:34 PM,23.5625,23.1171875,25.6,,25.035,96.788,16.898
1774658195140,3/27/2026,5:36:35 PM,23.5625,23.1171875,25.6,,24.98,96.788,16.889
1774658195233,3/27/2026,5:36:35 PM,23.40625,23.1171875,25.6,,24.98,96.788,16.889
1774658195672,3/27/2026,5:36:35 PM,23.40625,23.03125,25.6,,24.98,96.788,16.889
1774658195999,3/27/2026,5:36:35 PM,23.46875,23.03125,25.6,,25.01,96.789,16.879
1774658196217,3/27/2026,5:36:36 PM,23.46875,23.234375,25.6,,25.01,96.789,16.879
1774658196411,3/27/2026,5:36:36 PM,23.46875,23.234375,25.6,,25.01,96.789,16.879
1774658196468,3/27/2026,5:36:36 PM,23.46875,23.234375,25.6,,25.04,96.79,16.874
1774658196887,3/27/2026,5:36:36 PM,23.6484375,23.046875,25.6,,25.04,96.79,16.874
1774658197150,3/27/2026,5:36:37 PM,23.6484375,23.046875,25.6,,25.035,96.79,16.884
1774658197233,3/27/2026,5:36:37 PM,23.6484375,23.046875,25.6,,25.035,96.79,16.884
1774658197632,3/27/2026,5:36:37 PM,23.5,23.125,25.6,,25.035,96.79,16.884
1774658197989,3/27/2026,5:36:37 PM,23.5,23.125,25.6,,25.02,96.789,16.859
1774658198189,3/27/2026,5:36:38 PM,23.4921875,23.078125,25.6,,25.02,96.789,16.859
1774658198399,3/27/2026,5:36:38 PM,23.4921875,23.078125,25.6,,25.02,96.789,16.859
1774658198489,3/27/2026,5:36:38 PM,23.4921875,23.078125,25.6,,25.02,96.789,16.859
1774658198879,3/27/2026,5:36:38 PM,23.5234375,23.078125,25.6,,24.975,96.789,16.854
1774658199126,3/27/2026,5:36:39 PM,23.5234375,23.140625,25.6,,24.975,96.789,16.854
1774658199241,3/27/2026,5:36:39 PM,23.5234375,23.140625,25.6,,24.975,96.789,16.854
1774658199637,3/27/2026,5:36:39 PM,23.578125,23.09375,25.6,,25.035,96.79,16.864
1774658199996,3/27/2026,5:36:39 PM,23.578125,23.09375,25.6,,25.035,96.79,16.864
1774658200201,3/27/2026,5:36:40 PM,23.6328125,23.09375,25.6,,25,96.79,16.854
1774658200406,3/27/2026,5:36:40 PM,23.6328125,23.0546875,25.6,,25,96.79,16.854
1774658200470,3/27/2026,5:36:40 PM,23.6328125,23.0546875,25.6,,25,96.79,16.854
1774658200869,3/27/2026,5:36:40 PM,23.6328125,23.0546875,25.6,,25.025,96.79,16.849
1774658201134,3/27/2026,5:36:41 PM,23.46875,23.1015625,25.6,,25.025,96.79,16.849
1774658201250,3/27/2026,5:36:41 PM,23.46875,23.1015625,25.6,,25.025,96.79,16.849
1774658201638,3/27/2026,5:36:41 PM,23.5859375,23.1015625,25.6,,24.98,96.79,16.834
1774658202022,3/27/2026,5:36:42 PM,23.5859375,23.09375,25.6,,24.98,96.79,16.834
1774658202190,3/27/2026,5:36:42 PM,23.5859375,23.09375,25.6,,24.995,96.789,16.844
1774658202411,3/27/2026,5:36:42 PM,23.609375,23.09375,25.6,,24.995,96.789,16.844
1774658202468,3/27/2026,5:36:42 PM,23.609375,23.09375,25.6,,24.995,96.789,16.844
1774658202885,3/27/2026,5:36:42 PM,23.609375,23.09375,25.6,,24.995,96.789,16.844
1774658203126,3/27/2026,5:36:43 PM,23.6328125,23.09375,25.6,,25.04,96.789,16.839
1774658203243,3/27/2026,5:36:43 PM,23.6328125,23.09375,25.6,,25.04,96.789,16.839
1774658203635,3/27/2026,5:36:43 PM,23.6328125,23.09375,25.6,,25.015,96.789,16.829
1774658203997,3/27/2026,5:36:43 PM,23.4921875,23.0703125,25.6,,25.015,96.789,16.829
1774658204194,3/27/2026,5:36:44 PM,23.4921875,23.0703125,25.6,,25.015,96.789,16.829
1774658204397,3/27/2026,5:36:44 PM,23.4921875,23.0703125,25.6,,25.025,96.79,16.839
1774658204467,3/27/2026,5:36:44 PM,23.4921875,23.0703125,25.6,,25.025,96.79,16.839
1774658204872,3/27/2026,5:36:44 PM,23.3671875,23.1796875,25.6,,25.025,96.79,16.839
1774658205180,3/27/2026,5:36:45 PM,23.3671875,23.1796875,25.6,,24.98,96.79,16.819
1774658205235,3/27/2026,5:36:45 PM,23.5625,23.1796875,25.6,,24.98,96.79,16.819
1774658205639,3/27/2026,5:36:45 PM,23.5625,23.140625,25.6,,24.98,96.79,16.819
1774658205992,3/27/2026,5:36:45 PM,23.515625,23.140625,25.6,,24.935,96.789,16.819
1774658206227,3/27/2026,5:36:46 PM,23.515625,23.1875,25.6,,24.935,96.789,16.819
1774658206395,3/27/2026,5:36:46 PM,23.515625,23.1875,25.6,,24.935,96.789,16.819
1774658206463,3/27/2026,5:36:46 PM,23.515625,23.1875,25.6,,24.935,96.789,16.819
1774658206872,3/27/2026,5:36:46 PM,23.578125,23.2109375,25.6,,25.03,96.79,16.819
1774658207126,3/27/2026,5:36:47 PM,23.578125,23.2109375,25.6,,25.03,96.79,16.819
1774658207277,3/27/2026,5:36:47 PM,23.578125,23.2109375,25.6,,25.06,96.79,16.809
1774658207639,3/27/2026,5:36:47 PM,23.609375,23.15625,25.6,,25.06,96.79,16.809
1774658207999,3/27/2026,5:36:47 PM,23.609375,23.15625,25.6,,25,96.79,16.819
1774658208198,3/27/2026,5:36:48 PM,23.453125,23.15625,25.6,,25,96.79,16.819
1774658208401,3/27/2026,5:36:48 PM,23.453125,23.234375,25.6,,25,96.79,16.819
1774658208480,3/27/2026,5:36:48 PM,23.453125,23.234375,25.6,,25,96.79,16.819
1774658208867,3/27/2026,5:36:48 PM,23.5234375,23.234375,25.6,,25.06,96.79,16.809
1774658209125,3/27/2026,5:36:49 PM,23.5234375,23.15625,25.6,,25.06,96.79,16.809
1774658209241,3/27/2026,5:36:49 PM,23.5234375,23.15625,25.6,,25.06,96.79,16.809
1774658209639,3/27/2026,5:36:49 PM,23.5390625,23.15625,25.6,,25.04,96.79,16.789
1774658209994,3/27/2026,5:36:49 PM,23.5390625,23.2109375,25.6,,25.04,96.79,16.789
1774658210190,3/27/2026,5:36:50 PM,23.5390625,23.2109375,25.6,,25.08,96.789,16.799
1774658210432,3/27/2026,5:36:50 PM,23.5625,23.1875,25.6,,25.08,96.789,16.799
1774658210481,3/27/2026,5:36:50 PM,23.5625,23.1875,25.6,,25.08,96.789,16.799
1774658210877,3/27/2026,5:36:50 PM,23.5625,23.1875,25.6,,25.025,96.79,16.789
1774658211124,3/27/2026,5:36:51 PM,23.4296875,23.15625,25.6,,25.025,96.79,16.789
1774658211243,3/27/2026,5:36:51 PM,23.4296875,23.15625,25.6,,25.025,96.79,16.789
1774658211640,3/27/2026,5:36:51 PM,23.4296875,23.15625,25.59,,25.065,96.79,16.784
1774658211996,3/27/2026,5:36:51 PM,23.5625,23.203125,25.59,,25.065,96.79,16.784
1774658212192,3/27/2026,5:36:52 PM,23.5625,23.203125,25.59,,25.065,96.79,16.784
1774658212399,3/27/2026,5:36:52 PM,23.5625,23.203125,25.6,,25.09,96.789,16.784
1774658212467,3/27/2026,5:36:52 PM,23.5625,23.203125,25.6,,25.09,96.789,16.784
1774658212875,3/27/2026,5:36:52 PM,23.5625,23.1640625,25.6,,25.09,96.789,16.784
1774658213152,3/27/2026,5:36:53 PM,23.4296875,23.1640625,25.6,,25.08,96.789,16.779
1774658213235,3/27/2026,5:36:53 PM,23.4296875,23.1640625,25.6,,25.08,96.789,16.779
1774658213640,3/27/2026,5:36:53 PM,23.4296875,23.1875,25.6,,25.08,96.789,16.779
1774658213991,3/27/2026,5:36:53 PM,23.578125,23.1875,25.6,,24.995,96.79,16.779
1774658214193,3/27/2026,5:36:54 PM,23.578125,23.1171875,25.6,,24.995,96.79,16.779
1774658214393,3/27/2026,5:36:54 PM,23.578125,23.1171875,25.6,,24.995,96.79,16.779
1774658214469,3/27/2026,5:36:54 PM,23.578125,23.1171875,25.6,,25.025,96.79,16.779
1774658214874,3/27/2026,5:36:54 PM,23.4765625,23.125,25.6,,25.025,96.79,16.779
1774658215127,3/27/2026,5:36:55 PM,23.4765625,23.125,25.6,,25,96.79,16.764
1774658215248,3/27/2026,5:36:55 PM,23.4765625,23.125,25.6,,25,96.79,16.764
1774658215641,3/27/2026,5:36:55 PM,23.515625,23.046875,25.6,,25,96.79,16.764
1774658215997,3/27/2026,5:36:55 PM,23.4921875,23.046875,25.6,,25.04,96.789,16.779
1774658216189,3/27/2026,5:36:56 PM,23.4921875,23.0703125,25.6,,25.04,96.789,16.779
1774658216402,3/27/2026,5:36:56 PM,23.4921875,23.0703125,25.6,,25.04,96.789,16.779
1774658216470,3/27/2026,5:36:56 PM,23.4921875,23.0703125,25.6,,25.04,96.789,16.779
1774658216876,3/27/2026,5:36:56 PM,23.5390625,23.0703125,25.59,,25.1,96.789,16.769
1774658217129,3/27/2026,5:36:57 PM,23.5390625,23.0546875,25.59,,25.1,96.789,16.769
1774658217251,3/27/2026,5:36:57 PM,23.5390625,23.0546875,25.59,,25.1,96.789,16.769
1774658217652,3/27/2026,5:36:57 PM,23.625,23.140625,25.59,,25.09,96.788,16.75
1774658217997,3/27/2026,5:36:57 PM,23.625,23.140625,25.59,,25.03,96.788,16.759
1774658218194,3/27/2026,5:36:58 PM,23.5234375,23.140625,25.59,,25.03,96.788,16.759
1774658218399,3/27/2026,5:36:58 PM,23.5234375,23.0703125,25.59,,25.03,96.788,16.759
1774658218468,3/27/2026,5:36:58 PM,23.5234375,23.0703125,25.59,,25.03,96.788,16.759
1774658218899,3/27/2026,5:36:58 PM,23.46875,23.0703125,25.6,,25.07,96.789,16.755
1774658219132,3/27/2026,5:36:59 PM,23.46875,23.0703125,25.6,,25.07,96.789,16.755
1774658219249,3/27/2026,5:36:59 PM,23.46875,23.0703125,25.6,,25.07,96.789,16.755
1774658219638,3/27/2026,5:36:59 PM,23.578125,23.0703125,25.6,,24.995,96.789,16.76
1774658219993,3/27/2026,5:36:59 PM,23.578125,23.046875,25.6,,24.995,96.789,16.76
1774658220194,3/27/2026,5:37:00 PM,23.578125,23.046875,25.6,,25.01,96.789,16.735
1774658220419,3/27/2026,5:37:00 PM,23.546875,23.046875,25.6,,25.01,96.789,16.735
1774658220464,3/27/2026,5:37:00 PM,23.546875,23.046875,25.6,,25.01,96.789,16.735
1774658220878,3/27/2026,5:37:00 PM,23.546875,22.9609375,25.6,,25.04,96.79,16.745
1774658221126,3/27/2026,5:37:01 PM,23.5234375,22.9609375,25.6,,25.04,96.79,16.745
1774658221240,3/27/2026,5:37:01 PM,23.5234375,23.015625,25.6,,25.04,96.79,16.745
1774658221641,3/27/2026,5:37:01 PM,23.5234375,23.015625,25.6,,25.05,96.789,16.74
1774658222054,3/27/2026,5:37:02 PM,23.5625,23.0546875,25.6,,25.05,96.789,16.74
1774658222192,3/27/2026,5:37:02 PM,23.5625,23.0546875,25.6,,25.05,96.789,16.74
1774658222402,3/27/2026,5:37:02 PM,23.5625,23.0546875,25.6,,25.035,96.79,16.74
1774658222468,3/27/2026,5:37:02 PM,23.5625,23.0546875,25.6,,25.035,96.79,16.74
1774658222876,3/27/2026,5:37:02 PM,23.546875,23.015625,25.6,,25.035,96.79,16.74
1774658223125,3/27/2026,5:37:03 PM,23.546875,23.015625,25.6,,25.035,96.79,16.725
1774658223242,3/27/2026,5:37:03 PM,23.515625,23.015625,25.6,,25.035,96.79,16.725
1774658223641,3/27/2026,5:37:03 PM,23.515625,23.0703125,25.6,,25.035,96.79,16.725
1774658223995,3/27/2026,5:37:03 PM,23.5390625,23.0703125,25.6,,25.025,96.791,16.72
1774658224186,3/27/2026,5:37:04 PM,23.5390625,23.1015625,25.6,,25.025,96.791,16.72
1774658224396,3/27/2026,5:37:04 PM,23.5390625,23.1015625,25.6,,25.025,96.791,16.72
1774658224476,3/27/2026,5:37:04 PM,23.5390625,23.1015625,25.6,,25.055,96.791,16.73
1774658224902,3/27/2026,5:37:04 PM,23.5,23.0703125,25.6,,25.055,96.791,16.73
1774658225124,3/27/2026,5:37:05 PM,23.5,23.0703125,25.6,,25.055,96.791,16.73
1774658225240,3/27/2026,5:37:05 PM,23.5,23.0703125,25.6,,25.06,96.79,16.715
1774658225640,3/27/2026,5:37:05 PM,23.5234375,23.0546875,25.6,,25.06,96.79,16.715
1774658225993,3/27/2026,5:37:05 PM,23.5234375,23.0546875,25.6,,25.05,96.79,16.72
1774658226194,3/27/2026,5:37:06 PM,23.515625,23.0546875,25.6,,25.05,96.79,16.72
1774658226398,3/27/2026,5:37:06 PM,23.515625,23.1171875,25.6,,25.05,96.79,16.72
1774658226463,3/27/2026,5:37:06 PM,23.515625,23.1171875,25.6,,25.05,96.79,16.72
1774658226883,3/27/2026,5:37:06 PM,23.5,23.1171875,25.6,,25.02,96.79,16.7
1774658227133,3/27/2026,5:37:07 PM,23.5,23.1015625,25.6,,25.02,96.79,16.7
1774658227248,3/27/2026,5:37:07 PM,23.5,23.1015625,25.6,,25.02,96.79,16.7
1774658227643,3/27/2026,5:37:07 PM,23.546875,23.1015625,25.6,,25.04,96.79,16.695
1774658227991,3/27/2026,5:37:07 PM,23.546875,23.125,25.6,,25.04,96.79,16.695
1774658228203,3/27/2026,5:37:08 PM,23.546875,23.125,25.6,,25.045,96.79,16.69
1774658228400,3/27/2026,5:37:08 PM,23.546875,23.140625,25.6,,25.045,96.79,16.69
1774658228473,3/27/2026,5:37:08 PM,23.546875,23.140625,25.6,,25.045,96.79,16.69
1774658228875,3/27/2026,5:37:08 PM,23.546875,23.140625,25.6,,25.09,96.79,16.675
1774658229125,3/27/2026,5:37:09 PM,23.578125,23.0546875,25.6,,25.09,96.79,16.675
1774658229237,3/27/2026,5:37:09 PM,23.578125,23.0546875,25.6,,25.09,96.79,16.675
1774658229640,3/27/2026,5:37:09 PM,23.578125,23.0546875,25.6,,25.03,96.79,16.67
1774658230013,3/27/2026,5:37:10 PM,23.4921875,23.078125,25.6,,25.03,96.79,16.67
1774658230197,3/27/2026,5:37:10 PM,23.4921875,23.078125,25.6,,25.03,96.79,16.67
1774658230432,3/27/2026,5:37:10 PM,23.546875,23.078125,25.6,,25.01,96.791,16.665
1774658230526,3/27/2026,5:37:10 PM,23.546875,23.078125,25.6,,25.01,96.791,16.665
1774658230872,3/27/2026,5:37:10 PM,23.546875,23.1015625,25.6,,25.01,96.791,16.665
1774658231129,3/27/2026,5:37:11 PM,23.46875,23.1015625,25.6,,25.015,96.79,16.655
1774658231249,3/27/2026,5:37:11 PM,23.46875,23.1015625,25.6,,25.015,96.79,16.655
1774658231638,3/27/2026,5:37:11 PM,23.46875,23.1171875,25.6,,25.015,96.79,16.655
1774658231994,3/27/2026,5:37:11 PM,23.4921875,23.0703125,25.6,,25.085,96.789,16.655
1774658232191,3/27/2026,5:37:12 PM,23.4921875,23.0703125,25.6,,25.085,96.789,16.655
1774658232396,3/27/2026,5:37:12 PM,23.4921875,23.0703125,25.6,,25.115,96.79,16.646
1774658232476,3/27/2026,5:37:12 PM,23.4921875,23.0703125,25.6,,25.115,96.79,16.646
1774658232874,3/27/2026,5:37:12 PM,23.609375,23.140625,25.6,,25.115,96.79,16.646
1774658233124,3/27/2026,5:37:13 PM,23.609375,23.140625,25.6,,25.045,96.79,16.646
1774658233248,3/27/2026,5:37:13 PM,23.609375,23.140625,25.6,,25.045,96.79,16.646
1774658233683,3/27/2026,5:37:13 PM,23.5390625,23.1640625,25.6,,25.045,96.79,16.646
1774658233990,3/27/2026,5:37:13 PM,23.5234375,23.1640625,25.6,,25.07,96.79,16.641
1774658234191,3/27/2026,5:37:14 PM,23.5234375,23.1171875,25.6,,25.07,96.79,16.641
1774658234399,3/27/2026,5:37:14 PM,23.5234375,23.1171875,25.6,,25.07,96.79,16.641
1774658234464,3/27/2026,5:37:14 PM,23.5234375,23.1171875,25.6,,25.07,96.79,16.641
1774658234869,3/27/2026,5:37:14 PM,23.6015625,23.125,25.6,,25.05,96.79,16.641
1774658235126,3/27/2026,5:37:15 PM,23.6015625,23.125,25.6,,25.05,96.79,16.641
1774658235238,3/27/2026,5:37:15 PM,23.6015625,23.125,25.6,,25.05,96.79,16.641
1774658235637,3/27/2026,5:37:15 PM,23.453125,23.2109375,25.6,,25.06,96.791,16.636
1774658235988,3/27/2026,5:37:15 PM,23.453125,23.2109375,25.6,,25.1,96.791,16.631
1774658236106,3/27/2026,5:37:16 PM,23.453125,23.2109375,25.6,,25.1,96.791,16.631
1774658236200,3/27/2026,5:37:16 PM,23.5625,23.2109375,25.6,,25.1,96.791,16.631
1774658236401,3/27/2026,5:37:16 PM,23.5625,23.203125,25.6,,25.1,96.791,16.631
1774658236471,3/27/2026,5:37:16 PM,23.5625,23.203125,25.6,,25.1,96.791,16.631
1774658236784,3/27/2026,5:37:16 PM,23.5625,23.203125,25.6,,25.04,96.79,16.626
1774658236871,3/27/2026,5:37:16 PM,23.5859375,23.203125,25.6,,25.04,96.79,16.626
1774658237130,3/27/2026,5:37:17 PM,23.5859375,23.1640625,25.6,,25.04,96.79,16.626
1774658237248,3/27/2026,5:37:17 PM,23.5859375,23.1640625,25.6,,25.04,96.79,16.626
1774658237635,3/27/2026,5:37:17 PM,23.578125,23.1640625,25.6,,25.015,96.789,16.626
1774658237991,3/27/2026,5:37:17 PM,23.578125,23.125,25.6,,25.015,96.789,16.626
1774658238108,3/27/2026,5:37:18 PM,23.578125,23.125,25.6,,25.015,96.789,16.626
