Frequency (Hz),FFT Magnitude (dB)
89.36,-78.173
89.60,-79.383
89.84,-76.115
90.09,-76.709
90.33,-77.131
90.58,-74.908
90.82,-77.766
91.06,-77.915
91.31,-77.790
91.55,-76.483
91.80,-79.042
92.04,-76.234
92.29,-78.652
92.53,-75.827
92.77,-77.059
93.02,-75.679
93.26,-73.523
93.51,-68.805
93.75,-69.675
93.99,-76.340
94.24,-77.364
94.48,-79.018
94.73,-77.751
94.97,-78.757
95.21,-80.266
95.46,-78.804
95.70,-78.090
95.95,-78.193
96.19,-79.646
96.44,-80.088
96.68,-80.035
96.92,-80.572
97.17,-79.739
97.41,-78.070
97.66,-79.143
97.90,-80.338
98.14,-77.933
98.39,-78.128
98.63,-77.979
98.88,-77.459
99.12,-78.594
99.37,-79.438
99.61,-79.007
99.85,-80.339
100.10,-80.218
100.34,-78.435
100.59,-80.487
100.83,-77.609
101.07,-78.839
101.32,-78.057
101.56,-76.991
101.81,-76.376
102.05,-77.015
102.29,-78.624
102.54,-76.836
102.78,-75.078
103.03,-74.494
103.27,-76.320
103.52,-77.886
103.76,-73.235
104.00,-75.414
104.25,-76.945
104.49,-73.818
104.74,-72.040
104.98,-73.563
105.22,-75.342
105.47,-74.642
105.71,-74.368
105.96,-73.211
106.20,-74.119
106.45,-70.709
106.69,-73.881
106.93,-74.205
107.18,-75.793
107.42,-73.374
107.67,-75.859
107.91,-72.310
108.15,-75.014
108.40,-74.040
108.64,-78.427
108.89,-75.661
109.13,-77.192
109.38,-73.811
109.62,-72.716
109.86,-73.583
110.11,-74.088
110.35,-71.993
110.60,-73.739
110.84,-74.431
111.08,-73.894
111.33,-73.894
111.57,-72.038
111.82,-73.569
112.06,-71.895
112.30,-74.051
112.55,-73.222
112.79,-70.314
113.04,-66.202
113.28,-72.234
113.53,-70.945
113.77,-72.047
114.01,-71.589
114.26,-73.964
114.50,-72.276
114.75,-73.028
114.99,-72.084
115.23,-72.966
115.48,-72.099
115.72,-72.761
115.97,-73.445
116.21,-75.204
116.46,-73.601
116.70,-71.499
116.94,-71.884
117.19,-72.649
117.43,-72.325
117.68,-71.803
117.92,-70.546
118.16,-70.784
118.41,-68.609
118.65,-65.991
118.90,-66.346
119.14,-66.750
119.38,-63.868
119.63,-60.034
119.87,-52.155
120.12,-45.564
120.36,-58.061
120.61,-62.933
120.85,-65.352
121.09,-68.348
121.34,-69.518
121.58,-69.398
121.83,-70.665
122.07,-70.295
122.31,-62.637
122.56,-73.116
122.80,-72.326
123.05,-73.722
123.29,-66.563
123.54,-74.203
123.78,-74.394
124.02,-77.063
124.27,-74.718
124.51,-76.770
124.76,-77.596
125.00,-74.808
125.24,-76.116
125.49,-76.175
125.73,-74.878
125.98,-75.019
126.22,-77.771
126.46,-74.693
126.71,-75.251
126.95,-73.621
127.20,-75.651
127.44,-74.826
127.69,-72.929
127.93,-63.213
128.17,-72.015
128.42,-73.605
128.66,-73.000
128.91,-72.652
129.15,-75.194
129.39,-73.192
129.64,-70.565
129.88,-71.793
130.13,-72.032
130.37,-72.012
130.62,-71.904
130.86,-70.251
131.10,-71.596
131.35,-70.500
131.59,-68.817
131.84,-66.420
132.08,-66.099
132.32,-63.400
132.57,-58.949
132.81,-49.197
133.06,-49.206
133.30,-58.418
133.54,-55.361
133.79,-61.364
134.03,-66.854
134.28,-68.921
134.52,-69.556
134.77,-70.039
135.01,-72.639
135.25,-72.441
135.50,-72.165
135.74,-72.883
135.99,-75.577
136.23,-72.316
136.47,-73.595
136.72,-74.199
136.96,-72.371
137.21,-73.396
137.45,-74.387
137.70,-73.971
137.94,-73.440
138.18,-76.444
138.43,-72.751
138.67,-74.665
138.92,-73.494
139.16,-73.779
139.40,-73.293
139.65,-74.412
139.89,-73.861
140.14,-73.430
140.38,-73.461
140.62,-72.396
140.87,-71.492
141.11,-73.753
141.36,-72.985
141.60,-75.047
141.85,-71.913
142.09,-72.433
142.33,-74.292
142.58,-74.597
142.82,-72.153
143.07,-76.303
143.31,-74.173
143.55,-73.790
143.80,-74.336
144.04,-74.726
144.29,-72.983
144.53,-69.203
144.78,-72.707
145.02,-74.549
145.26,-74.051
145.51,-74.432
145.75,-71.559
146.00,-73.142
146.24,-74.551
146.48,-70.901
146.73,-73.566
146.97,-73.020
147.22,-73.399
147.46,-74.054
147.71,-73.351
147.95,-70.899
148.19,-69.671
148.44,-63.220
148.68,-65.953
148.93,-69.968
149.17,-67.488
149.41,-70.153
149.66,-73.534
149.90,-70.131
150.15,-66.830
150.39,-66.330
150.63,-67.010
150.88,-67.654
151.12,-69.770
151.37,-72.292
151.61,-69.474
151.86,-71.357
152.10,-70.410
152.34,-69.768
152.59,-69.771
152.83,-70.108
153.08,-69.375
153.32,-70.089
153.56,-67.739
153.81,-69.926
154.05,-70.863
154.30,-75.008
154.54,-70.992
154.79,-70.537
155.03,-71.672
155.27,-72.357
155.52,-71.914
155.76,-72.303
156.01,-72.514
156.25,-74.936
156.49,-76.869
156.74,-73.667
156.98,-73.364
157.23,-74.472
157.47,-74.447
157.71,-74.306
157.96,-72.127
158.20,-71.262
158.45,-75.681
158.69,-71.021
158.94,-71.427
159.18,-70.693
159.42,-62.280
159.67,-65.922
159.91,-71.597
160.16,-72.047
160.40,-75.244
160.64,-72.905
160.89,-71.686
161.13,-73.905
161.38,-75.291
161.62,-72.349
161.87,-73.112
162.11,-74.723
162.35,-76.148
162.60,-73.826
162.84,-72.629
163.09,-73.315
163.33,-73.047
163.57,-73.453
163.82,-74.535
164.06,-72.689
164.31,-74.142
164.55,-75.328
164.79,-74.262
165.04,-73.016
165.28,-72.672
165.53,-72.332
165.77,-73.156
166.02,-73.324
166.26,-75.331
166.50,-71.694
166.75,-74.873
166.99,-76.137
167.24,-72.802
167.48,-73.436
167.72,-74.131
167.97,-73.525
168.21,-73.866
168.46,-71.857
168.70,-74.365
168.95,-74.786
169.19,-73.705
169.43,-75.664
169.68,-75.137
169.92,-73.656
170.17,-77.447
170.41,-74.881
170.65,-76.582
170.90,-75.959
171.14,-73.357
171.39,-76.406
171.63,-75.671
171.88,-76.186
172.12,-74.297
172.36,-73.767
172.61,-74.519
172.85,-73.823
173.10,-71.921
173.34,-75.071
173.58,-76.662
173.83,-78.621
174.07,-77.891
174.32,-75.556
174.56,-79.191
174.80,-76.970
175.05,-76.012
175.29,-77.366
175.54,-77.881
175.78,-77.593
176.03,-78.589
176.27,-77.569
176.51,-79.689
176.76,-76.636
177.00,-76.309
177.25,-77.655
177.49,-77.000
177.73,-74.593
177.98,-76.774
178.22,-76.072
178.47,-77.042
178.71,-77.930
178.96,-76.037
179.20,-76.991
179.44,-78.108
179.69,-79.213
179.93,-80.793
180.18,-77.837
180.42,-77.199
180.66,-77.925
180.91,-77.333
181.15,-79.464
181.40,-76.465
181.64,-76.990
181.88,-76.088
182.13,-77.030
182.37,-77.554
182.62,-79.128
182.86,-81.380
183.11,-80.811
183.35,-76.295
183.59,-77.934
183.84,-77.786
184.08,-77.552
184.33,-77.801
184.57,-76.240
184.81,-76.638
185.06,-75.086
185.30,-73.146
185.55,-74.666
185.79,-78.188
186.04,-74.215
186.28,-77.698
186.52,-76.053
186.77,-76.088
187.01,-75.527
187.26,-73.648
187.50,-74.793
187.74,-73.907
187.99,-75.740
188.23,-74.795
188.48,-75.325
188.72,-75.657
188.96,-73.482
189.21,-76.121
189.45,-73.683
189.70,-74.450
189.94,-75.556
190.19,-74.828
190.43,-75.276
190.67,-76.301
190.92,-76.147
191.16,-77.195
191.41,-76.028
191.65,-76.226
191.89,-78.308
192.14,-77.552
192.38,-78.678
192.63,-79.515
192.87,-79.163
193.12,-77.018
193.36,-78.215
193.60,-78.605
193.85,-78.129
194.09,-77.672
194.34,-78.093
194.58,-78.349
194.82,-80.080
195.07,-82.114
195.31,-81.524
195.56,-81.519
195.80,-80.936
196.04,-77.761
196.29,-81.031
196.53,-81.758
196.78,-79.200
197.02,-79.684
197.27,-80.107
197.51,-79.022
197.75,-78.899
198.00,-80.135
198.24,-79.922
198.49,-80.628
198.73,-81.877
198.97,-80.882
199.22,-79.155
199.46,-80.343
199.71,-76.332
199.95,-78.634
200.20,-81.033
200.44,-82.448
200.68,-83.053
200.93,-81.436
201.17,-79.301
201.42,-80.595
201.66,-81.418
201.90,-80.709
202.15,-82.341
202.39,-79.949
202.64,-82.186
202.88,-80.386
203.12,-78.666
203.37,-78.613
203.61,-82.211
203.86,-82.028
204.10,-79.795
204.35,-78.511
204.59,-79.083
204.83,-76.774
205.08,-78.260
205.32,-81.942
205.57,-80.523
205.81,-78.051
206.05,-80.763
206.30,-80.540
206.54,-79.918
206.79,-78.318
207.03,-79.821
207.28,-79.683
207.52,-76.811
207.76,-71.479
208.01,-63.704
208.25,-75.253
208.50,-76.950
208.74,-79.422
208.98,-80.589
209.23,-80.330
209.47,-78.376
209.72,-80.890
209.96,-80.134
210.21,-82.328
210.45,-80.784
210.69,-83.725
210.94,-77.843
211.18,-78.807
211.43,-81.802
211.67,-80.107
211.91,-80.161
212.16,-78.013
212.40,-79.879
212.65,-80.339
212.89,-79.654
213.13,-77.303
213.38,-75.036
213.62,-75.022
213.87,-75.787
214.11,-78.060
214.36,-77.944
214.60,-77.249
214.84,-79.607
215.09,-76.170
215.33,-77.992
215.58,-80.227
215.82,-79.273
216.06,-79.427
216.31,-82.677
216.55,-80.516
216.80,-80.906
217.04,-81.375
217.29,-82.768
217.53,-80.093
217.77,-81.348
218.02,-80.084
218.26,-80.449
218.51,-83.105
218.75,-81.617
218.99,-83.064
219.24,-83.053
219.48,-81.502
219.73,-81.610
219.97,-79.417
220.21,-82.598
220.46,-80.613
220.70,-81.768
220.95,-79.378
221.19,-80.515
221.44,-78.636
221.68,-79.483
221.92,-78.783
222.17,-78.345
222.41,-79.299
222.66,-79.922
222.90,-78.414
223.14,-80.655
223.39,-81.099
223.63,-82.094
223.88,-79.312
224.12,-80.009
224.37,-82.420
224.61,-80.268
224.85,-80.447
225.10,-78.214
225.34,-80.568
225.59,-79.433
225.83,-78.777
226.07,-79.788
226.32,-74.753
226.56,-78.971
226.81,-81.531
227.05,-84.361
227.29,-81.177
227.54,-83.475
227.78,-80.699
228.03,-83.356
228.27,-81.308
228.52,-83.249
228.76,-85.333
229.00,-84.379
229.25,-83.510
229.49,-82.776
229.74,-80.467
229.98,-81.746
230.22,-84.471
230.47,-78.797
230.71,-81.598
230.96,-81.189
231.20,-81.073
231.45,-78.253
231.69,-80.617
231.93,-77.894
232.18,-80.042
232.42,-81.119
232.67,-80.798
232.91,-79.600
233.15,-81.868
233.40,-84.149
233.64,-81.200
233.89,-81.032
234.13,-80.914
234.38,-80.173
234.62,-78.743
234.86,-80.769
235.11,-82.011
235.35,-80.252
235.60,-81.948
235.84,-79.654
236.08,-78.557
236.33,-80.736
236.57,-80.404
236.82,-80.062
237.06,-79.215
237.30,-79.062
237.55,-77.483
237.79,-77.759
238.04,-80.344
238.28,-76.568
238.53,-75.971
238.77,-76.867
239.01,-74.437
239.26,-66.068
239.50,-71.512
239.75,-73.366
239.99,-63.333
240.23,-66.630
240.48,-73.776
240.72,-74.588
240.97,-76.785
241.21,-77.002
241.46,-79.580
241.70,-78.869
241.94,-78.096
242.19,-79.041
242.43,-79.623
242.68,-79.530
242.92,-80.720
243.16,-78.546
243.41,-77.557
243.65,-79.610
243.90,-81.594
244.14,-81.101
244.38,-79.649
244.63,-78.918
244.87,-80.981
245.12,-80.402
245.36,-81.554
245.61,-83.049
245.85,-83.567
246.09,-80.761
246.34,-81.585
246.58,-81.292
246.83,-83.662
247.07,-78.571
247.31,-81.619
247.56,-81.573
247.80,-80.114
248.05,-79.369
248.29,-79.072
248.54,-81.538
248.78,-82.475
249.02,-81.219
249.27,-81.068
249.51,-80.935
249.76,-78.739
250.00,-79.388
250.24,-80.381
250.49,-77.339
250.73,-77.358
250.98,-76.492
251.22,-77.804
251.46,-79.973
251.71,-76.652
251.95,-79.985
252.20,-76.115
252.44,-76.392
252.69,-79.376
252.93,-71.671
253.17,-76.475
253.42,-78.347
253.66,-80.962
253.91,-78.189
254.15,-77.889
254.39,-82.135
254.64,-80.638
254.88,-81.158
255.13,-79.778
255.37,-80.016
255.62,-79.336
255.86,-78.706
256.10,-79.669
256.35,-81.356
256.59,-82.536
256.84,-82.501
257.08,-80.882
257.32,-80.730
257.57,-83.456
257.81,-84.932
258.06,-85.041
258.30,-84.606
258.54,-82.993
258.79,-82.637
259.03,-83.162
259.28,-82.815
259.52,-84.613
259.77,-82.413
260.01,-81.834
260.25,-81.595
260.50,-82.093
260.74,-84.267
260.99,-82.160
261.23,-84.188
261.47,-86.154
261.72,-82.994
261.96,-83.206
262.21,-85.950
262.45,-82.622
262.70,-83.147
262.94,-82.650
263.18,-85.986
263.43,-83.369
263.67,-84.477
263.92,-83.504
264.16,-83.246
264.40,-83.193
264.65,-82.769
264.89,-85.341
265.14,-82.659
265.38,-83.482
265.62,-83.948
265.87,-75.659
266.11,-82.657
266.36,-84.114
266.60,-85.926
266.85,-85.608
267.09,-79.609
267.33,-75.079
267.58,-81.393
267.82,-82.618
268.07,-86.190
268.31,-83.300
268.55,-86.804
268.80,-83.736
269.04,-86.626
269.29,-83.586
269.53,-83.339
269.78,-84.256
270.02,-83.587
270.26,-84.932
270.51,-84.295
270.75,-81.572
271.00,-84.682
271.24,-84.269
271.48,-84.572
271.73,-84.354
271.97,-86.538
272.22,-86.900
272.46,-85.748
272.71,-85.036
272.95,-83.053
273.19,-83.643
273.44,-84.788
273.68,-86.426
273.93,-83.774
274.17,-85.758
274.41,-85.916
274.66,-88.385
274.90,-87.608
275.15,-84.498
275.39,-84.607
275.63,-84.777
275.88,-82.313
276.12,-83.672
276.37,-82.236
276.61,-82.944
276.86,-85.271
277.10,-83.043
277.34,-87.039
277.59,-86.325
277.83,-83.723
278.08,-82.454
278.32,-83.592
278.56,-82.953
278.81,-83.396
279.05,-82.853
279.30,-83.863
279.54,-73.214
279.79,-82.833
280.03,-84.734
280.27,-82.823
280.52,-83.350
280.76,-86.269
281.01,-85.796
281.25,-85.453
281.49,-84.997
281.74,-84.944
281.98,-84.097
282.23,-83.750
282.47,-84.664
282.71,-86.329
282.96,-84.990
283.20,-84.579
283.45,-83.784
283.69,-85.697
283.94,-85.490
284.18,-85.573
284.42,-87.029
284.67,-84.719
284.91,-84.086
285.16,-84.869
285.40,-87.349
285.64,-84.519
285.89,-84.892
286.13,-88.432
286.38,-84.871
286.62,-86.599
286.87,-86.115
287.11,-85.864
287.35,-86.378
287.60,-89.278
287.84,-86.470
288.09,-87.667
288.33,-84.053
288.57,-81.844
288.82,-82.739
289.06,-84.527
289.31,-84.102
289.55,-83.821
289.79,-83.280
290.04,-84.748
290.28,-87.157
290.53,-86.786
290.77,-86.224
291.02,-85.739
291.26,-86.772
291.50,-86.517
291.75,-84.466
291.99,-84.679
292.24,-84.601
292.48,-80.974
292.72,-86.006
292.97,-84.738
293.21,-81.774
293.46,-83.901
293.70,-84.975
293.95,-83.139
294.19,-83.935
294.43,-83.218
294.68,-83.648
294.92,-82.981
295.17,-84.007
295.41,-84.569
295.65,-85.341
295.90,-83.210
296.14,-83.781
296.39,-84.623
296.63,-84.322
296.88,-83.064
297.12,-80.650
297.36,-83.964
297.61,-83.598
297.85,-84.665
298.10,-82.137
298.34,-83.384
298.58,-82.792
298.83,-82.675
299.07,-83.742
299.32,-83.293
299.56,-83.171
299.80,-84.732
300.05,-85.589
300.29,-84.311
300.54,-83.520
300.78,-84.745
301.03,-83.100
301.27,-83.244
301.51,-81.817
301.76,-85.817
302.00,-85.344
302.25,-84.136
302.49,-82.716
302.73,-84.496
302.98,-84.796
303.22,-84.507
303.47,-82.597
303.71,-81.987
303.96,-82.913
304.20,-82.160
304.44,-82.357
304.69,-82.167
304.93,-84.204
305.18,-82.015
305.42,-83.390
305.66,-82.990
305.91,-86.200
306.15,-81.002
306.40,-85.350
306.64,-84.095
306.88,-83.428
307.13,-83.922
307.37,-83.352
307.62,-84.344
307.86,-85.103
308.11,-85.637
308.35,-82.815
308.59,-83.070
308.84,-85.469
309.08,-84.717
309.33,-84.110
309.57,-84.099
309.81,-81.300
310.06,-82.254
310.30,-81.890
310.55,-84.581
310.79,-84.407
311.04,-84.276
311.28,-83.697
311.52,-86.113
311.77,-84.583
312.01,-83.786
312.26,-81.850
312.50,-84.139
312.74,-86.609
312.99,-84.353
313.23,-86.594
313.48,-85.125
313.72,-83.427
313.96,-84.724
314.21,-87.303
314.45,-87.518
314.70,-86.878
314.94,-85.517
315.19,-85.285
315.43,-85.039
315.67,-82.761
315.92,-85.655
316.16,-85.041
316.41,-85.617
316.65,-86.051
316.89,-83.892
317.14,-86.169
317.38,-86.518
317.63,-86.451
317.87,-86.627
318.12,-86.819
318.36,-85.193
318.60,-85.394
318.85,-88.357
319.09,-84.796
319.34,-85.108
319.58,-87.620
319.82,-86.395
320.07,-83.988
320.31,-86.514
320.56,-84.462
320.80,-85.429
321.04,-85.913
321.29,-84.964
321.53,-84.107
321.78,-84.555
322.02,-82.510
322.27,-82.858
322.51,-83.645
322.75,-83.320
323.00,-84.601
323.24,-83.474
323.49,-85.326
323.73,-86.533
323.97,-86.802
324.22,-87.090
324.46,-88.013
324.71,-88.371
324.95,-87.618
325.20,-85.443
325.44,-86.490
325.68,-86.386
325.93,-86.452
326.17,-86.492
326.42,-86.745
326.66,-85.615
326.90,-84.958
327.15,-85.153
327.39,-85.488
327.64,-86.252
327.88,-84.090
328.12,-84.718
328.37,-84.205
328.61,-84.440
328.86,-84.224
329.10,-83.290
329.35,-85.617
329.59,-84.852
329.83,-83.367
330.08,-83.525
330.32,-83.789
330.57,-84.482
330.81,-82.537
331.05,-84.757
331.30,-82.866
331.54,-82.723
331.79,-86.062
332.03,-86.637
332.28,-82.490
332.52,-85.432
332.76,-83.149
333.01,-83.702
333.25,-83.627
333.50,-85.973
333.74,-86.175
333.98,-83.312
334.23,-85.232
334.47,-86.467
334.72,-87.016
334.96,-86.033
335.21,-84.473
335.45,-86.720
335.69,-84.723
335.94,-85.369
336.18,-87.169
336.43,-85.623
336.67,-85.408
336.91,-87.203
337.16,-86.302
337.40,-85.836
337.65,-84.160
337.89,-86.018
338.13,-87.010
338.38,-86.245
338.62,-86.138
338.87,-85.511
339.11,-86.768
339.36,-85.207
339.60,-85.622
339.84,-85.331
340.09,-84.425
340.33,-85.608
340.58,-85.320
340.82,-85.072
341.06,-85.132
341.31,-86.592
341.55,-87.124
341.80,-87.997
342.04,-86.982
342.29,-87.306
342.53,-83.865
342.77,-86.679
343.02,-87.139
343.26,-83.776
343.51,-88.612
343.75,-86.991
343.99,-85.132
344.24,-85.611
344.48,-85.708
344.73,-84.082
344.97,-86.876
345.21,-86.429
345.46,-84.306
345.70,-84.934
345.95,-89.232
346.19,-85.640
346.44,-83.517
346.68,-84.643
346.92,-86.641
347.17,-84.280
347.41,-87.031
347.66,-86.576
347.90,-85.300
348.14,-83.783
348.39,-83.899
348.63,-84.392
348.88,-85.705
349.12,-85.157
349.37,-83.981
349.61,-85.697
349.85,-83.240
350.10,-83.647
350.34,-82.271
350.59,-85.467
350.83,-85.196
351.07,-83.440
351.32,-81.177
351.56,-84.485
351.81,-87.309
352.05,-85.759
352.29,-81.543
352.54,-83.600
352.78,-84.398
353.03,-84.070
353.27,-82.905
353.52,-84.630
353.76,-84.698
354.00,-86.309
354.25,-82.638
354.49,-82.368
354.74,-83.759
354.98,-84.599
355.22,-83.871
355.47,-86.976
355.71,-84.968
355.96,-82.596
356.20,-85.200
356.45,-77.990
356.69,-84.915
356.93,-85.924
357.18,-83.391
357.42,-85.132
357.67,-84.982
357.91,-86.312
358.15,-85.226
358.40,-85.126
358.64,-82.790
358.89,-84.841
359.13,-83.214
359.38,-80.008
359.62,-82.749
359.86,-83.996
360.11,-81.353
360.35,-81.324
360.60,-80.629
360.84,-77.110
361.08,-80.735
361.33,-82.473
361.57,-81.018
361.82,-82.992
362.06,-83.217
362.30,-82.550
362.55,-83.797
362.79,-85.922
363.04,-83.027
363.28,-85.305
363.53,-82.348
363.77,-82.210
364.01,-82.141
364.26,-84.986
364.50,-84.682
364.75,-82.819
364.99,-83.665
365.23,-83.392
365.48,-82.454
365.72,-83.419
365.97,-82.212
366.21,-86.781
366.46,-84.175
366.70,-82.018
366.94,-84.379
367.19,-80.283
367.43,-84.763
367.68,-82.055
367.92,-82.679
368.16,-83.821
368.41,-85.564
368.65,-86.742
368.90,-83.836
369.14,-85.423
369.38,-82.720
369.63,-82.146
369.87,-82.794
370.12,-79.997
370.36,-83.396
370.61,-81.010
370.85,-84.005
371.09,-83.078
371.34,-81.934
371.58,-81.540
371.83,-81.929
372.07,-77.728
372.31,-78.326
372.56,-80.978
372.80,-80.859
373.05,-79.864
373.29,-83.407
373.54,-81.593
373.78,-83.234
374.02,-83.710
374.27,-83.987
374.51,-83.422
374.76,-84.411
375.00,-81.663
375.24,-84.763
375.49,-82.336
375.73,-82.244
375.98,-83.181
376.22,-83.917
376.46,-83.818
376.71,-83.521
376.95,-85.648
377.20,-83.146
377.44,-86.120
377.69,-84.055
377.93,-83.468
378.17,-82.201
