Created as New Dataset,Sample 844 By YargerLab Date Saturday, April 18 2026
cm-1,A
3829.00,0.0117
3828.00,0.0117
3827.00,0.0117
3826.00,0.0116
3825.00,0.0116
3824.00,0.0116
3823.00,0.0116
3822.00,0.0116
3821.00,0.0116
3820.00,0.0115
3819.00,0.0115
3818.00,0.0115
3817.00,0.0114
3816.00,0.0114
3815.00,0.0114
3814.00,0.0114
3813.00,0.0114
3812.00,0.0114
3811.00,0.0114
3810.00,0.0114
3809.00,0.0114
3808.00,0.0114
3807.00,0.0114
3806.00,0.0115
3805.00,0.0114
3804.00,0.0114
3803.00,0.0114
3802.00,0.0114
3801.00,0.0114
3800.00,0.0114
3799.00,0.0113
3798.00,0.0113
3797.00,0.0113
3796.00,0.0113
3795.00,0.0113
3794.00,0.0113
3793.00,0.0113
3792.00,0.0113
3791.00,0.0113
3790.00,0.0114
3789.00,0.0114
3788.00,0.0114
3787.00,0.0113
3786.00,0.0113
3785.00,0.0113
3784.00,0.0113
3783.00,0.0113
3782.00,0.0113
3781.00,0.0113
3780.00,0.0113
3779.00,0.0113
3778.00,0.0113
3777.00,0.0113
3776.00,0.0113
3775.00,0.0113
3774.00,0.0113
3773.00,0.0113
3772.00,0.0113
3771.00,0.0113
3770.00,0.0113
3769.00,0.0113
3768.00,0.0113
3767.00,0.0113
3766.00,0.0113
3765.00,0.0113
3764.00,0.0113
3763.00,0.0113
3762.00,0.0113
3761.00,0.0113
3760.00,0.0113
3759.00,0.0113
3758.00,0.0113
3757.00,0.0113
3756.00,0.0113
3755.00,0.0113
3754.00,0.0112
3753.00,0.0112
3752.00,0.0111
3751.00,0.0111
3750.00,0.0111
3749.00,0.0110
3748.00,0.0109
3747.00,0.0109
3746.00,0.0108
3745.00,0.0107
3744.00,0.0106
3743.00,0.0106
3742.00,0.0105
3741.00,0.0104
3740.00,0.0103
3739.00,0.0103
3738.00,0.0102
3737.00,0.0102
3736.00,0.0101
3735.00,0.0101
3734.00,0.0101
3733.00,0.0101
3732.00,0.0101
3731.00,0.0101
3730.00,0.0101
3729.00,0.0101
3728.00,0.0102
3727.00,0.0102
3726.00,0.0103
3725.00,0.0103
3724.00,0.0104
3723.00,0.0104
3722.00,0.0105
3721.00,0.0105
3720.00,0.0106
3719.00,0.0107
3718.00,0.0108
3717.00,0.0108
3716.00,0.0109
3715.00,0.0108
3714.00,0.0108
3713.00,0.0107
3712.00,0.0106
3711.00,0.0106
3710.00,0.0105
3709.00,0.0104
3708.00,0.0104
3707.00,0.0104
3706.00,0.0104
3705.00,0.0104
3704.00,0.0104
3703.00,0.0104
3702.00,0.0104
3701.00,0.0104
3700.00,0.0104
3699.00,0.0104
3698.00,0.0105
3697.00,0.0105
3696.00,0.0105
3695.00,0.0104
3694.00,0.0104
3693.00,0.0105
3692.00,0.0105
3691.00,0.0106
3690.00,0.0106
3689.00,0.0106
3688.00,0.0106
3687.00,0.0106
3686.00,0.0106
3685.00,0.0106
3684.00,0.0106
3683.00,0.0107
3682.00,0.0107
3681.00,0.0107
3680.00,0.0107
3679.00,0.0107
3678.00,0.0107
3677.00,0.0107
3676.00,0.0108
3675.00,0.0108
3674.00,0.0108
3673.00,0.0108
3672.00,0.0108
3671.00,0.0108
3670.00,0.0108
3669.00,0.0108
3668.00,0.0108
3667.00,0.0107
3666.00,0.0107
3665.00,0.0108
3664.00,0.0108
3663.00,0.0108
3662.00,0.0108
3661.00,0.0108
3660.00,0.0108
3659.00,0.0107
3658.00,0.0107
3657.00,0.0107
3656.00,0.0107
3655.00,0.0107
3654.00,0.0107
3653.00,0.0107
3652.00,0.0107
3651.00,0.0107
3650.00,0.0107
3649.00,0.0107
3648.00,0.0106
3647.00,0.0105
3646.00,0.0105
3645.00,0.0104
3644.00,0.0104
3643.00,0.0104
3642.00,0.0104
3641.00,0.0103
3640.00,0.0103
3639.00,0.0102
3638.00,0.0102
3637.00,0.0101
3636.00,0.0101
3635.00,0.0101
3634.00,0.0101
3633.00,0.0100
3632.00,0.0100
3631.00,0.0100
3630.00,0.0100
3629.00,0.0100
3628.00,0.0100
3627.00,0.0100
3626.00,0.0101
3625.00,0.0101
3624.00,0.0102
3623.00,0.0102
3622.00,0.0103
3621.00,0.0103
3620.00,0.0104
3619.00,0.0104
3618.00,0.0105
3617.00,0.0105
3616.00,0.0106
3615.00,0.0106
3614.00,0.0106
3613.00,0.0106
3612.00,0.0105
3611.00,0.0105
3610.00,0.0104
3609.00,0.0104
3608.00,0.0103
3607.00,0.0103
3606.00,0.0102
3605.00,0.0102
3604.00,0.0102
3603.00,0.0102
3602.00,0.0102
3601.00,0.0102
3600.00,0.0102
3599.00,0.0102
3598.00,0.0102
3597.00,0.0102
3596.00,0.0102
3595.00,0.0102
3594.00,0.0102
3593.00,0.0102
3592.00,0.0102
3591.00,0.0102
3590.00,0.0102
3589.00,0.0102
3588.00,0.0102
3587.00,0.0102
3586.00,0.0102
3585.00,0.0103
3584.00,0.0103
3583.00,0.0103
3582.00,0.0104
3581.00,0.0104
3580.00,0.0104
3579.00,0.0104
3578.00,0.0104
3577.00,0.0104
3576.00,0.0104
3575.00,0.0104
3574.00,0.0104
3573.00,0.0104
3572.00,0.0104
3571.00,0.0104
3570.00,0.0104
3569.00,0.0104
3568.00,0.0104
3567.00,0.0104
3566.00,0.0104
3565.00,0.0105
3564.00,0.0105
3563.00,0.0105
3562.00,0.0105
3561.00,0.0105
3560.00,0.0105
3559.00,0.0105
3558.00,0.0105
3557.00,0.0105
3556.00,0.0105
3555.00,0.0106
3554.00,0.0106
3553.00,0.0106
3552.00,0.0106
3551.00,0.0106
3550.00,0.0106
3549.00,0.0106
3548.00,0.0106
3547.00,0.0106
3546.00,0.0106
3545.00,0.0106
3544.00,0.0106
3543.00,0.0106
3542.00,0.0106
3541.00,0.0106
3540.00,0.0106
3539.00,0.0106
3538.00,0.0106
3537.00,0.0106
3536.00,0.0106
3535.00,0.0106
3534.00,0.0106
3533.00,0.0106
3532.00,0.0106
3531.00,0.0106
3530.00,0.0106
3529.00,0.0106
3528.00,0.0106
3527.00,0.0106
3526.00,0.0106
3525.00,0.0106
3524.00,0.0106
3523.00,0.0106
3522.00,0.0106
3521.00,0.0106
3520.00,0.0106
3519.00,0.0106
3518.00,0.0106
3517.00,0.0106
3516.00,0.0106
3515.00,0.0106
3514.00,0.0106
3513.00,0.0106
3512.00,0.0106
3511.00,0.0106
3510.00,0.0106
3509.00,0.0106
3508.00,0.0106
3507.00,0.0106
3506.00,0.0106
3505.00,0.0106
3504.00,0.0106
3503.00,0.0106
3502.00,0.0106
3501.00,0.0106
3500.00,0.0106
3499.00,0.0107
3498.00,0.0107
3497.00,0.0107
3496.00,0.0107
3495.00,0.0107
3494.00,0.0107
3493.00,0.0108
3492.00,0.0108
3491.00,0.0108
3490.00,0.0108
3489.00,0.0108
3488.00,0.0108
3487.00,0.0108
3486.00,0.0108
3485.00,0.0108
3484.00,0.0108
3483.00,0.0109
3482.00,0.0109
3481.00,0.0109
3480.00,0.0109
3479.00,0.0109
3478.00,0.0110
3477.00,0.0110
3476.00,0.0110
3475.00,0.0110
3474.00,0.0110
3473.00,0.0110
3472.00,0.0110
3471.00,0.0109
3470.00,0.0109
3469.00,0.0109
3468.00,0.0110
3467.00,0.0110
3466.00,0.0111
3465.00,0.0111
3464.00,0.0112
3463.00,0.0112
3462.00,0.0112
3461.00,0.0112
3460.00,0.0112
3459.00,0.0112
3458.00,0.0112
3457.00,0.0112
3456.00,0.0113
3455.00,0.0113
3454.00,0.0113
3453.00,0.0113
3452.00,0.0113
3451.00,0.0113
3450.00,0.0113
3449.00,0.0114
3448.00,0.0114
3447.00,0.0114
3446.00,0.0114
3445.00,0.0115
3444.00,0.0115
3443.00,0.0115
3442.00,0.0115
3441.00,0.0115
3440.00,0.0115
3439.00,0.0114
3438.00,0.0114
3437.00,0.0114
3436.00,0.0115
3435.00,0.0115
3434.00,0.0115
3433.00,0.0116
3432.00,0.0116
3431.00,0.0116
3430.00,0.0117
3429.00,0.0117
3428.00,0.0118
3427.00,0.0119
3426.00,0.0120
3425.00,0.0120
3424.00,0.0121
3423.00,0.0121
3422.00,0.0122
3421.00,0.0122
3420.00,0.0123
3419.00,0.0124
3418.00,0.0124
3417.00,0.0125
3416.00,0.0125
3415.00,0.0125
3414.00,0.0125
3413.00,0.0124
3412.00,0.0124
3411.00,0.0125
3410.00,0.0125
3409.00,0.0125
3408.00,0.0126
3407.00,0.0127
3406.00,0.0127
3405.00,0.0126
3404.00,0.0125
3403.00,0.0123
3402.00,0.0121
3401.00,0.0120
3400.00,0.0121
3399.00,0.0122
3398.00,0.0123
3397.00,0.0124
3396.00,0.0124
3395.00,0.0123
3394.00,0.0122
3393.00,0.0121
3392.00,0.0121
3391.00,0.0121
3390.00,0.0122
3389.00,0.0123
3388.00,0.0123
3387.00,0.0123
3386.00,0.0124
3385.00,0.0124
3384.00,0.0124
3383.00,0.0124
3382.00,0.0123
3381.00,0.0123
3380.00,0.0123
3379.00,0.0123
3378.00,0.0123
3377.00,0.0123
3376.00,0.0124
3375.00,0.0123
3374.00,0.0123
3373.00,0.0123
3372.00,0.0123
3371.00,0.0123
3370.00,0.0123
3369.00,0.0123
3368.00,0.0123
3367.00,0.0124
3366.00,0.0124
3365.00,0.0125
3364.00,0.0125
3363.00,0.0125
3362.00,0.0125
3361.00,0.0126
3360.00,0.0126
3359.00,0.0127
3358.00,0.0127
3357.00,0.0127
3356.00,0.0128
3355.00,0.0128
3354.00,0.0128
3353.00,0.0128
3352.00,0.0128
3351.00,0.0128
3350.00,0.0128
3349.00,0.0129
3348.00,0.0129
3347.00,0.0130
3346.00,0.0130
3345.00,0.0130
3344.00,0.0131
3343.00,0.0131
3342.00,0.0131
3341.00,0.0131
3340.00,0.0132
3339.00,0.0132
3338.00,0.0132
3337.00,0.0133
3336.00,0.0133
3335.00,0.0134
3334.00,0.0134
3333.00,0.0135
3332.00,0.0135
3331.00,0.0136
3330.00,0.0136
3329.00,0.0136
3328.00,0.0137
3327.00,0.0137
3326.00,0.0137
3325.00,0.0138
3324.00,0.0138
3323.00,0.0139
3322.00,0.0139
3321.00,0.0139
3320.00,0.0140
3319.00,0.0141
3318.00,0.0141
3317.00,0.0142
3316.00,0.0143
3315.00,0.0143
3314.00,0.0144
3313.00,0.0145
3312.00,0.0145
3311.00,0.0146
3310.00,0.0147
3309.00,0.0147
3308.00,0.0148
3307.00,0.0149
3306.00,0.0150
3305.00,0.0152
3304.00,0.0154
3303.00,0.0156
3302.00,0.0157
3301.00,0.0159
3300.00,0.0160
3299.00,0.0161
3298.00,0.0162
3297.00,0.0163
3296.00,0.0164
3295.00,0.0165
3294.00,0.0166
3293.00,0.0168
3292.00,0.0169
3291.00,0.0171
3290.00,0.0172
3289.00,0.0174
3288.00,0.0175
3287.00,0.0176
3286.00,0.0177
3285.00,0.0178
3284.00,0.0179
3283.00,0.0179
3282.00,0.0180
3281.00,0.0181
3280.00,0.0182
3279.00,0.0183
3278.00,0.0183
3277.00,0.0183
3276.00,0.0183
3275.00,0.0183
3274.00,0.0183
3273.00,0.0183
3272.00,0.0183
3271.00,0.0183
3270.00,0.0185
3269.00,0.0187
3268.00,0.0190
3267.00,0.0191
3266.00,0.0192
3265.00,0.0193
3264.00,0.0194
3263.00,0.0195
3262.00,0.0195
3261.00,0.0196
3260.00,0.0196
3259.00,0.0196
3258.00,0.0196
3257.00,0.0196
3256.00,0.0196
3255.00,0.0197
3254.00,0.0198
3253.00,0.0199
3252.00,0.0200
3251.00,0.0201
3250.00,0.0201
3249.00,0.0200
3248.00,0.0200
3247.00,0.0201
3246.00,0.0202
3245.00,0.0204
3244.00,0.0205
3243.00,0.0207
3242.00,0.0208
3241.00,0.0209
3240.00,0.0210
3239.00,0.0211
3238.00,0.0212
3237.00,0.0213
3236.00,0.0213
3235.00,0.0213
3234.00,0.0213
3233.00,0.0215
3232.00,0.0218
3231.00,0.0220
3230.00,0.0223
3229.00,0.0225
3228.00,0.0226
3227.00,0.0228
3226.00,0.0229
3225.00,0.0231
3224.00,0.0232
3223.00,0.0234
3222.00,0.0235
3221.00,0.0237
3220.00,0.0238
3219.00,0.0240
3218.00,0.0241
3217.00,0.0243
3216.00,0.0245
3215.00,0.0246
3214.00,0.0248
3213.00,0.0250
3212.00,0.0252
3211.00,0.0254
3210.00,0.0256
3209.00,0.0258
3208.00,0.0260
3207.00,0.0261
3206.00,0.0263
3205.00,0.0265
3204.00,0.0267
3203.00,0.0269
3202.00,0.0271
3201.00,0.0274
3200.00,0.0276
3199.00,0.0278
3198.00,0.0280
3197.00,0.0282
3196.00,0.0284
3195.00,0.0286
3194.00,0.0288
3193.00,0.0290
3192.00,0.0292
3191.00,0.0294
3190.00,0.0296
3189.00,0.0298
3188.00,0.0301
3187.00,0.0303
3186.00,0.0305
3185.00,0.0308
3184.00,0.0310
3183.00,0.0312
3182.00,0.0314
3181.00,0.0317
3180.00,0.0319
3179.00,0.0321
3178.00,0.0324
3177.00,0.0326
3176.00,0.0329
3175.00,0.0332
3174.00,0.0335
3173.00,0.0337
3172.00,0.0340
3171.00,0.0343
3170.00,0.0345
3169.00,0.0348
3168.00,0.0351
3167.00,0.0354
3166.00,0.0356
3165.00,0.0359
3164.00,0.0362
3163.00,0.0365
3162.00,0.0368
3161.00,0.0371
3160.00,0.0374
3159.00,0.0377
3158.00,0.0379
3157.00,0.0381
3156.00,0.0383
3155.00,0.0384
3154.00,0.0385
3153.00,0.0387
3152.00,0.0391
3151.00,0.0395
3150.00,0.0399
3149.00,0.0404
3148.00,0.0407
3147.00,0.0410
3146.00,0.0413
3145.00,0.0416
3144.00,0.0418
3143.00,0.0420
3142.00,0.0421
3141.00,0.0422
3140.00,0.0423
3139.00,0.0426
3138.00,0.0430
3137.00,0.0434
3136.00,0.0438
3135.00,0.0441
3134.00,0.0444
3133.00,0.0447
3132.00,0.0449
3131.00,0.0451
3130.00,0.0454
3129.00,0.0457
3128.00,0.0461
3127.00,0.0464
3126.00,0.0467
3125.00,0.0470
3124.00,0.0472
3123.00,0.0473
3122.00,0.0473
3121.00,0.0474
3120.00,0.0476
3119.00,0.0478
3118.00,0.0481
3117.00,0.0484
3116.00,0.0489
3115.00,0.0494
3114.00,0.0499
3113.00,0.0503
3112.00,0.0507
3111.00,0.0509
3110.00,0.0511
3109.00,0.0514
3108.00,0.0518
3107.00,0.0522
3106.00,0.0527
3105.00,0.0531
3104.00,0.0534
3103.00,0.0537
3102.00,0.0540
3101.00,0.0543
3100.00,0.0546
3099.00,0.0550
3098.00,0.0555
3097.00,0.0559
3096.00,0.0564
3095.00,0.0567
3094.00,0.0571
3093.00,0.0573
3092.00,0.0575
3091.00,0.0577
3090.00,0.0580
3089.00,0.0582
3088.00,0.0585
3087.00,0.0586
3086.00,0.0587
3085.00,0.0588
3084.00,0.0589
3083.00,0.0590
3082.00,0.0591
3081.00,0.0592
3080.00,0.0594
3079.00,0.0597
3078.00,0.0601
3077.00,0.0607
3076.00,0.0613
3075.00,0.0619
3074.00,0.0626
3073.00,0.0633
3072.00,0.0641
3071.00,0.0650
3070.00,0.0660
3069.00,0.0674
3068.00,0.0692
3067.00,0.0716
3066.00,0.0749
3065.00,0.0790
3064.00,0.0842
3063.00,0.0904
3062.00,0.0974
3061.00,0.1046
3060.00,0.1110
3059.00,0.1156
3058.00,0.1174
3057.00,0.1163
3056.00,0.1126
3055.00,0.1075
3054.00,0.1019
3053.00,0.0965
3052.00,0.0918
3051.00,0.0881
3050.00,0.0852
3049.00,0.0829
3048.00,0.0813
3047.00,0.0799
3046.00,0.0790
3045.00,0.0782
3044.00,0.0777
3043.00,0.0774
3042.00,0.0772
3041.00,0.0771
3040.00,0.0772
3039.00,0.0773
3038.00,0.0774
3037.00,0.0774
3036.00,0.0775
3035.00,0.0777
3034.00,0.0779
3033.00,0.0782
3032.00,0.0785
3031.00,0.0789
3030.00,0.0792
3029.00,0.0796
3028.00,0.0799
3027.00,0.0803
3026.00,0.0806
3025.00,0.0809
3024.00,0.0813
3023.00,0.0816
3022.00,0.0820
3021.00,0.0823
3020.00,0.0827
3019.00,0.0830
3018.00,0.0833
3017.00,0.0836
3016.00,0.0838
3015.00,0.0841
3014.00,0.0844
3013.00,0.0848
3012.00,0.0852
3011.00,0.0856
3010.00,0.0860
3009.00,0.0865
3008.00,0.0868
3007.00,0.0872
3006.00,0.0875
3005.00,0.0878
3004.00,0.0880
3003.00,0.0883
3002.00,0.0886
3001.00,0.0889
3000.00,0.0891
2999.00,0.0893
2998.00,0.0895
2997.00,0.0896
2996.00,0.0898
2995.00,0.0898
2994.00,0.0898
2993.00,0.0898
2992.00,0.0898
2991.00,0.0897
2990.00,0.0896
2989.00,0.0895
2988.00,0.0894
2987.00,0.0893
2986.00,0.0892
2985.00,0.0891
2984.00,0.0890
2983.00,0.0890
2982.00,0.0890
2981.00,0.0892
2980.00,0.0895
2979.00,0.0899
2978.00,0.0903
2977.00,0.0908
2976.00,0.0912
2975.00,0.0915
2974.00,0.0919
2973.00,0.0922
2972.00,0.0924
2971.00,0.0927
2970.00,0.0930
2969.00,0.0933
2968.00,0.0936
2967.00,0.0938
2966.00,0.0940
2965.00,0.0942
2964.00,0.0944
2963.00,0.0946
2962.00,0.0949
2961.00,0.0952
2960.00,0.0955
2959.00,0.0958
2958.00,0.0962
2957.00,0.0966
2956.00,0.0970
2955.00,0.0974
2954.00,0.0978
2953.00,0.0983
2952.00,0.0989
2951.00,0.0994
2950.00,0.0999
2949.00,0.1004
2948.00,0.1009
2947.00,0.1014
2946.00,0.1019
2945.00,0.1024
2944.00,0.1030
2943.00,0.1036
2942.00,0.1042
2941.00,0.1047
2940.00,0.1052
2939.00,0.1057
2938.00,0.1061
2937.00,0.1066
2936.00,0.1071
2935.00,0.1075
2934.00,0.1079
2933.00,0.1083
2932.00,0.1086
2931.00,0.1090
2930.00,0.1094
2929.00,0.1099
2928.00,0.1104
2927.00,0.1109
2926.00,0.1114
2925.00,0.1117
2924.00,0.1121
2923.00,0.1124
2922.00,0.1126
2921.00,0.1128
2920.00,0.1129
2919.00,0.1130
2918.00,0.1131
2917.00,0.1133
2916.00,0.1134
2915.00,0.1135
2914.00,0.1136
2913.00,0.1137
2912.00,0.1139
2911.00,0.1140
2910.00,0.1142
2909.00,0.1143
2908.00,0.1144
2907.00,0.1144
2906.00,0.1145
2905.00,0.1145
2904.00,0.1146
2903.00,0.1147
2902.00,0.1148
2901.00,0.1150
2900.00,0.1152
2899.00,0.1154
2898.00,0.1156
2897.00,0.1158
2896.00,0.1161
2895.00,0.1165
2894.00,0.1168
2893.00,0.1172
2892.00,0.1176
2891.00,0.1179
2890.00,0.1183
2889.00,0.1186
2888.00,0.1189
2887.00,0.1191
2886.00,0.1194
2885.00,0.1195
2884.00,0.1197
2883.00,0.1198
2882.00,0.1200
2881.00,0.1201
2880.00,0.1202
2879.00,0.1203
2878.00,0.1204
2877.00,0.1204
2876.00,0.1204
2875.00,0.1204
2874.00,0.1203
2873.00,0.1204
2872.00,0.1204
2871.00,0.1205
2870.00,0.1205
2869.00,0.1204
2868.00,0.1203
2867.00,0.1201
2866.00,0.1199
2865.00,0.1197
2864.00,0.1195
2863.00,0.1192
2862.00,0.1190
2861.00,0.1187
2860.00,0.1185
2859.00,0.1182
2858.00,0.1180
2857.00,0.1178
2856.00,0.1176
2855.00,0.1173
2854.00,0.1170
2853.00,0.1168
2852.00,0.1166
2851.00,0.1163
2850.00,0.1160
2849.00,0.1158
2848.00,0.1156
2847.00,0.1154
2846.00,0.1152
2845.00,0.1150
2844.00,0.1148
2843.00,0.1145
2842.00,0.1143
2841.00,0.1140
2840.00,0.1137
2839.00,0.1134
2838.00,0.1132
2837.00,0.1130
2836.00,0.1128
2835.00,0.1126
2834.00,0.1124
2833.00,0.1121
2832.00,0.1118
2831.00,0.1116
2830.00,0.1112
2829.00,0.1109
2828.00,0.1106
2827.00,0.1102
2826.00,0.1098
2825.00,0.1094
2824.00,0.1091
2823.00,0.1087
2822.00,0.1083
2821.00,0.1080
2820.00,0.1077
2819.00,0.1074
2818.00,0.1071
2817.00,0.1068
2816.00,0.1066
2815.00,0.1064
2814.00,0.1062
2813.00,0.1061
2812.00,0.1061
2811.00,0.1061
2810.00,0.1062
2809.00,0.1063
2808.00,0.1065
2807.00,0.1067
2806.00,0.1070
2805.00,0.1074
2804.00,0.1079
2803.00,0.1083
2802.00,0.1088
2801.00,0.1094
2800.00,0.1099
2799.00,0.1104
2798.00,0.1109
2797.00,0.1114
2796.00,0.1118
2795.00,0.1120
2794.00,0.1120
2793.00,0.1119
2792.00,0.1117
2791.00,0.1113
2790.00,0.1108
2789.00,0.1102
2788.00,0.1096
2787.00,0.1088
2786.00,0.1080
2785.00,0.1071
2784.00,0.1062
2783.00,0.1052
2782.00,0.1042
2781.00,0.1033
2780.00,0.1023
2779.00,0.1013
2778.00,0.1003
2777.00,0.0994
2776.00,0.0984
2775.00,0.0975
2774.00,0.0966
2773.00,0.0958
2772.00,0.0949
2771.00,0.0941
2770.00,0.0933
2769.00,0.0925
2768.00,0.0917
2767.00,0.0909
2766.00,0.0902
2765.00,0.0895
2764.00,0.0889
2763.00,0.0883
2762.00,0.0877
2761.00,0.0872
2760.00,0.0867
2759.00,0.0863
2758.00,0.0859
2757.00,0.0855
2756.00,0.0852
2755.00,0.0849
2754.00,0.0846
2753.00,0.0844
2752.00,0.0842
2751.00,0.0840
2750.00,0.0838
2749.00,0.0837
2748.00,0.0836
2747.00,0.0834
2746.00,0.0833
2745.00,0.0833
2744.00,0.0832
2743.00,0.0831
2742.00,0.0830
2741.00,0.0830
2740.00,0.0829
2739.00,0.0829
2738.00,0.0830
2737.00,0.0831
2736.00,0.0833
2735.00,0.0836
2734.00,0.0840
2733.00,0.0844
2732.00,0.0848
2731.00,0.0853
2730.00,0.0857
2729.00,0.0861
2728.00,0.0864
2727.00,0.0867
2726.00,0.0869
2725.00,0.0871
2724.00,0.0872
2723.00,0.0872
2722.00,0.0872
2721.00,0.0871
2720.00,0.0871
2719.00,0.0869
2718.00,0.0868
2717.00,0.0866
2716.00,0.0863
2715.00,0.0861
2714.00,0.0859
2713.00,0.0857
2712.00,0.0854
2711.00,0.0853
2710.00,0.0851
2709.00,0.0850
2708.00,0.0849
2707.00,0.0848
2706.00,0.0848
2705.00,0.0849
2704.00,0.0851
2703.00,0.0854
2702.00,0.0858
2701.00,0.0863
2700.00,0.0870
2699.00,0.0878
2698.00,0.0888
2697.00,0.0898
2696.00,0.0910
2695.00,0.0922
2694.00,0.0935
2693.00,0.0948
2692.00,0.0960
2691.00,0.0972
2690.00,0.0982
2689.00,0.0990
2688.00,0.0996
2687.00,0.1001
2686.00,0.1004
2685.00,0.1005
2684.00,0.1005
2683.00,0.1002
2682.00,0.0998
2681.00,0.0993
2680.00,0.0987
2679.00,0.0980
2678.00,0.0972
2677.00,0.0963
2676.00,0.0955
2675.00,0.0945
2674.00,0.0936
2673.00,0.0927
2672.00,0.0919
2671.00,0.0910
2670.00,0.0902
2669.00,0.0894
2668.00,0.0887
2667.00,0.0880
2666.00,0.0874
2665.00,0.0868
2664.00,0.0862
2663.00,0.0857
2662.00,0.0853
2661.00,0.0849
2660.00,0.0845
2659.00,0.0842
2658.00,0.0839
2657.00,0.0836
2656.00,0.0834
2655.00,0.0832
2654.00,0.0830
2653.00,0.0829
2652.00,0.0827
2651.00,0.0825
2650.00,0.0824
2649.00,0.0822
2648.00,0.0820
2647.00,0.0819
2646.00,0.0817
2645.00,0.0815
2644.00,0.0813
2643.00,0.0811
2642.00,0.0810
2641.00,0.0808
2640.00,0.0807
2639.00,0.0805
2638.00,0.0804
2637.00,0.0804
2636.00,0.0804
2635.00,0.0804
2634.00,0.0806
2633.00,0.0808
2632.00,0.0812
2631.00,0.0818
2630.00,0.0825
2629.00,0.0835
2628.00,0.0846
2627.00,0.0860
2626.00,0.0876
2625.00,0.0893
2624.00,0.0913
2623.00,0.0935
2622.00,0.0958
2621.00,0.0983
2620.00,0.1009
2619.00,0.1035
2618.00,0.1061
2617.00,0.1086
2616.00,0.1111
2615.00,0.1134
2614.00,0.1156
2613.00,0.1176
2612.00,0.1193
2611.00,0.1208
2610.00,0.1220
