Frequency (Hz),FFT Magnitude (dB)
84.79,-78.059
85.46,-79.300
86.13,-79.014
86.81,-77.985
87.48,-78.603
88.15,-77.339
88.82,-70.343
89.50,-77.164
90.17,-76.380
90.84,-75.266
91.52,-75.076
92.19,-75.347
92.86,-75.937
93.53,-67.221
94.21,-78.089
94.88,-78.526
95.55,-79.037
96.23,-77.952
96.90,-77.977
97.57,-78.717
98.25,-78.829
98.92,-75.715
99.59,-78.370
100.26,-77.566
100.94,-76.587
101.61,-76.848
102.28,-75.322
102.96,-75.094
103.63,-75.828
104.30,-74.571
104.97,-75.138
105.65,-74.770
106.32,-71.238
106.99,-75.335
107.67,-74.648
108.34,-74.809
109.01,-73.736
109.68,-73.964
110.36,-72.501
111.03,-72.221
111.70,-73.222
112.38,-72.068
113.05,-66.826
113.72,-70.974
114.40,-72.552
115.07,-71.739
115.74,-72.496
116.41,-70.569
117.09,-70.826
117.76,-69.115
118.43,-65.803
119.11,-61.827
119.78,-47.995
120.45,-58.353
121.12,-65.157
121.80,-67.808
122.47,-64.894
123.14,-70.663
123.82,-70.358
124.49,-73.271
125.16,-73.289
125.83,-73.361
126.51,-72.585
127.18,-72.741
127.85,-65.831
128.53,-70.007
129.20,-70.060
129.87,-68.256
130.55,-66.946
131.22,-64.590
131.89,-60.496
132.56,-50.591
133.24,-52.801
133.91,-58.236
134.58,-64.615
135.26,-67.563
135.93,-69.353
136.60,-70.019
137.27,-71.226
137.95,-71.072
138.62,-71.163
139.29,-71.438
139.97,-71.251
140.64,-70.923
141.31,-70.257
141.98,-71.330
142.66,-72.354
143.33,-71.814
144.00,-72.623
144.68,-69.089
145.35,-70.054
146.02,-70.395
146.69,-68.545
147.37,-68.592
148.04,-65.119
148.71,-63.658
149.39,-65.488
150.06,-65.699
150.73,-64.357
151.41,-66.208
152.08,-66.015
152.75,-66.180
153.42,-65.816
154.10,-64.705
154.77,-66.778
155.44,-66.127
156.12,-68.465
156.79,-68.726
157.46,-70.456
158.13,-69.678
158.81,-68.365
159.48,-58.515
160.15,-67.282
160.83,-67.733
161.50,-68.624
162.17,-69.022
162.84,-68.612
163.52,-68.208
164.19,-67.652
164.86,-66.265
165.54,-66.687
166.21,-67.258
166.88,-67.764
167.56,-68.483
168.23,-68.518
168.90,-70.335
169.57,-68.677
170.25,-70.891
170.92,-69.501
171.59,-67.977
172.27,-70.523
172.94,-66.021
173.61,-69.674
174.28,-72.547
174.96,-73.007
175.63,-71.012
176.30,-73.235
176.98,-69.827
177.65,-70.102
178.32,-70.037
178.99,-69.332
179.67,-68.713
180.34,-68.886
181.01,-71.762
181.69,-70.266
182.36,-70.415
183.03,-70.811
183.71,-71.507
184.38,-71.585
185.05,-69.846
185.72,-68.232
186.40,-69.214
187.07,-71.253
187.74,-70.883
188.42,-69.869
189.09,-69.831
189.76,-70.627
190.43,-69.659
191.11,-69.506
191.78,-70.737
192.45,-71.120
193.13,-71.549
193.80,-73.622
194.47,-73.629
195.14,-74.712
195.82,-72.615
196.49,-73.089
197.16,-70.846
197.84,-73.331
198.51,-72.485
199.18,-72.120
199.86,-70.406
200.53,-73.475
201.20,-74.760
201.87,-74.365
202.55,-74.235
203.22,-75.265
203.89,-74.148
204.57,-71.665
205.24,-71.933
205.91,-71.812
206.58,-71.329
207.26,-67.751
207.93,-59.977
208.60,-71.331
209.28,-72.261
209.95,-72.635
210.62,-72.316
211.29,-72.165
211.97,-72.521
212.64,-71.733
213.31,-69.769
213.99,-70.705
214.66,-72.445
215.33,-73.101
216.00,-74.252
216.68,-75.142
217.35,-75.972
218.02,-76.284
218.70,-76.722
219.37,-76.108
220.04,-73.940
220.72,-72.684
221.39,-71.111
222.06,-72.574
222.73,-73.016
223.41,-71.264
224.08,-73.527
224.75,-75.462
225.43,-74.271
226.10,-71.122
226.77,-75.805
227.44,-76.464
228.12,-75.788
228.79,-75.340
229.46,-73.649
230.14,-74.306
230.81,-73.853
231.48,-74.352
232.15,-72.912
232.83,-72.501
233.50,-73.126
234.17,-74.872
234.85,-75.279
235.52,-75.145
236.19,-73.460
236.87,-71.623
237.54,-70.033
238.21,-68.417
238.88,-62.284
239.56,-59.566
240.23,-61.412
240.90,-67.806
241.58,-69.239
242.25,-70.355
242.92,-71.006
243.59,-72.644
244.27,-72.717
244.94,-74.394
245.61,-75.766
246.29,-74.795
246.96,-75.656
247.63,-73.897
248.30,-76.263
248.98,-72.878
249.65,-73.352
250.32,-72.741
251.00,-73.880
251.67,-71.741
252.34,-69.682
253.02,-68.448
253.69,-72.214
254.36,-74.602
255.03,-76.598
255.71,-77.448
256.38,-76.158
257.05,-77.134
257.73,-77.656
258.40,-78.249
259.07,-77.353
259.74,-76.500
260.42,-76.586
261.09,-77.940
261.76,-76.778
262.44,-77.940
263.11,-79.383
263.78,-79.131
264.45,-78.804
265.13,-80.368
265.80,-73.161
266.47,-79.057
267.15,-70.950
267.82,-78.742
268.49,-79.582
269.17,-79.442
269.84,-79.386
270.51,-77.859
271.18,-77.444
271.86,-79.310
272.53,-80.261
273.20,-80.351
273.88,-79.239
274.55,-81.097
275.22,-81.913
275.89,-81.264
276.57,-81.648
277.24,-80.937
277.91,-80.889
278.59,-77.845
279.26,-70.601
279.93,-78.829
280.60,-80.660
281.28,-79.072
281.95,-79.854
282.62,-79.955
283.30,-80.090
283.97,-81.100
284.64,-81.966
285.31,-82.474
285.99,-84.059
286.66,-82.904
287.33,-81.727
288.01,-83.652
288.68,-82.642
289.35,-82.317
290.03,-82.737
290.70,-81.873
291.37,-82.534
292.04,-81.436
292.72,-79.411
293.39,-80.640
294.06,-80.867
294.74,-81.619
295.41,-80.874
296.08,-79.086
296.75,-79.686
297.43,-80.434
298.10,-80.427
298.77,-82.121
299.45,-81.904
300.12,-81.643
300.79,-79.860
301.46,-80.186
302.14,-82.525
302.81,-80.617
303.48,-80.524
304.16,-79.528
304.83,-78.024
305.50,-79.417
306.18,-79.828
306.85,-82.057
307.52,-81.917
308.19,-83.194
308.87,-84.645
309.54,-82.281
310.21,-82.210
310.89,-82.262
311.56,-81.400
312.23,-83.324
312.90,-83.816
313.58,-83.577
314.25,-86.130
314.92,-85.025
315.60,-85.983
316.27,-85.445
316.94,-84.660
317.61,-85.385
318.29,-85.872
318.96,-84.995
319.63,-84.931
320.31,-85.819
320.98,-85.965
321.65,-83.435
322.33,-83.923
323.00,-85.210
323.67,-84.780
324.34,-84.723
325.02,-84.100
325.69,-84.865
326.36,-84.427
327.04,-84.811
327.71,-85.881
328.38,-85.708
329.05,-84.423
329.73,-83.913
330.40,-82.521
331.07,-81.198
331.75,-81.991
332.42,-83.105
333.09,-81.999
333.76,-85.931
334.44,-86.185
335.11,-87.669
335.78,-87.450
336.46,-87.382
337.13,-87.283
337.80,-87.877
338.48,-88.283
339.15,-88.258
339.82,-86.907
340.49,-86.837
341.17,-86.644
341.84,-87.400
342.51,-87.107
343.19,-87.564
343.86,-86.333
344.53,-87.840
345.20,-85.343
345.88,-85.529
346.55,-84.415
347.22,-83.714
347.90,-82.707
348.57,-84.568
349.24,-82.969
349.91,-83.437
350.59,-83.476
351.26,-84.728
351.93,-84.260
352.61,-84.512
353.28,-85.479
353.95,-86.621
354.62,-86.114
355.30,-85.035
355.97,-78.150
356.64,-83.636
357.32,-85.076
357.99,-84.264
358.66,-81.395
359.34,-79.439
360.01,-78.505
360.68,-77.180
361.35,-82.225
362.03,-86.156
362.70,-86.500
363.37,-84.601
364.05,-83.747
364.72,-82.808
365.39,-81.794
366.06,-82.789
366.74,-81.948
367.41,-82.109
368.08,-81.672
368.76,-82.835
369.43,-83.639
370.10,-83.458
370.77,-83.837
371.45,-83.432
372.12,-79.504
372.79,-82.457
373.47,-86.053
374.14,-83.779
374.81,-84.942
375.49,-86.039
376.16,-85.935
376.83,-84.999
377.50,-87.332
378.18,-87.384
378.85,-87.127
379.52,-86.869
380.20,-85.368
380.87,-85.319
381.54,-86.085
382.21,-84.589
382.89,-85.866
383.56,-84.437
384.23,-84.026
384.91,-85.113
385.58,-84.850
386.25,-84.991
386.92,-86.458
387.60,-87.859
388.27,-86.502
388.94,-88.265
389.62,-88.046
390.29,-88.638
390.96,-88.771
391.64,-87.405
392.31,-86.343
392.98,-84.082
393.65,-84.790
394.33,-84.694
395.00,-84.683
395.67,-83.663
396.35,-84.956
397.02,-83.086
397.69,-82.636
398.36,-74.103
399.04,-79.744
399.71,-84.352
400.38,-86.563
401.06,-86.637
401.73,-87.939
402.40,-89.214
403.07,-89.232
403.75,-88.603
404.42,-89.748
405.09,-89.760
405.77,-89.012
406.44,-88.892
407.11,-88.560
407.79,-88.574
408.46,-89.548
409.13,-89.722
409.80,-88.938
410.48,-88.910
411.15,-89.328
411.82,-88.509
412.50,-88.004
413.17,-88.829
413.84,-88.348
414.51,-87.285
415.19,-90.215
415.86,-89.294
416.53,-90.058
417.21,-89.647
417.88,-88.199
418.55,-88.749
419.22,-88.624
419.90,-87.974
420.57,-89.002
421.24,-89.507
421.92,-88.557
422.59,-88.197
423.26,-87.983
423.93,-87.680
424.61,-88.203
425.28,-86.021
425.95,-88.584
426.63,-85.898
427.30,-86.372
427.97,-85.382
428.65,-86.740
429.32,-87.545
429.99,-87.803
430.66,-87.727
431.34,-88.966
432.01,-89.487
432.68,-89.661
433.36,-87.628
434.03,-87.670
434.70,-86.359
435.37,-85.609
436.05,-86.312
436.72,-86.849
437.39,-87.472
438.07,-85.865
438.74,-86.051
439.41,-86.494
440.08,-86.379
440.76,-85.745
441.43,-88.089
442.10,-88.049
442.78,-87.989
443.45,-87.523
444.12,-87.732
444.80,-86.935
445.47,-89.077
446.14,-86.485
446.81,-87.041
447.49,-87.768
448.16,-87.788
448.83,-88.970
449.51,-88.732
450.18,-88.567
450.85,-87.504
451.52,-89.064
452.20,-87.624
452.87,-88.795
453.54,-89.809
454.22,-87.376
454.89,-87.813
455.56,-87.901
456.23,-86.892
456.91,-88.785
457.58,-87.145
458.25,-88.564
458.93,-88.916
459.60,-87.323
460.27,-86.830
460.95,-87.714
461.62,-87.156
462.29,-88.291
462.96,-88.428
463.64,-89.691
464.31,-89.027
464.98,-88.566
465.66,-87.313
466.33,-86.468
467.00,-89.649
467.67,-88.545
468.35,-87.885
469.02,-88.010
469.69,-87.509
470.37,-86.809
471.04,-89.619
471.71,-88.622
472.38,-87.705
473.06,-88.173
473.73,-86.992
474.40,-86.943
475.08,-83.251
475.75,-87.649
476.42,-89.036
477.10,-88.500
477.77,-89.135
478.44,-88.181
479.11,-88.918
479.79,-90.015
480.46,-90.552
481.13,-89.029
481.81,-88.871
482.48,-87.158
483.15,-88.178
483.82,-88.296
484.50,-86.822
485.17,-88.053
485.84,-86.746
486.52,-88.404
487.19,-87.632
487.86,-89.756
488.53,-88.353
489.21,-88.940
489.88,-89.243
490.55,-88.579
491.23,-89.941
491.90,-90.230
492.57,-90.298
493.24,-89.151
493.92,-87.445
494.59,-87.201
495.26,-87.607
495.94,-88.978
496.61,-88.470
497.28,-88.827
497.96,-89.260
498.63,-89.712
499.30,-88.843
499.97,-88.622
500.65,-87.539
501.32,-86.386
501.99,-87.355
502.67,-88.453
503.34,-87.526
504.01,-89.018
504.68,-86.609
505.36,-88.962
506.03,-89.276
506.70,-89.476
507.38,-89.461
508.05,-90.245
508.72,-88.135
509.39,-87.942
510.07,-87.765
510.74,-87.655
511.41,-88.456
512.09,-88.363
512.76,-89.378
513.43,-88.831
514.11,-89.070
514.78,-87.380
515.45,-88.282
516.12,-88.598
516.80,-88.934
517.47,-88.814
518.14,-89.135
518.82,-90.826
519.49,-88.929
520.16,-88.831
520.83,-89.463
521.51,-89.142
522.18,-89.493
522.85,-89.155
523.53,-90.440
524.20,-89.732
524.87,-89.258
525.54,-90.513
526.22,-88.794
526.89,-90.142
527.56,-88.897
528.24,-89.076
528.91,-87.091
529.58,-86.149
530.26,-83.937
530.93,-77.106
531.60,-72.489
532.27,-82.840
532.95,-85.928
533.62,-87.238
534.29,-88.787
534.97,-87.024
535.64,-86.013
536.31,-86.763
536.98,-86.646
537.66,-85.673
538.33,-85.282
539.00,-88.238
539.68,-88.011
540.35,-88.707
541.02,-85.925
541.69,-86.878
542.37,-86.845
543.04,-86.261
543.71,-85.266
544.39,-85.638
545.06,-85.710
545.73,-86.434
546.41,-86.691
547.08,-87.013
547.75,-88.352
548.42,-88.109
549.10,-88.342
549.77,-87.759
550.44,-86.733
551.12,-89.378
551.79,-88.176
552.46,-87.111
553.13,-88.123
553.81,-87.650
554.48,-87.810
555.15,-87.027
555.83,-86.776
556.50,-87.807
557.17,-88.138
557.84,-88.043
558.52,-87.143
559.19,-87.636
559.86,-88.195
560.54,-86.864
561.21,-88.548
561.88,-87.753
562.55,-88.537
563.23,-87.065
563.90,-85.370
564.57,-86.819
565.25,-85.568
565.92,-86.559
566.59,-86.942
567.27,-86.974
567.94,-87.655
568.61,-88.272
569.28,-86.760
569.96,-88.050
570.63,-86.909
571.30,-87.538
571.98,-87.930
572.65,-86.897
573.32,-86.761
573.99,-87.614
574.67,-87.851
575.34,-88.327
576.01,-87.419
576.69,-87.439
577.36,-88.584
578.03,-88.058
578.70,-87.304
579.38,-87.374
580.05,-87.487
580.72,-87.269
581.40,-87.156
582.07,-86.002
582.74,-86.322
583.42,-86.746
584.09,-85.868
584.76,-83.609
585.43,-87.179
586.11,-86.864
586.78,-87.071
587.45,-87.518
588.13,-85.385
588.80,-88.199
589.47,-88.256
590.14,-87.235
590.82,-88.754
591.49,-85.646
592.16,-84.389
592.84,-86.794
593.51,-87.287
594.18,-88.296
594.85,-88.064
595.53,-88.437
596.20,-86.456
596.87,-87.766
597.55,-86.631
598.22,-85.580
598.89,-87.419
599.57,-87.069
600.24,-88.483
600.91,-87.419
601.58,-87.574
602.26,-87.636
602.93,-85.750
603.60,-84.819
604.28,-83.995
604.95,-83.802
605.62,-85.279
606.29,-85.857
606.97,-85.291
607.64,-85.493
608.31,-85.999
608.99,-86.497
609.66,-86.712
610.33,-83.796
611.00,-78.482
611.68,-83.771
612.35,-85.921
613.02,-86.510
613.70,-86.252
614.37,-85.540
615.04,-86.822
615.72,-85.471
616.39,-87.321
617.06,-86.597
617.73,-86.000
618.41,-87.285
619.08,-87.420
619.75,-86.119
620.43,-88.499
621.10,-86.983
621.77,-88.945
622.44,-88.340
623.12,-86.267
623.79,-85.388
624.46,-86.277
625.14,-86.078
625.81,-85.654
626.48,-85.453
627.15,-85.491
627.83,-84.917
628.50,-84.969
629.17,-85.291
629.85,-84.932
630.52,-84.282
631.19,-85.167
631.86,-86.555
632.54,-87.266
633.21,-85.394
633.88,-86.323
634.56,-85.763
635.23,-84.896
635.90,-84.725
636.58,-83.580
637.25,-82.287
637.92,-81.966
638.59,-85.267
639.27,-83.742
639.94,-85.270
640.61,-81.834
641.29,-83.387
641.96,-84.679
642.63,-83.870
643.30,-83.688
643.98,-83.673
644.65,-85.981
645.32,-84.599
646.00,-84.611
646.67,-84.484
647.34,-83.985
648.01,-84.426
648.69,-82.053
649.36,-83.526
650.03,-84.119
650.71,-83.542
651.38,-81.528
652.05,-82.747
652.73,-82.969
653.40,-83.245
654.07,-83.424
654.74,-85.236
655.42,-83.751
656.09,-85.145
656.76,-85.364
657.44,-83.419
658.11,-84.145
658.78,-82.562
659.45,-83.685
660.13,-83.718
660.80,-84.378
661.47,-83.079
662.15,-81.205
662.82,-79.140
663.49,-74.014
664.16,-64.378
664.84,-71.374
665.51,-78.425
666.18,-80.612
666.86,-81.895
667.53,-83.390
668.20,-83.285
668.88,-85.185
669.55,-83.498
670.22,-83.174
670.89,-84.408
671.57,-82.535
672.24,-84.223
672.91,-83.731
673.59,-83.313
674.26,-83.706
674.93,-82.994
675.60,-83.472
676.28,-84.547
676.95,-84.515
677.62,-84.621
678.30,-83.613
678.97,-82.911
679.64,-83.127
680.31,-82.169
680.99,-84.152
681.66,-83.623
682.33,-82.088
683.01,-83.167
683.68,-81.661
684.35,-84.118
685.03,-82.583
685.70,-82.423
686.37,-82.442
687.04,-83.664
687.72,-83.452
688.39,-81.850
689.06,-81.955
689.74,-82.882
690.41,-82.424
691.08,-82.269
691.75,-83.201
692.43,-81.189
693.10,-81.611
693.77,-81.195
694.45,-82.287
695.12,-82.482
695.79,-80.462
696.46,-83.248
697.14,-82.264
697.81,-81.533
698.48,-82.589
699.16,-83.804
699.83,-82.351
700.50,-81.291
701.17,-81.727
701.85,-81.387
702.52,-80.483
703.19,-82.282
703.87,-79.833
704.54,-80.175
705.21,-81.817
705.89,-81.849
706.56,-80.582
707.23,-81.395
707.90,-81.415
708.58,-82.793
709.25,-81.388
709.92,-80.928
710.60,-79.978
711.27,-78.397
711.94,-78.539
712.61,-78.107
713.29,-78.061
713.96,-79.546
714.63,-79.411
715.31,-79.686
715.98,-78.981
716.65,-78.931
717.32,-79.253
718.00,-78.831
718.67,-78.536
719.34,-77.095
720.02,-78.128
720.69,-79.651
721.36,-78.521
722.04,-80.673
722.71,-80.400
723.38,-78.179
724.05,-78.642
724.73,-77.366
725.40,-78.732
726.07,-78.407
726.75,-77.764
727.42,-77.048
728.09,-77.487
728.76,-77.540
729.44,-77.694
730.11,-77.851
730.78,-75.754
731.46,-75.732
732.13,-76.513
732.80,-75.437
733.47,-75.735
734.15,-75.483
734.82,-74.627
735.49,-74.521
736.17,-72.811
736.84,-74.070
737.51,-74.112
738.19,-74.313
738.86,-75.606
739.53,-74.869
740.20,-74.335
740.88,-64.029
741.55,-72.561
742.22,-68.658
742.90,-74.637
743.57,-72.842
744.24,-69.818
744.91,-73.722
745.59,-75.241
746.26,-73.038
746.93,-73.784
747.61,-75.784
748.28,-75.582
748.95,-77.110
749.62,-75.383
750.30,-75.504
750.97,-75.258
751.64,-75.947
752.32,-74.609
752.99,-76.197
753.66,-75.344
754.34,-74.344
755.01,-73.428
755.68,-75.889
756.35,-75.333
757.03,-73.430
757.70,-71.852
758.37,-73.780
759.05,-74.987
759.72,-73.793
760.39,-72.136
761.06,-72.933
761.74,-72.479
762.41,-70.944
763.08,-72.323
763.76,-72.634
764.43,-73.687
765.10,-73.924
765.77,-73.200
766.45,-72.787
767.12,-72.835
767.79,-72.997
768.47,-72.862
769.14,-72.789
769.81,-72.491
770.48,-63.313
771.16,-69.801
771.83,-71.151
772.50,-71.717
773.18,-73.391
773.85,-72.891
774.52,-73.178
775.20,-71.527
775.87,-72.994
776.54,-72.228
777.21,-73.805
777.89,-73.281
778.56,-72.924
779.23,-73.133
779.91,-72.565
780.58,-72.828
781.25,-73.392
781.92,-72.314
782.60,-72.910
783.27,-73.182
783.94,-72.803
784.62,-74.075
785.29,-73.984
785.96,-73.949
786.63,-73.654
787.31,-72.414
787.98,-73.519
788.65,-74.027
789.33,-73.443
790.00,-73.408
790.67,-73.286
791.35,-75.479
792.02,-73.515
792.69,-74.344
793.36,-73.710
794.04,-73.224
794.71,-73.243
795.38,-70.948
796.06,-67.513
796.73,-61.826
797.40,-62.522
798.07,-70.745
798.75,-72.648
799.42,-73.078
800.09,-73.432
800.77,-74.582
801.44,-73.721
802.11,-75.690
802.78,-75.322
803.46,-75.319
804.13,-75.898
804.80,-76.038
805.48,-77.495
806.15,-74.882
806.82,-76.596
807.50,-76.472
808.17,-75.693
808.84,-75.932
809.51,-76.429
810.19,-75.850
810.86,-77.924
811.53,-76.111
812.21,-75.957
812.88,-76.748
813.55,-77.077
814.22,-76.764
814.90,-75.709
815.57,-78.064
816.24,-76.864
816.92,-76.133
817.59,-76.523
818.26,-78.098
818.93,-77.528
819.61,-77.298
820.28,-77.975
820.95,-76.643
821.63,-77.758
822.30,-77.825
822.97,-76.044
823.65,-74.023
824.32,-75.935
824.99,-78.280
825.66,-78.786
826.34,-78.603
827.01,-77.575
827.68,-79.275
828.36,-78.070
829.03,-78.492
829.70,-79.624
830.37,-79.666
831.05,-78.725
831.72,-80.033
832.39,-79.272
833.07,-79.879
833.74,-80.808
834.41,-80.769
835.08,-80.716
835.76,-80.441
836.43,-79.535
837.10,-80.582
837.78,-80.387
838.45,-80.990
839.12,-79.795
839.79,-78.260
840.47,-78.745
841.14,-81.277
841.81,-80.655
842.49,-81.288
843.16,-81.788
843.83,-80.711
844.51,-80.790
845.18,-80.425
845.85,-81.762
846.52,-80.287
847.20,-81.182
847.87,-80.863
848.54,-81.397
849.22,-81.744
849.89,-80.670
850.56,-79.305
851.23,-77.334
851.91,-81.346
852.58,-82.143
853.25,-80.585
853.93,-80.603
854.60,-80.676
855.27,-81.970
855.94,-80.709
856.62,-81.856
857.29,-80.762
857.96,-82.084
858.64,-80.708
859.31,-82.155
859.98,-82.550
860.66,-81.263
861.33,-81.415
862.00,-82.304
862.67,-81.266
863.35,-81.460
864.02,-82.944
864.69,-82.137
865.37,-83.269
866.04,-80.866
866.71,-82.948
867.38,-81.604
868.06,-82.509
868.73,-81.757
869.40,-83.781
870.08,-83.924
870.75,-83.014
871.42,-83.130
872.09,-83.396
872.77,-83.202
873.44,-83.246
874.11,-84.249
874.79,-84.471
875.46,-82.703
876.13,-83.404
876.81,-85.392
877.48,-83.586
878.15,-82.993
878.82,-82.285
879.50,-84.743
880.17,-82.744
880.84,-84.455
881.52,-84.613
882.19,-84.272
882.86,-83.225
883.53,-84.708
884.21,-84.137
884.88,-84.579
885.55,-84.111
886.23,-84.905
886.90,-85.257
887.57,-83.169
888.24,-84.261
888.92,-83.567
889.59,-84.603
890.26,-82.317
890.94,-83.449
891.61,-85.445
892.28,-84.340
892.96,-84.917
893.63,-84.283
894.30,-85.014
894.97,-84.785
895.65,-86.104
896.32,-85.091
896.99,-84.434
897.67,-85.970
898.34,-84.601
899.01,-84.746
899.68,-84.572
900.36,-84.451
901.03,-85.893
901.70,-85.569
902.38,-83.683
903.05,-82.325
903.72,-83.640
904.39,-83.711
905.07,-84.882
905.74,-86.389
906.41,-84.358
907.09,-83.939
907.76,-85.980
908.43,-85.397
909.10,-85.312
909.78,-84.481
910.45,-85.801
911.12,-87.451
911.80,-85.325
912.47,-86.788
913.14,-84.615
913.82,-85.155
914.49,-85.037
915.16,-84.108
915.83,-85.189
916.51,-85.215
917.18,-85.689
917.85,-85.995
918.53,-86.406
919.20,-85.701
919.87,-85.328
920.54,-85.288
921.22,-83.341
921.89,-85.205
922.56,-84.901
923.24,-85.153
923.91,-85.199
924.58,-85.421
925.25,-85.452
925.93,-87.163
926.60,-84.916
927.27,-85.293
927.95,-85.054
928.62,-83.570
929.29,-81.819
929.97,-78.644
930.64,-83.317
931.31,-86.137
931.98,-85.977
932.66,-85.819
933.33,-86.515
934.00,-85.484
934.68,-86.100
935.35,-87.138
936.02,-86.625
936.69,-86.410
937.37,-87.384
938.04,-86.385
938.71,-87.823
939.39,-87.139
940.06,-87.242
940.73,-87.016
941.40,-89.043
942.08,-87.398
942.75,-87.544
943.42,-87.407
944.10,-88.071
944.77,-88.338
945.44,-86.318
946.12,-87.610
946.79,-87.577
947.46,-87.905
948.13,-87.795
948.81,-86.381
949.48,-87.001
950.15,-87.363
950.83,-87.883
951.50,-86.118
952.17,-88.157
952.84,-87.060
953.52,-89.005
954.19,-89.819
954.86,-87.788
955.54,-86.579
956.21,-88.185
956.88,-87.585
957.55,-86.772
958.23,-87.241
958.90,-87.027
959.57,-86.543
960.25,-87.488
960.92,-88.061
961.59,-88.003
962.27,-88.677
962.94,-87.232
963.61,-87.045
964.28,-85.914
964.96,-88.338
965.63,-89.167
966.30,-88.473
966.98,-87.333
967.65,-88.398
968.32,-87.847
968.99,-87.427
969.67,-88.787
970.34,-88.643
971.01,-87.643
971.69,-89.130
972.36,-88.946
973.03,-87.402
973.70,-88.782
974.38,-88.357
975.05,-88.724
975.72,-88.144
976.40,-87.776
977.07,-89.322
977.74,-88.531
978.41,-88.990
979.09,-87.328
979.76,-88.159
980.43,-86.717
981.11,-87.898
981.78,-88.463
982.45,-87.298
983.13,-87.785
983.80,-89.929
984.47,-88.869
985.14,-88.237
985.82,-88.132
986.49,-89.334
987.16,-88.432
987.84,-89.567
988.51,-90.423
989.18,-88.794
989.85,-88.510
990.53,-88.739
991.20,-88.086
991.87,-88.323
992.55,-89.252
993.22,-89.000
993.89,-88.165
994.56,-90.234
995.24,-88.461
995.91,-87.725
996.58,-87.514
997.26,-88.811
997.93,-88.816
998.60,-88.163
999.28,-89.273
999.95,-90.000
1000.62,-89.225
1001.29,-88.475
1001.97,-88.606
1002.64,-90.344
1003.31,-87.019
1003.99,-89.791
1004.66,-87.788
1005.33,-88.497
1006.00,-88.939
1006.68,-89.962
1007.35,-89.016
1008.02,-88.579
1008.70,-88.866
1009.37,-88.564
1010.04,-87.135
1010.71,-87.995
1011.39,-88.304
1012.06,-87.714
1012.73,-88.754
1013.41,-89.421
1014.08,-88.962
1014.75,-88.456
1015.43,-88.753
1016.10,-89.888
1016.77,-90.702
1017.44,-88.879
1018.12,-87.689
1018.79,-88.652
1019.46,-89.581
1020.14,-89.048
1020.81,-88.473
1021.48,-89.742
1022.15,-89.137
1022.83,-89.188
1023.50,-89.169
1024.17,-89.193
1024.85,-90.373
1025.52,-89.189
1026.19,-88.959
1026.86,-88.415
1027.54,-89.053
1028.21,-88.485
1028.88,-89.485
1029.56,-88.714
1030.23,-89.209
1030.90,-90.098
1031.58,-90.038
1032.25,-89.595
1032.92,-89.440
1033.59,-89.256
1034.27,-90.217
1034.94,-88.564
1035.61,-88.663
1036.29,-90.611
1036.96,-90.058
1037.63,-89.081
1038.30,-89.017
