Frequency (Hz),FFT Magnitude (dB)
790.28,-66.933
790.53,-67.625
790.77,-66.914
791.02,-67.649
791.26,-69.228
791.50,-67.716
791.75,-69.918
791.99,-69.402
792.24,-69.474
792.48,-67.912
792.72,-68.250
792.97,-68.644
793.21,-69.526
793.46,-68.065
793.70,-67.493
793.95,-69.016
794.19,-67.274
794.43,-67.949
794.68,-67.432
794.92,-67.065
795.17,-66.236
795.41,-65.948
795.65,-67.653
795.90,-65.766
796.14,-66.840
796.39,-66.977
796.63,-65.550
796.88,-66.406
797.12,-65.789
797.36,-68.097
797.61,-68.123
797.85,-65.919
798.10,-70.850
798.34,-66.791
798.58,-66.905
798.83,-66.629
799.07,-68.847
799.32,-65.132
799.56,-68.078
799.80,-66.567
800.05,-69.366
800.29,-67.423
800.54,-66.728
800.78,-66.287
801.03,-67.658
801.27,-67.528
801.51,-65.356
801.76,-67.316
802.00,-64.651
802.25,-66.814
802.49,-68.483
802.73,-66.680
802.98,-67.428
803.22,-65.990
803.47,-63.944
803.71,-64.488
803.96,-67.933
804.20,-64.831
804.44,-66.039
804.69,-63.989
804.93,-65.330
805.18,-68.417
805.42,-66.321
805.66,-65.199
805.91,-64.855
806.15,-65.529
806.40,-64.202
806.64,-64.679
806.88,-64.932
807.13,-64.783
807.37,-64.395
807.62,-62.753
807.86,-64.701
808.11,-63.495
808.35,-65.724
808.59,-65.294
808.84,-66.013
809.08,-65.730
809.33,-64.370
809.57,-66.731
809.81,-67.885
810.06,-67.625
810.30,-64.711
810.55,-65.540
810.79,-67.437
811.04,-63.328
811.28,-67.406
811.52,-64.777
811.77,-67.171
812.01,-66.717
812.26,-65.267
812.50,-65.402
812.74,-67.171
812.99,-62.374
813.23,-64.664
813.48,-65.493
813.72,-65.532
813.96,-65.552
814.21,-63.828
814.45,-62.804
814.70,-63.411
814.94,-63.037
815.19,-64.183
815.43,-62.477
815.67,-63.239
815.92,-64.828
816.16,-63.498
816.41,-64.157
816.65,-64.002
816.89,-62.333
817.14,-64.087
817.38,-62.702
817.63,-62.461
817.87,-62.170
818.12,-63.579
818.36,-63.783
818.60,-64.242
818.85,-65.172
819.09,-62.646
819.34,-61.971
819.58,-65.158
819.82,-61.094
820.07,-63.075
820.31,-64.801
820.56,-62.960
820.80,-62.068
821.04,-60.895
821.29,-64.265
821.53,-63.322
821.78,-62.386
822.02,-61.774
822.27,-60.656
822.51,-61.925
822.75,-61.944
823.00,-62.300
823.24,-64.926
823.49,-64.404
823.73,-62.663
823.97,-59.479
824.22,-63.837
824.46,-63.320
824.71,-61.690
824.95,-60.921
825.20,-62.322
825.44,-59.333
825.68,-62.196
825.93,-62.288
826.17,-61.947
826.42,-60.626
826.66,-59.621
826.90,-63.080
827.15,-60.607
827.39,-61.372
827.64,-62.090
827.88,-63.583
828.12,-64.834
828.37,-63.950
828.61,-60.386
828.86,-57.415
829.10,-58.583
829.35,-59.864
829.59,-58.411
829.83,-60.011
830.08,-59.245
830.32,-58.379
830.57,-59.297
830.81,-58.103
831.05,-60.359
831.30,-59.609
831.54,-58.846
831.79,-58.390
832.03,-58.594
832.28,-60.313
832.52,-58.655
832.76,-57.880
833.01,-58.522
833.25,-57.674
833.50,-57.453
833.74,-55.572
833.98,-58.105
834.23,-58.391
834.47,-58.431
834.72,-57.453
834.96,-56.403
835.21,-57.755
835.45,-57.537
835.69,-57.483
835.94,-57.115
836.18,-59.502
836.43,-59.900
836.67,-58.244
836.91,-55.462
837.16,-56.471
837.40,-57.790
837.65,-56.084
837.89,-56.326
838.13,-54.755
838.38,-55.589
838.62,-56.764
838.87,-57.147
839.11,-56.606
839.36,-55.738
839.60,-55.352
839.84,-57.649
840.09,-56.672
840.33,-56.257
840.58,-56.607
840.82,-57.540
841.06,-53.586
841.31,-53.977
841.55,-57.452
841.80,-55.559
842.04,-55.868
842.29,-55.217
842.53,-53.468
842.77,-52.904
843.02,-53.736
843.26,-56.633
843.51,-55.566
843.75,-51.981
843.99,-55.791
844.24,-54.985
844.48,-54.466
844.73,-56.815
844.97,-52.643
845.21,-54.785
845.46,-56.227
845.70,-53.855
845.95,-51.888
846.19,-54.019
846.44,-53.534
846.68,-53.140
846.92,-51.068
847.17,-53.675
847.41,-55.046
847.66,-52.746
847.90,-52.218
848.14,-53.279
848.39,-52.862
848.63,-51.911
848.88,-53.195
849.12,-52.590
849.37,-51.591
849.61,-52.060
849.85,-54.648
850.10,-52.569
850.34,-54.791
850.59,-56.245
850.83,-54.048
851.07,-52.053
851.32,-52.750
851.56,-52.417
851.81,-52.079
852.05,-53.480
852.29,-55.873
852.54,-55.974
852.78,-53.438
853.03,-55.778
853.27,-54.900
853.52,-53.175
853.76,-52.102
854.00,-54.324
854.25,-56.215
854.49,-55.338
854.74,-54.181
854.98,-54.640
855.22,-53.688
855.47,-55.141
855.71,-51.006
855.96,-55.102
856.20,-53.483
856.45,-55.020
856.69,-55.287
856.93,-54.886
857.18,-55.860
857.42,-54.174
857.67,-54.628
857.91,-55.112
858.15,-57.598
858.40,-55.616
858.64,-56.220
858.89,-55.578
859.13,-55.528
859.38,-56.789
859.62,-59.022
859.86,-54.736
860.11,-56.489
860.35,-56.917
860.60,-57.359
860.84,-57.274
861.08,-58.139
861.33,-57.614
861.57,-58.361
861.82,-56.619
862.06,-59.722
862.30,-57.476
862.55,-56.753
862.79,-57.461
863.04,-58.904
863.28,-57.715
863.53,-59.072
863.77,-59.581
864.01,-58.399
864.26,-58.175
864.50,-57.702
864.75,-59.904
864.99,-60.091
865.23,-59.038
865.48,-58.445
865.72,-59.544
865.97,-57.895
866.21,-57.095
866.46,-58.688
866.70,-56.345
866.94,-56.891
867.19,-59.930
867.43,-60.574
867.68,-59.260
867.92,-58.407
868.16,-59.139
868.41,-61.270
868.65,-56.213
868.90,-60.378
869.14,-61.585
869.38,-61.050
869.63,-59.255
869.87,-62.277
870.12,-63.257
870.36,-60.597
870.61,-60.178
870.85,-60.271
871.09,-60.239
871.34,-57.449
871.58,-59.692
871.83,-59.194
872.07,-60.488
872.31,-60.409
872.56,-64.068
872.80,-61.574
873.05,-65.008
873.29,-59.611
873.54,-60.682
873.78,-63.831
874.02,-62.036
874.27,-60.727
874.51,-61.865
874.76,-60.064
875.00,-59.795
875.24,-63.892
875.49,-61.505
875.73,-62.666
875.98,-61.028
876.22,-62.755
876.46,-62.749
876.71,-61.824
876.95,-62.297
877.20,-60.435
877.44,-61.247
877.69,-61.838
877.93,-62.435
878.17,-59.534
878.42,-61.117
878.66,-62.735
878.91,-63.315
879.15,-63.965
879.39,-62.591
879.64,-61.035
879.88,-63.288
880.13,-62.194
880.37,-61.938
880.62,-63.701
880.86,-64.226
881.10,-63.965
881.35,-62.422
881.59,-63.104
881.84,-62.983
882.08,-64.047
882.32,-62.974
882.57,-64.534
882.81,-61.986
883.06,-62.539
883.30,-61.991
883.54,-62.584
883.79,-62.394
884.03,-64.096
884.28,-62.426
884.52,-62.760
884.77,-63.295
885.01,-66.965
885.25,-64.860
885.50,-65.158
885.74,-63.456
885.99,-64.247
886.23,-64.081
886.47,-63.005
886.72,-62.672
886.96,-62.954
887.21,-63.723
887.45,-63.261
887.70,-63.089
887.94,-63.438
888.18,-63.880
888.43,-63.519
888.67,-67.132
888.92,-65.573
889.16,-63.030
889.40,-65.977
889.65,-66.334
889.89,-66.881
890.14,-62.821
890.38,-64.370
890.62,-65.999
890.87,-65.283
891.11,-64.823
891.36,-64.137
891.60,-63.874
891.85,-67.088
892.09,-65.318
892.33,-63.898
892.58,-61.832
892.82,-63.806
893.07,-64.114
893.31,-64.488
893.55,-65.069
893.80,-65.394
894.04,-66.796
894.29,-65.759
894.53,-67.548
894.78,-63.943
895.02,-66.721
895.26,-66.482
895.51,-63.418
895.75,-65.277
896.00,-64.154
896.24,-66.713
896.48,-66.710
896.73,-66.597
896.97,-68.052
897.22,-64.184
897.46,-65.737
897.71,-66.730
897.95,-63.684
898.19,-66.339
898.44,-67.688
898.68,-67.955
898.93,-67.919
899.17,-63.585
899.41,-66.285
899.66,-67.060
899.90,-65.045
900.15,-68.744
900.39,-68.109
900.63,-66.750
900.88,-65.708
901.12,-66.451
901.37,-63.934
901.61,-65.636
901.86,-63.417
902.10,-66.545
902.34,-64.190
902.59,-65.167
902.83,-65.750
903.08,-65.799
903.32,-65.215
903.56,-65.255
903.81,-67.432
904.05,-68.202
904.30,-67.781
904.54,-65.360
904.79,-66.714
905.03,-65.017
905.27,-67.162
905.52,-65.158
905.76,-66.998
906.01,-67.592
906.25,-66.314
906.49,-66.865
906.74,-66.952
906.98,-66.525
907.23,-68.953
907.47,-67.099
907.71,-68.393
907.96,-66.813
908.20,-67.373
908.45,-66.139
908.69,-67.163
908.94,-66.781
909.18,-64.855
909.42,-66.305
909.67,-67.418
909.91,-68.112
910.16,-68.613
910.40,-66.368
910.64,-69.562
910.89,-66.323
911.13,-64.750
911.38,-68.741
911.62,-66.599
911.87,-66.910
912.11,-64.967
912.35,-67.591
912.60,-66.614
912.84,-66.250
913.09,-67.050
913.33,-67.020
913.57,-66.301
913.82,-67.811
914.06,-66.428
914.31,-68.478
914.55,-67.806
914.79,-66.819
915.04,-67.948
915.28,-68.440
915.53,-67.029
915.77,-66.096
916.02,-67.765
916.26,-67.458
916.50,-68.046
916.75,-66.623
916.99,-68.535
917.24,-71.409
917.48,-69.609
917.72,-66.939
917.97,-68.205
918.21,-68.446
918.46,-68.292
918.70,-69.721
918.95,-68.913
919.19,-67.664
919.43,-66.516
919.68,-69.450
919.92,-67.805
920.17,-68.306
920.41,-65.894
920.65,-65.692
920.90,-67.717
921.14,-66.630
921.39,-67.437
921.63,-70.117
921.88,-69.651
922.12,-66.876
922.36,-68.530
922.61,-68.454
922.85,-70.773
923.10,-71.468
923.34,-69.354
923.58,-67.280
923.83,-70.963
924.07,-67.905
924.32,-70.662
924.56,-68.665
924.80,-69.311
925.05,-69.012
925.29,-68.037
925.54,-68.116
925.78,-68.770
926.03,-68.843
926.27,-68.337
926.51,-67.545
926.76,-66.887
927.00,-68.459
927.25,-67.969
927.49,-69.037
927.73,-70.361
927.98,-70.657
928.22,-72.122
928.47,-68.342
928.71,-69.402
928.96,-69.529
929.20,-69.916
929.44,-68.363
929.69,-71.004
929.93,-70.828
930.18,-72.064
930.42,-70.615
930.66,-71.922
930.91,-68.063
931.15,-67.503
931.40,-68.690
931.64,-68.224
931.88,-68.042
932.13,-68.133
932.37,-69.140
932.62,-68.142
932.86,-71.908
933.11,-66.950
933.35,-69.460
933.59,-68.905
933.84,-69.461
934.08,-68.320
934.33,-71.077
934.57,-68.883
934.81,-68.211
935.06,-69.453
935.30,-68.726
935.55,-69.142
935.79,-69.805
936.04,-70.837
936.28,-70.303
936.52,-71.177
936.77,-67.995
937.01,-68.655
937.26,-70.067
937.50,-72.359
937.74,-68.251
937.99,-70.352
938.23,-70.948
938.48,-69.303
938.72,-69.221
938.96,-68.430
939.21,-71.681
939.45,-67.566
939.70,-70.514
939.94,-70.759
940.19,-69.488
940.43,-68.938
940.67,-67.772
940.92,-68.486
941.16,-67.679
941.41,-69.776
941.65,-70.671
941.89,-68.959
942.14,-72.188
942.38,-71.006
942.63,-69.112
942.87,-69.888
943.12,-71.825
943.36,-68.647
943.60,-69.033
943.85,-70.424
944.09,-70.032
944.34,-70.016
944.58,-70.061
944.82,-70.558
945.07,-69.456
945.31,-69.947
945.56,-69.872
945.80,-70.229
946.04,-72.547
946.29,-70.544
946.53,-68.666
946.78,-72.504
947.02,-70.392
947.27,-69.920
947.51,-69.097
947.75,-69.973
948.00,-72.141
948.24,-70.884
948.49,-69.805
948.73,-68.808
948.97,-72.092
949.22,-71.226
949.46,-72.100
949.71,-70.330
949.95,-71.330
950.20,-71.036
950.44,-68.108
950.68,-70.339
950.93,-69.345
951.17,-71.876
951.42,-70.864
951.66,-69.383
951.90,-71.096
952.15,-72.250
952.39,-72.211
952.64,-69.253
952.88,-69.093
953.12,-67.065
953.37,-69.206
953.61,-69.163
953.86,-69.776
954.10,-67.922
954.35,-69.117
954.59,-69.575
954.83,-69.116
955.08,-69.545
955.32,-71.535
955.57,-68.983
955.81,-67.493
956.05,-69.999
956.30,-70.446
956.54,-71.409
956.79,-68.808
957.03,-68.204
957.28,-71.720
957.52,-71.637
957.76,-68.809
958.01,-69.427
958.25,-69.804
958.50,-71.880
958.74,-71.927
958.98,-68.267
959.23,-69.237
959.47,-70.156
959.72,-71.400
959.96,-68.898
960.21,-71.950
960.45,-69.021
960.69,-67.939
960.94,-70.438
961.18,-73.726
961.43,-70.626
961.67,-69.323
961.91,-71.229
962.16,-67.983
962.40,-71.533
962.65,-69.221
962.89,-70.084
963.13,-74.971
963.38,-72.698
963.62,-69.799
963.87,-69.767
964.11,-68.186
964.36,-70.552
964.60,-70.821
964.84,-72.776
965.09,-69.362
965.33,-68.617
965.58,-68.707
965.82,-72.786
966.06,-70.344
966.31,-72.396
966.55,-72.765
966.80,-70.931
967.04,-70.625
967.29,-68.305
967.53,-68.640
967.77,-70.559
968.02,-70.254
968.26,-72.736
968.51,-73.047
968.75,-72.281
968.99,-71.671
969.24,-72.424
969.48,-69.596
969.73,-70.503
969.97,-70.950
970.21,-69.691
970.46,-69.901
970.70,-70.650
970.95,-71.500
971.19,-73.594
971.44,-69.738
971.68,-71.455
971.92,-70.578
972.17,-73.572
972.41,-71.602
972.66,-69.584
972.90,-67.529
973.14,-70.420
973.39,-73.342
973.63,-70.977
973.88,-72.869
974.12,-71.317
974.37,-70.485
974.61,-73.128
974.85,-70.533
975.10,-72.831
975.34,-71.201
975.59,-70.128
975.83,-69.110
976.07,-71.262
976.32,-69.547
976.56,-71.264
976.81,-69.824
977.05,-71.126
977.29,-71.484
977.54,-73.078
977.78,-69.558
978.03,-71.250
978.27,-72.006
978.52,-69.531
978.76,-73.943
979.00,-70.514
979.25,-71.364
979.49,-71.057
979.74,-70.223
979.98,-69.395
980.22,-71.172
980.47,-71.271
980.71,-69.240
980.96,-70.579
981.20,-70.507
981.45,-67.724
981.69,-69.354
981.93,-69.269
982.18,-71.011
982.42,-68.117
982.67,-69.382
982.91,-70.673
983.15,-71.087
983.40,-70.005
983.64,-69.161
983.89,-69.315
984.13,-70.429
984.38,-72.409
984.62,-72.013
984.86,-68.426
985.11,-68.398
985.35,-69.809
985.60,-74.304
985.84,-69.349
986.08,-70.334
986.33,-70.776
986.57,-71.975
986.82,-71.945
987.06,-69.840
987.30,-69.358
987.55,-68.565
987.79,-71.037
988.04,-73.168
988.28,-69.618
988.53,-72.261
988.77,-69.154
989.01,-69.528
989.26,-72.105
989.50,-72.437
989.75,-71.577
989.99,-70.352
990.23,-68.787
990.48,-71.362
990.72,-70.459
990.97,-70.379
991.21,-71.058
991.46,-70.144
991.70,-66.886
991.94,-68.838
992.19,-72.732
992.43,-69.487
992.68,-70.099
992.92,-73.730
993.16,-70.853
993.41,-69.909
993.65,-68.654
993.90,-70.480
994.14,-69.806
994.38,-69.146
994.63,-69.684
994.87,-68.443
995.12,-71.347
995.36,-70.451
995.61,-68.443
995.85,-69.764
996.09,-69.632
996.34,-70.545
996.58,-70.132
996.83,-70.514
997.07,-68.513
997.31,-71.798
997.56,-72.447
997.80,-69.816
998.05,-67.834
998.29,-70.307
998.54,-70.940
998.78,-68.971
999.02,-72.032
999.27,-70.172
999.51,-70.608
999.76,-69.081
1000.00,-72.336
1000.24,-70.037
1000.49,-70.352
1000.73,-69.820
1000.98,-70.195
1001.22,-71.056
1001.46,-69.206
1001.71,-72.013
1001.95,-70.205
1002.20,-71.292
1002.44,-68.790
1002.69,-68.060
1002.93,-69.778
1003.17,-69.794
1003.42,-71.051
1003.66,-72.280
1003.91,-70.912
1004.15,-68.615
1004.39,-68.477
1004.64,-72.954
1004.88,-70.980
1005.13,-70.241
1005.37,-70.386
1005.62,-68.368
1005.86,-67.424
1006.10,-69.314
1006.35,-70.064
1006.59,-70.140
1006.84,-70.006
1007.08,-70.855
1007.32,-70.682
1007.57,-71.327
1007.81,-70.963
1008.06,-71.620
1008.30,-71.195
1008.54,-73.809
1008.79,-73.322
1009.03,-71.870
1009.28,-72.501
1009.52,-70.588
1009.77,-73.081
1010.01,-72.673
1010.25,-73.529
1010.50,-69.752
1010.74,-69.996
1010.99,-70.167
1011.23,-69.836
1011.47,-70.966
1011.72,-70.582
1011.96,-69.113
1012.21,-67.460
1012.45,-69.429
1012.70,-67.945
1012.94,-69.706
1013.18,-69.864
1013.43,-70.613
1013.67,-68.963
1013.92,-69.781
1014.16,-71.804
1014.40,-69.305
1014.65,-71.474
1014.89,-68.694
1015.14,-69.953
1015.38,-69.342
1015.62,-71.409
1015.87,-70.156
1016.11,-70.001
1016.36,-69.106
1016.60,-70.231
1016.85,-68.251
1017.09,-68.509
1017.33,-70.889
1017.58,-69.018
1017.82,-68.544
1018.07,-69.524
1018.31,-69.955
1018.55,-69.573
1018.80,-70.692
1019.04,-70.748
1019.29,-72.219
1019.53,-69.196
1019.78,-71.572
1020.02,-69.228
1020.26,-68.958
1020.51,-70.013
1020.75,-69.667
1021.00,-72.571
1021.24,-69.934
1021.48,-68.249
1021.73,-68.366
1021.97,-68.175
1022.22,-68.163
1022.46,-68.304
1022.71,-69.286
1022.95,-68.709
1023.19,-67.599
1023.44,-72.444
1023.68,-71.356
1023.93,-69.826
1024.17,-71.482
1024.41,-68.534
1024.66,-69.176
1024.90,-68.888
1025.15,-70.198
1025.39,-70.781
1025.63,-70.145
1025.88,-70.109
1026.12,-70.816
1026.37,-68.562
1026.61,-70.683
1026.86,-68.838
1027.10,-68.826
1027.34,-69.592
1027.59,-69.981
1027.83,-68.994
1028.08,-69.484
1028.32,-67.583
1028.56,-69.658
1028.81,-69.159
1029.05,-69.790
1029.30,-67.177
1029.54,-68.355
1029.79,-67.597
1030.03,-69.079
1030.27,-69.451
1030.52,-69.356
1030.76,-70.964
1031.01,-70.478
1031.25,-68.170
1031.49,-67.111
1031.74,-69.889
1031.98,-68.712
1032.23,-70.083
1032.47,-72.003
1032.71,-68.210
1032.96,-69.382
1033.20,-69.119
1033.45,-65.372
1033.69,-67.722
1033.94,-69.970
1034.18,-66.538
1034.42,-68.295
1034.67,-69.338
1034.91,-68.437
1035.16,-69.823
1035.40,-64.142
1035.64,-67.256
1035.89,-67.850
1036.13,-65.932
1036.38,-67.863
1036.62,-67.719
1036.87,-67.956
1037.11,-68.979
1037.35,-69.950
1037.60,-67.955
1037.84,-68.779
1038.09,-67.259
1038.33,-70.437
1038.57,-69.044
1038.82,-67.978
1039.06,-66.962
1039.31,-66.330
1039.55,-69.040
1039.79,-70.835
1040.04,-68.628
1040.28,-67.680
1040.53,-67.289
1040.77,-67.008
1041.02,-69.926
1041.26,-68.958
1041.50,-65.585
1041.75,-67.574
1041.99,-70.792
1042.24,-70.321
1042.48,-67.331
1042.72,-68.911
1042.97,-70.764
1043.21,-70.311
1043.46,-69.087
1043.70,-68.791
1043.95,-69.987
1044.19,-68.004
1044.43,-67.335
1044.68,-67.715
1044.92,-66.966
1045.17,-67.786
1045.41,-68.742
1045.65,-72.821
1045.90,-69.871
1046.14,-69.023
1046.39,-68.527
1046.63,-68.618
1046.88,-70.187
1047.12,-66.931
1047.36,-67.749
1047.61,-68.417
1047.85,-67.125
1048.10,-64.800
1048.34,-66.943
1048.58,-66.883
1048.83,-65.300
1049.07,-67.073
1049.32,-66.718
1049.56,-67.593
1049.80,-68.223
1050.05,-68.855
1050.29,-66.645
1050.54,-66.668
1050.78,-67.549
1051.03,-68.221
1051.27,-68.416
1051.51,-67.941
1051.76,-67.975
1052.00,-67.590
1052.25,-68.782
1052.49,-68.704
1052.73,-66.139
1052.98,-67.059
1053.22,-66.940
1053.47,-68.131
1053.71,-67.255
1053.96,-66.141
1054.20,-65.948
1054.44,-68.337
1054.69,-67.700
1054.93,-67.327
1055.18,-66.822
1055.42,-65.775
1055.66,-66.818
1055.91,-67.730
1056.15,-66.048
1056.40,-67.676
1056.64,-67.516
1056.88,-66.486
1057.13,-65.015
1057.37,-65.892
1057.62,-65.476
1057.86,-66.852
1058.11,-67.412
1058.35,-66.243
1058.59,-66.026
1058.84,-65.172
1059.08,-66.053
1059.33,-65.196
1059.57,-65.156
1059.81,-67.525
1060.06,-65.345
1060.30,-65.689
1060.55,-68.269
1060.79,-66.772
1061.04,-66.500
1061.28,-67.488
1061.52,-66.838
1061.77,-65.930
1062.01,-67.003
1062.26,-66.139
1062.50,-67.049
1062.74,-65.266
1062.99,-63.079
1063.23,-65.276
1063.48,-65.805
1063.72,-66.809
1063.96,-66.096
1064.21,-67.272
1064.45,-66.109
1064.70,-67.462
1064.94,-67.283
1065.19,-64.211
1065.43,-65.012
1065.67,-64.168
1065.92,-65.277
1066.16,-66.169
1066.41,-64.453
1066.65,-66.277
1066.89,-65.734
1067.14,-65.804
1067.38,-65.254
1067.63,-65.036
1067.87,-66.403
1068.12,-64.222
1068.36,-65.165
1068.60,-63.784
1068.85,-63.603
1069.09,-64.655
1069.34,-64.334
1069.58,-65.223
1069.82,-65.456
1070.07,-64.547
1070.31,-63.167
1070.56,-62.093
1070.80,-62.973
1071.04,-65.748
1071.29,-64.640
1071.53,-63.913
1071.78,-65.564
1072.02,-66.341
1072.27,-67.556
1072.51,-63.725
1072.75,-63.995
1073.00,-64.160
1073.24,-64.066
1073.49,-65.270
1073.73,-64.808
1073.97,-64.024
1074.22,-63.426
1074.46,-65.035
1074.71,-62.789
1074.95,-63.255
1075.20,-66.251
1075.44,-64.926
1075.68,-63.651
1075.93,-65.115
1076.17,-63.944
1076.42,-65.004
1076.66,-65.386
1076.90,-61.569
1077.15,-66.107
1077.39,-65.006
1077.64,-64.080
1077.88,-63.524
1078.12,-63.686
1078.37,-61.890
1078.61,-64.415
1078.86,-63.194
1079.10,-66.369
1079.35,-63.944
1079.59,-64.750
1079.83,-63.450
1080.08,-61.323
1080.32,-63.919
1080.57,-63.398
1080.81,-62.123
1081.05,-62.924
1081.30,-62.152
1081.54,-63.412
1081.79,-62.687
1082.03,-61.953
1082.28,-62.405
1082.52,-62.363
1082.76,-63.868
1083.01,-62.986
1083.25,-63.134
1083.50,-65.919
1083.74,-63.919
1083.98,-61.432
1084.23,-63.424
1084.47,-63.760
1084.72,-62.992
1084.96,-62.609
1085.21,-60.899
1085.45,-63.101
1085.69,-62.556
1085.94,-63.782
1086.18,-62.012
1086.43,-63.721
1086.67,-64.215
1086.91,-63.376
1087.16,-64.313
1087.40,-63.559
1087.65,-61.063
1087.89,-61.739
1088.13,-62.873
1088.38,-60.747
1088.62,-61.336
1088.87,-61.957
1089.11,-61.585
1089.36,-62.127
1089.60,-61.485
1089.84,-62.649
1090.09,-61.963
1090.33,-63.491
1090.58,-60.371
1090.82,-61.456
1091.06,-60.636
1091.31,-60.483
1091.55,-63.752
1091.80,-59.791
1092.04,-62.395
1092.29,-61.977
1092.53,-61.649
1092.77,-64.878
1093.02,-61.765
1093.26,-64.306
1093.51,-60.930
1093.75,-58.527
1093.99,-61.256
1094.24,-63.489
1094.48,-63.194
1094.73,-62.188
1094.97,-61.388
1095.21,-60.965
1095.46,-61.126
1095.70,-62.097
1095.95,-60.858
1096.19,-61.207
1096.44,-58.872
1096.68,-59.357
1096.92,-60.543
1097.17,-60.533
1097.41,-60.120
1097.66,-61.851
1097.90,-59.518
1098.14,-61.855
1098.39,-60.796
1098.63,-59.888
1098.88,-60.775
1099.12,-60.022
1099.37,-62.793
1099.61,-59.348
1099.85,-58.926
1100.10,-59.879
1100.34,-58.081
1100.59,-59.623
1100.83,-61.220
1101.07,-63.151
1101.32,-58.763
1101.56,-58.850
1101.81,-57.917
1102.05,-58.849
1102.29,-58.701
1102.54,-60.078
1102.78,-59.709
1103.03,-61.498
1103.27,-59.450
1103.52,-58.862
1103.76,-59.356
1104.00,-61.454
1104.25,-57.937
1104.49,-57.968
1104.74,-57.421
1104.98,-57.307
1105.22,-56.447
1105.47,-58.545
1105.71,-57.813
1105.96,-57.231
1106.20,-56.266
1106.45,-59.560
1106.69,-58.156
1106.93,-56.982
1107.18,-57.906
1107.42,-56.254
1107.67,-57.513
1107.91,-57.252
1108.15,-53.857
1108.40,-56.432
1108.64,-56.300
1108.89,-55.665
1109.13,-55.841
1109.38,-57.003
1109.62,-58.125
1109.86,-57.615
1110.11,-56.896
1110.35,-55.380
1110.60,-55.887
1110.84,-56.856
1111.08,-56.724
1111.33,-56.352
1111.57,-58.747
1111.82,-53.815
1112.06,-53.801
1112.30,-55.181
1112.55,-54.186
1112.79,-54.778
1113.04,-56.420
1113.28,-57.244
1113.53,-55.129
1113.77,-52.267
1114.01,-55.712
1114.26,-56.118
1114.50,-52.884
1114.75,-55.692
1114.99,-56.327
1115.23,-55.449
1115.48,-51.544
1115.72,-55.000
1115.97,-56.171
1116.21,-53.903
1116.46,-55.122
1116.70,-50.542
1116.94,-54.605
1117.19,-55.070
1117.43,-54.417
1117.68,-53.638
1117.92,-52.447
1118.16,-52.174
1118.41,-53.408
1118.65,-55.072
1118.90,-54.274
1119.14,-54.870
1119.38,-51.057
1119.63,-53.309
1119.87,-53.921
1120.12,-49.852
1120.36,-51.676
1120.61,-52.462
1120.85,-51.850
1121.09,-52.393
1121.34,-50.916
1121.58,-52.589
1121.83,-51.859
1122.07,-51.378
1122.31,-54.654
1122.56,-53.104
1122.80,-51.621
1123.05,-51.365
1123.29,-48.977
1123.54,-49.439
1123.78,-48.802
1124.02,-52.001
1124.27,-51.669
1124.51,-51.144
1124.76,-50.765
1125.00,-51.887
1125.24,-49.490
1125.49,-50.476
1125.73,-52.127
1125.98,-50.458
1126.22,-48.764
1126.46,-48.519
1126.71,-51.107
1126.95,-47.174
1127.20,-47.981
1127.44,-51.247
1127.69,-50.801
1127.93,-50.200
1128.17,-53.042
1128.42,-53.270
1128.66,-49.183
1128.91,-52.110
1129.15,-51.333
1129.39,-49.794
1129.64,-51.953
1129.88,-50.341
1130.13,-51.743
1130.37,-50.094
1130.62,-49.826
1130.86,-48.543
1131.10,-50.680
1131.35,-50.740
1131.59,-50.766
1131.84,-50.460
1132.08,-49.884
1132.32,-51.347
1132.57,-50.215
1132.81,-51.363
1133.06,-50.505
1133.30,-51.657
1133.54,-52.925
1133.79,-52.711
1134.03,-50.766
1134.28,-53.169
1134.52,-53.579
1134.77,-53.216
1135.01,-54.864
1135.25,-52.828
1135.50,-53.981
1135.74,-51.119
1135.99,-50.502
1136.23,-50.494
1136.47,-51.447
1136.72,-51.800
1136.96,-51.420
1137.21,-53.599
1137.45,-52.229
1137.70,-54.622
1137.94,-53.176
1138.18,-51.992
1138.43,-52.650
1138.67,-54.579
1138.92,-54.117
1139.16,-54.975
1139.40,-56.256
1139.65,-52.457
1139.89,-53.541
1140.14,-51.455
1140.38,-52.170
1140.62,-55.975
1140.87,-50.939
1141.11,-56.858
1141.36,-57.984
1141.60,-51.574
1141.85,-53.361
1142.09,-53.827
1142.33,-53.685
1142.58,-53.210
1142.82,-54.855
1143.07,-52.966
1143.31,-56.524
1143.55,-58.299
1143.80,-54.840
1144.04,-57.639
1144.29,-52.946
1144.53,-55.147
1144.78,-54.775
1145.02,-54.107
1145.26,-55.550
1145.51,-56.022
1145.75,-56.296
1146.00,-55.951
1146.24,-56.346
1146.48,-57.289
1146.73,-57.860
1146.97,-57.118
1147.22,-55.880
1147.46,-56.573
1147.71,-57.162
1147.95,-55.814
1148.19,-56.376
1148.44,-57.684
1148.68,-56.944
1148.93,-58.173
1149.17,-56.649
1149.41,-58.248
1149.66,-54.650
1149.90,-57.714
1150.15,-58.343
1150.39,-58.814
1150.63,-58.788
1150.88,-58.321
1151.12,-57.767
1151.37,-61.207
1151.61,-57.706
1151.86,-58.157
1152.10,-56.438
