Frequency (Hz),FFT Magnitude (dB)
26.61,-78.516
26.86,-76.114
27.10,-75.248
27.34,-79.359
27.59,-78.360
27.83,-76.237
28.08,-77.500
28.32,-75.205
28.56,-67.404
28.81,-63.904
29.05,-72.931
29.30,-72.725
29.54,-62.269
29.79,-67.245
30.03,-74.972
30.27,-77.701
30.52,-79.624
30.76,-76.162
31.01,-77.858
31.25,-79.049
31.49,-77.670
31.74,-65.049
31.98,-73.109
32.23,-76.640
32.47,-73.580
32.71,-79.324
32.96,-76.587
33.20,-76.873
33.45,-77.168
33.69,-73.124
33.94,-75.216
34.18,-75.620
34.42,-71.836
34.67,-62.897
34.91,-71.146
35.16,-71.333
35.40,-73.427
35.64,-72.991
35.89,-73.581
36.13,-76.617
36.38,-74.082
36.62,-79.097
36.87,-76.769
37.11,-77.713
37.35,-79.395
37.60,-81.209
37.84,-79.788
38.09,-79.925
38.33,-82.812
38.57,-79.927
38.82,-79.492
39.06,-76.375
39.31,-76.918
39.55,-76.913
39.79,-77.927
40.04,-79.445
40.28,-80.386
40.53,-81.007
40.77,-78.517
41.02,-79.844
41.26,-80.602
41.50,-80.552
41.75,-80.618
41.99,-76.578
42.24,-75.796
42.48,-75.510
42.72,-73.385
42.97,-72.532
43.21,-69.927
43.46,-69.923
43.70,-67.970
43.95,-69.496
44.19,-73.643
44.43,-78.591
44.68,-75.314
44.92,-77.262
45.17,-75.208
45.41,-77.111
45.65,-77.984
45.90,-79.233
46.14,-80.582
46.39,-80.550
46.63,-80.549
46.88,-78.751
47.12,-78.681
47.36,-80.540
47.61,-77.587
47.85,-76.737
48.10,-79.149
48.34,-81.345
48.58,-79.221
48.83,-80.462
49.07,-80.231
49.32,-79.676
49.56,-78.775
49.80,-80.694
50.05,-79.779
50.29,-79.536
50.54,-80.004
50.78,-80.042
51.03,-78.025
51.27,-77.045
51.51,-77.533
51.76,-78.884
52.00,-76.862
52.25,-76.376
52.49,-78.846
52.73,-78.439
52.98,-77.578
53.22,-79.594
53.47,-78.715
53.71,-78.221
53.96,-78.976
54.20,-79.491
54.44,-78.604
54.69,-79.201
54.93,-80.989
55.18,-80.620
55.42,-79.999
55.66,-79.903
55.91,-78.595
56.15,-81.071
56.40,-82.338
56.64,-79.329
56.88,-79.883
57.13,-81.537
57.37,-77.287
57.62,-77.103
57.86,-74.489
58.11,-76.142
58.35,-71.743
58.59,-73.004
58.84,-77.969
59.08,-73.370
59.33,-74.094
59.57,-81.326
59.81,-82.536
60.06,-82.055
60.30,-81.970
60.55,-85.575
60.79,-82.911
61.04,-82.577
61.28,-83.399
61.52,-82.144
61.77,-82.739
62.01,-82.552
62.26,-79.944
62.50,-83.018
62.74,-83.211
62.99,-79.745
63.23,-77.659
63.48,-72.126
63.72,-74.869
63.96,-79.585
64.21,-81.806
64.45,-77.266
64.70,-79.084
64.94,-77.832
65.19,-76.047
65.43,-70.685
65.67,-74.828
65.92,-76.519
66.16,-78.090
66.41,-78.421
66.65,-79.089
66.89,-79.388
67.14,-76.254
67.38,-78.023
67.63,-77.252
67.87,-76.211
68.12,-74.610
68.36,-76.375
68.60,-75.679
68.85,-74.787
69.09,-72.575
69.34,-75.942
69.58,-76.537
69.82,-76.345
70.07,-77.072
70.31,-76.556
70.56,-79.319
70.80,-79.021
71.04,-76.978
71.29,-79.399
71.53,-78.918
71.78,-77.805
72.02,-80.467
72.27,-79.358
72.51,-80.409
72.75,-81.281
73.00,-80.638
73.24,-80.490
73.49,-83.374
73.73,-80.037
73.97,-79.966
74.22,-82.337
74.46,-80.777
74.71,-82.046
74.95,-81.172
75.20,-81.588
75.44,-80.270
75.68,-81.952
75.93,-82.896
76.17,-80.950
76.42,-79.649
76.66,-82.891
76.90,-79.584
77.15,-82.255
77.39,-83.588
77.64,-83.575
77.88,-81.483
78.12,-80.689
78.37,-81.298
78.61,-78.830
78.86,-80.012
79.10,-79.759
79.35,-79.489
79.59,-77.648
79.83,-75.924
80.08,-78.743
80.32,-79.084
80.57,-78.783
80.81,-78.096
81.05,-80.255
81.30,-79.321
81.54,-80.747
81.79,-79.290
82.03,-80.197
82.28,-81.174
82.52,-80.810
82.76,-80.694
83.01,-81.041
83.25,-80.626
83.50,-82.062
83.74,-81.198
83.98,-82.935
84.23,-78.011
84.47,-81.092
84.72,-80.649
84.96,-81.020
85.21,-78.764
85.45,-80.966
85.69,-80.740
85.94,-79.636
86.18,-80.485
86.43,-79.537
86.67,-81.917
86.91,-80.120
87.16,-81.529
87.40,-81.444
87.65,-80.553
87.89,-80.668
88.13,-79.609
88.38,-79.675
88.62,-80.911
88.87,-68.844
89.11,-83.161
89.36,-81.246
89.60,-80.211
89.84,-81.037
90.09,-79.613
90.33,-80.295
90.58,-77.811
90.82,-78.847
91.06,-78.054
91.31,-78.706
91.55,-80.678
91.80,-75.700
92.04,-77.735
92.29,-76.707
92.53,-79.778
92.77,-76.870
93.02,-78.697
93.26,-75.897
93.51,-68.776
93.75,-77.001
93.99,-78.203
94.24,-80.582
94.48,-79.008
94.73,-81.186
94.97,-79.171
95.21,-80.623
95.46,-82.101
95.70,-80.411
95.95,-79.578
96.19,-79.089
96.44,-81.874
96.68,-81.128
96.92,-79.859
97.17,-80.660
97.41,-79.060
97.66,-79.106
97.90,-79.679
98.14,-78.892
98.39,-79.247
98.63,-79.023
98.88,-75.330
99.12,-81.152
99.37,-81.177
99.61,-82.237
99.85,-81.188
100.10,-80.613
100.34,-80.455
100.59,-79.304
100.83,-79.869
101.07,-79.351
101.32,-77.739
101.56,-77.431
101.81,-78.486
102.05,-77.798
102.29,-75.868
102.54,-78.896
102.78,-78.642
103.03,-78.990
103.27,-79.364
103.52,-77.071
103.76,-77.305
104.00,-77.583
104.25,-75.319
104.49,-77.047
104.74,-77.539
104.98,-77.309
105.22,-75.304
105.47,-77.900
105.71,-79.771
105.96,-76.868
106.20,-72.259
106.45,-75.375
106.69,-77.063
106.93,-78.550
107.18,-76.983
107.42,-78.155
107.67,-77.148
107.91,-79.432
108.15,-76.337
108.40,-76.989
108.64,-78.162
108.89,-76.226
109.13,-78.706
109.38,-75.111
109.62,-75.728
109.86,-76.155
110.11,-78.103
110.35,-77.433
110.60,-77.723
110.84,-78.241
111.08,-77.764
111.33,-73.867
111.57,-76.444
111.82,-74.850
112.06,-74.477
112.30,-74.456
112.55,-76.407
112.79,-74.357
113.04,-69.000
113.28,-74.255
113.53,-72.449
113.77,-74.196
114.01,-74.767
114.26,-75.655
114.50,-74.588
114.75,-75.804
114.99,-73.077
115.23,-72.815
115.48,-77.248
115.72,-76.377
115.97,-75.865
116.21,-76.716
116.46,-77.573
116.70,-76.179
116.94,-73.884
117.19,-74.174
117.43,-76.081
117.68,-75.518
117.92,-73.442
118.16,-73.585
118.41,-70.147
118.65,-69.889
118.90,-70.838
119.14,-67.981
119.38,-65.568
119.63,-60.946
119.87,-46.931
120.12,-56.568
120.36,-63.748
120.61,-67.363
120.85,-69.639
121.09,-71.504
121.34,-71.505
121.58,-73.423
121.83,-74.093
122.07,-76.549
122.31,-63.997
122.56,-75.027
122.80,-78.100
123.05,-76.619
123.29,-76.282
123.54,-72.807
123.78,-75.263
124.02,-75.757
124.27,-77.615
124.51,-78.136
124.76,-75.975
125.00,-79.076
125.24,-78.780
125.49,-78.449
125.73,-77.567
125.98,-77.649
126.22,-77.158
126.46,-76.301
126.71,-77.688
126.95,-75.461
127.20,-78.349
127.44,-78.054
127.69,-74.681
127.93,-70.458
128.17,-75.469
128.42,-75.093
128.66,-74.626
128.91,-77.021
129.15,-75.214
129.39,-76.877
129.64,-74.763
129.88,-75.550
130.13,-74.646
130.37,-74.715
130.62,-73.514
130.86,-72.129
131.10,-72.778
131.35,-72.011
131.59,-70.703
131.84,-68.505
132.08,-69.806
132.32,-66.845
132.57,-61.481
132.81,-48.150
133.06,-57.807
133.30,-64.458
133.54,-58.058
133.79,-66.615
134.03,-70.480
134.28,-71.412
134.52,-73.783
134.77,-73.359
135.01,-75.250
135.25,-75.010
135.50,-76.855
135.74,-76.721
135.99,-74.051
136.23,-75.657
136.47,-75.005
136.72,-77.277
136.96,-76.261
137.21,-77.386
137.45,-79.288
137.70,-76.735
137.94,-78.405
138.18,-76.627
138.43,-75.545
138.67,-73.918
138.92,-72.795
139.16,-74.226
139.40,-75.004
139.65,-76.117
139.89,-75.196
140.14,-78.230
140.38,-75.631
140.62,-75.833
140.87,-74.674
141.11,-73.318
141.36,-75.533
141.60,-76.341
141.85,-76.074
142.09,-74.703
142.33,-77.350
142.58,-74.717
142.82,-74.839
143.07,-74.282
143.31,-76.128
143.55,-73.998
143.80,-74.897
144.04,-75.226
144.29,-75.264
144.53,-71.033
144.78,-74.234
145.02,-74.948
145.26,-72.022
145.51,-74.427
145.75,-71.567
146.00,-73.909
146.24,-72.742
146.48,-71.987
146.73,-72.361
146.97,-72.369
147.22,-72.387
147.46,-71.054
147.71,-72.228
147.95,-72.913
148.19,-71.219
148.44,-63.755
148.68,-70.532
148.93,-71.773
149.17,-71.935
149.41,-71.987
149.66,-69.956
149.90,-70.626
150.15,-68.683
150.39,-68.230
150.63,-69.314
150.88,-69.582
151.12,-67.938
151.37,-69.897
151.61,-71.748
151.86,-68.728
152.10,-70.497
152.34,-69.983
152.59,-70.858
152.83,-66.973
153.08,-67.080
153.32,-68.725
153.56,-69.399
153.81,-70.824
154.05,-71.408
154.30,-70.248
154.54,-70.322
154.79,-69.006
155.03,-71.100
155.27,-68.963
155.52,-72.963
155.76,-71.995
156.01,-73.528
156.25,-72.457
156.49,-73.874
156.74,-74.100
156.98,-73.878
157.23,-73.359
157.47,-72.941
157.71,-73.227
157.96,-74.350
158.20,-74.719
158.45,-75.888
158.69,-72.702
158.94,-72.584
159.18,-71.382
159.42,-59.713
159.67,-71.270
159.91,-74.261
160.16,-73.152
160.40,-71.832
160.64,-75.228
160.89,-72.258
161.13,-72.685
161.38,-74.721
161.62,-74.586
161.87,-74.747
162.11,-74.179
162.35,-75.674
162.60,-72.658
162.84,-72.174
163.09,-73.811
163.33,-74.068
163.57,-72.547
163.82,-73.636
164.06,-70.737
164.31,-70.577
164.55,-72.108
164.79,-73.049
165.04,-72.868
165.28,-75.127
165.53,-73.636
165.77,-72.936
166.02,-71.217
166.26,-72.928
166.50,-73.283
166.75,-73.463
166.99,-70.483
167.24,-72.928
167.48,-74.153
167.72,-74.236
167.97,-73.382
168.21,-72.259
168.46,-73.009
168.70,-74.144
168.95,-72.968
169.19,-73.723
169.43,-73.489
169.68,-72.770
169.92,-74.205
170.17,-73.547
170.41,-74.758
170.65,-73.780
170.90,-74.121
171.14,-73.559
171.39,-74.457
171.63,-76.340
171.88,-74.068
172.12,-74.137
172.36,-74.119
172.61,-73.565
172.85,-73.166
173.10,-70.001
173.34,-70.235
173.58,-75.452
173.83,-74.873
174.07,-77.861
174.32,-74.739
174.56,-75.316
174.80,-77.465
175.05,-76.563
175.29,-76.121
175.54,-77.334
175.78,-76.711
176.03,-78.482
176.27,-78.777
176.51,-76.215
176.76,-76.081
177.00,-77.167
177.25,-74.240
177.49,-73.793
177.73,-74.208
177.98,-76.164
178.22,-72.542
178.47,-71.863
178.71,-76.166
178.96,-75.746
179.20,-75.518
179.44,-76.384
179.69,-73.658
179.93,-74.218
180.18,-73.812
180.42,-74.409
180.66,-75.303
180.91,-75.177
181.15,-75.834
181.40,-77.629
181.64,-78.402
181.88,-75.844
182.13,-77.563
182.37,-73.242
182.62,-74.197
182.86,-73.466
183.11,-75.648
183.35,-76.329
183.59,-76.378
183.84,-76.526
184.08,-74.762
184.33,-75.218
184.57,-76.859
184.81,-74.276
185.06,-75.258
185.30,-72.327
185.55,-74.331
185.79,-76.235
186.04,-70.172
186.28,-75.092
186.52,-73.306
186.77,-71.350
187.01,-74.085
187.26,-73.237
187.50,-76.508
187.74,-76.114
187.99,-73.741
188.23,-73.396
188.48,-74.731
188.72,-72.592
188.96,-72.929
189.21,-74.609
189.45,-75.212
189.70,-74.675
189.94,-73.043
190.19,-70.916
190.43,-73.463
190.67,-75.080
190.92,-75.630
191.16,-75.775
191.41,-77.392
191.65,-72.042
191.89,-75.614
192.14,-76.635
192.38,-77.748
192.63,-75.763
192.87,-76.732
193.12,-76.385
193.36,-76.202
193.60,-79.717
193.85,-78.559
194.09,-78.245
194.34,-76.220
194.58,-78.448
194.82,-77.749
195.07,-78.031
195.31,-78.507
195.56,-77.919
195.80,-77.746
196.04,-78.291
196.29,-78.867
196.53,-75.983
196.78,-76.169
197.02,-76.628
197.27,-75.970
197.51,-75.486
197.75,-77.017
198.00,-80.038
198.24,-76.231
198.49,-77.044
198.73,-76.983
198.97,-78.495
199.22,-76.058
199.46,-77.231
199.71,-72.707
199.95,-78.592
200.20,-80.045
200.44,-79.116
200.68,-79.891
200.93,-79.824
201.17,-80.072
201.42,-79.044
201.66,-77.111
201.90,-79.364
202.15,-77.760
202.39,-77.771
202.64,-80.330
202.88,-82.935
203.12,-79.842
203.37,-79.703
203.61,-76.439
203.86,-77.370
204.10,-78.175
204.35,-76.505
204.59,-79.213
204.83,-77.388
205.08,-79.641
205.32,-77.064
205.57,-77.319
205.81,-81.090
206.05,-79.274
206.30,-81.550
206.54,-77.823
206.79,-78.100
207.03,-78.718
207.28,-76.751
207.52,-77.512
207.76,-60.944
208.01,-77.059
208.25,-78.730
208.50,-75.998
208.74,-79.302
208.98,-78.599
209.23,-78.690
209.47,-80.250
209.72,-77.961
209.96,-79.559
210.21,-78.557
210.45,-76.566
210.69,-78.021
210.94,-76.404
211.18,-79.135
211.43,-78.094
211.67,-77.372
211.91,-78.069
212.16,-77.622
212.40,-78.021
212.65,-74.304
212.89,-76.351
213.13,-74.993
213.38,-74.544
213.62,-77.569
213.87,-77.440
214.11,-79.039
214.36,-76.375
214.60,-77.239
214.84,-75.999
215.09,-78.344
215.33,-80.401
215.58,-77.618
215.82,-77.687
216.06,-79.023
216.31,-78.479
216.55,-81.605
216.80,-79.391
217.04,-78.350
217.29,-78.058
217.53,-78.657
217.77,-81.416
218.02,-80.854
218.26,-83.767
218.51,-80.677
218.75,-78.797
218.99,-78.689
219.24,-81.359
219.48,-79.656
219.73,-77.272
219.97,-78.906
220.21,-78.536
220.46,-76.105
220.70,-79.361
220.95,-78.597
221.19,-78.950
221.44,-75.375
221.68,-78.082
221.92,-76.368
222.17,-78.564
222.41,-79.389
222.66,-77.052
222.90,-76.340
223.14,-79.606
223.39,-76.116
223.63,-79.325
223.88,-78.693
224.12,-78.490
224.37,-77.605
224.61,-77.575
224.85,-80.315
225.10,-80.089
225.34,-80.128
225.59,-80.854
225.83,-78.827
226.07,-76.627
226.32,-73.302
226.56,-79.351
226.81,-80.081
227.05,-80.747
227.29,-81.474
227.54,-82.152
227.78,-82.146
228.03,-81.087
228.27,-82.736
228.52,-80.965
228.76,-77.957
229.00,-79.757
229.25,-81.722
229.49,-82.365
229.74,-81.788
229.98,-79.859
230.22,-80.186
230.47,-81.087
230.71,-79.871
230.96,-81.678
231.20,-82.725
231.45,-80.562
231.69,-77.202
231.93,-81.382
232.18,-78.700
232.42,-78.949
232.67,-80.007
232.91,-79.037
233.15,-78.457
233.40,-78.505
233.64,-80.366
233.89,-78.765
234.13,-80.829
234.38,-80.415
234.62,-81.141
234.86,-77.103
235.11,-80.232
235.35,-82.094
235.60,-78.486
235.84,-77.516
236.08,-78.092
236.33,-78.606
236.57,-78.694
236.82,-77.763
237.06,-78.724
237.30,-76.454
237.55,-75.687
237.79,-76.164
238.04,-76.662
238.28,-74.915
238.53,-74.224
238.77,-73.956
239.01,-69.549
239.26,-66.351
239.50,-70.349
239.75,-62.575
239.99,-63.032
240.23,-71.127
240.48,-74.066
240.72,-74.990
240.97,-75.590
241.21,-76.476
241.46,-77.230
241.70,-78.472
241.94,-75.017
242.19,-76.719
242.43,-76.558
242.68,-77.216
242.92,-74.225
243.16,-75.868
243.41,-75.910
243.65,-79.834
243.90,-77.733
244.14,-80.735
244.38,-78.089
244.63,-78.380
244.87,-77.315
245.12,-80.133
245.36,-80.692
245.61,-80.984
245.85,-81.999
246.09,-78.661
246.34,-81.665
246.58,-79.743
246.83,-80.183
247.07,-79.180
247.31,-77.196
247.56,-78.873
247.80,-78.561
248.05,-78.613
248.29,-82.755
248.54,-80.918
248.78,-80.183
249.02,-78.009
249.27,-81.101
249.51,-79.747
249.76,-79.744
250.00,-78.790
250.24,-77.899
250.49,-78.431
250.73,-77.097
250.98,-78.464
251.22,-77.246
251.46,-76.962
251.71,-75.323
251.95,-76.055
252.20,-75.359
252.44,-77.278
252.69,-72.311
252.93,-72.793
253.17,-77.891
253.42,-76.660
253.66,-78.140
253.91,-79.655
254.15,-77.831
254.39,-79.878
254.64,-81.105
254.88,-82.418
255.13,-80.429
255.37,-80.785
255.62,-81.081
255.86,-80.247
256.10,-81.819
256.35,-80.227
256.59,-82.344
256.84,-80.023
257.08,-80.684
257.32,-80.442
257.57,-81.578
257.81,-78.924
258.06,-83.706
258.30,-79.850
258.54,-79.989
258.79,-83.992
259.03,-81.333
259.28,-84.090
259.52,-81.929
259.77,-80.804
260.01,-83.009
260.25,-79.654
260.50,-82.307
260.74,-82.160
260.99,-82.402
261.23,-82.179
261.47,-83.616
261.72,-80.769
261.96,-81.684
262.21,-82.958
262.45,-82.457
262.70,-81.390
262.94,-83.979
263.18,-83.356
263.43,-85.168
263.67,-82.679
263.92,-82.910
264.16,-83.841
264.40,-85.954
264.65,-83.400
264.89,-84.734
265.14,-83.716
265.38,-83.865
265.62,-77.408
265.87,-78.354
266.11,-83.220
266.36,-84.270
266.60,-82.176
266.85,-84.242
267.09,-74.198
267.33,-79.679
267.58,-83.033
267.82,-83.785
268.07,-80.773
268.31,-82.908
268.55,-84.270
268.80,-84.394
269.04,-84.491
269.29,-82.790
269.53,-83.856
269.78,-83.479
270.02,-81.797
270.26,-81.205
270.51,-82.730
270.75,-81.345
271.00,-82.042
271.24,-82.786
271.48,-82.979
271.73,-82.856
271.97,-82.403
272.22,-83.023
272.46,-83.277
272.71,-87.179
272.95,-86.836
273.19,-82.542
273.44,-87.073
273.68,-84.740
273.93,-82.806
274.17,-84.407
274.41,-86.724
274.66,-84.941
274.90,-87.523
275.15,-86.428
275.39,-84.207
275.63,-83.166
275.88,-84.817
276.12,-80.803
276.37,-82.302
276.61,-82.690
276.86,-85.004
277.10,-83.350
277.34,-84.413
277.59,-85.772
277.83,-85.387
278.08,-86.828
278.32,-82.183
278.56,-85.382
278.81,-82.818
279.05,-82.492
279.30,-73.686
279.54,-78.627
279.79,-82.484
280.03,-80.811
280.27,-84.760
280.52,-83.764
280.76,-82.033
281.01,-82.685
281.25,-81.030
281.49,-80.300
281.74,-83.224
281.98,-80.605
282.23,-82.541
282.47,-82.142
282.71,-82.963
282.96,-81.609
283.20,-85.116
283.45,-82.608
283.69,-83.475
283.94,-83.164
284.18,-83.340
284.42,-84.466
284.67,-84.716
284.91,-86.066
285.16,-86.233
285.40,-84.998
285.64,-86.445
285.89,-85.393
286.13,-85.683
286.38,-84.165
286.62,-85.940
286.87,-81.950
287.11,-84.456
287.35,-84.501
287.60,-87.291
287.84,-83.202
288.09,-85.285
288.33,-84.848
288.57,-84.973
288.82,-84.625
289.06,-84.589
289.31,-85.679
289.55,-87.909
289.79,-85.525
290.04,-82.318
290.28,-84.890
290.53,-83.289
290.77,-82.731
291.02,-84.205
291.26,-83.931
291.50,-82.462
291.75,-84.290
291.99,-85.932
292.24,-81.534
292.48,-83.359
292.72,-85.012
292.97,-81.355
293.21,-84.967
293.46,-83.276
293.70,-84.769
293.95,-87.850
294.19,-85.574
294.43,-84.183
294.68,-83.215
294.92,-82.613
295.17,-86.130
295.41,-84.230
295.65,-86.195
295.90,-85.551
296.14,-83.469
296.39,-83.408
296.63,-83.381
296.88,-82.911
297.12,-83.412
297.36,-82.702
297.61,-82.964
297.85,-83.966
298.10,-82.694
298.34,-83.367
298.58,-80.878
298.83,-83.359
299.07,-83.353
299.32,-83.123
299.56,-82.138
299.80,-81.744
300.05,-81.852
300.29,-82.006
300.54,-83.050
300.78,-84.279
301.03,-85.132
301.27,-81.745
301.51,-85.232
301.76,-82.441
302.00,-84.419
302.25,-85.878
302.49,-84.363
302.73,-83.324
302.98,-83.424
303.22,-84.437
303.47,-85.790
303.71,-84.498
303.96,-82.274
304.20,-84.007
304.44,-82.726
304.69,-82.635
304.93,-87.187
305.18,-83.733
305.42,-85.514
305.66,-83.403
305.91,-84.055
306.15,-83.401
306.40,-82.987
306.64,-84.266
306.88,-86.290
307.13,-83.527
307.37,-83.645
307.62,-84.922
307.86,-83.942
308.11,-84.064
308.35,-84.209
308.59,-86.004
308.84,-85.204
309.08,-85.052
309.33,-84.136
309.57,-86.000
309.81,-84.020
310.06,-82.214
310.30,-85.686
310.55,-83.244
310.79,-82.840
311.04,-84.455
311.28,-85.064
311.52,-84.899
311.77,-85.357
312.01,-84.136
312.26,-86.392
312.50,-84.424
312.74,-84.573
312.99,-85.947
313.23,-85.685
313.48,-85.668
313.72,-84.421
313.96,-86.115
314.21,-86.344
314.45,-86.799
314.70,-86.850
314.94,-84.993
315.19,-85.829
315.43,-84.043
315.67,-84.344
315.92,-84.783
316.16,-86.546
316.41,-84.989
316.65,-85.956
316.89,-84.552
317.14,-86.945
317.38,-87.006
317.63,-85.004
317.87,-85.382
318.12,-84.996
318.36,-86.631
318.60,-87.379
318.85,-87.835
319.09,-85.690
319.34,-84.563
319.58,-86.906
319.82,-85.664
320.07,-85.754
320.31,-87.233
320.56,-87.506
320.80,-84.480
321.04,-84.781
321.29,-87.222
321.53,-85.862
321.78,-83.893
322.02,-85.028
322.27,-85.855
322.51,-86.704
322.75,-85.000
323.00,-86.313
323.24,-83.288
323.49,-84.948
323.73,-86.791
323.97,-86.090
324.22,-85.697
324.46,-85.472
324.71,-85.773
324.95,-85.394
325.20,-84.499
325.44,-85.835
325.68,-85.979
325.93,-87.232
326.17,-85.190
326.42,-84.454
326.66,-84.310
326.90,-88.415
327.15,-84.553
327.39,-84.174
327.64,-87.391
327.88,-87.838
328.12,-84.669
328.37,-87.353
328.61,-87.909
328.86,-86.646
329.10,-86.488
329.35,-84.368
329.59,-88.311
329.83,-86.586
330.08,-87.134
330.32,-86.378
330.57,-86.714
330.81,-85.148
331.05,-84.512
331.30,-83.818
331.54,-82.949
331.79,-84.888
332.03,-84.890
332.28,-86.794
332.52,-85.136
332.76,-86.732
333.01,-86.971
333.25,-85.575
333.50,-86.651
333.74,-84.014
333.98,-85.296
334.23,-81.667
334.47,-83.411
334.72,-85.064
334.96,-85.902
335.21,-87.507
335.45,-85.876
335.69,-88.160
335.94,-85.841
336.18,-87.234
336.43,-85.792
336.67,-87.798
336.91,-84.552
337.16,-86.642
337.40,-86.018
337.65,-86.007
337.89,-87.470
338.13,-86.548
338.38,-87.776
338.62,-86.115
338.87,-84.650
339.11,-85.348
339.36,-87.810
339.60,-84.976
339.84,-86.457
340.09,-85.932
340.33,-85.161
340.58,-86.311
340.82,-89.091
341.06,-87.937
341.31,-84.463
341.55,-84.359
341.80,-88.175
342.04,-86.850
342.29,-87.655
342.53,-86.480
342.77,-85.663
343.02,-87.196
343.26,-87.598
343.51,-85.938
343.75,-85.610
343.99,-87.106
344.24,-85.813
344.48,-88.147
344.73,-83.673
344.97,-87.491
345.21,-85.518
345.46,-83.848
345.70,-85.705
345.95,-84.801
346.19,-84.929
346.44,-86.051
346.68,-85.241
346.92,-85.693
347.17,-83.347
347.41,-84.484
347.66,-86.798
347.90,-85.655
348.14,-83.965
348.39,-85.541
348.63,-85.732
348.88,-84.947
349.12,-84.995
349.37,-83.954
349.61,-85.032
349.85,-88.373
350.10,-85.875
350.34,-83.975
350.59,-85.765
350.83,-86.341
351.07,-84.614
351.32,-83.691
351.56,-84.392
351.81,-88.396
352.05,-86.754
352.29,-84.197
352.54,-85.522
352.78,-85.511
353.03,-85.792
353.27,-85.617
353.52,-85.938
353.76,-87.125
354.00,-87.165
354.25,-87.365
354.49,-83.403
354.74,-86.082
354.98,-86.669
355.22,-86.114
355.47,-84.579
355.71,-86.533
355.96,-83.635
356.20,-78.539
356.45,-86.469
356.69,-84.242
356.93,-86.551
357.18,-85.077
357.42,-85.668
357.67,-86.886
357.91,-85.411
358.15,-87.734
358.40,-84.741
358.64,-88.147
358.89,-87.434
359.13,-82.154
359.38,-84.687
359.62,-83.310
359.86,-80.613
360.11,-84.956
360.35,-85.757
360.60,-86.762
360.84,-82.768
361.08,-84.740
361.33,-87.265
361.57,-86.832
361.82,-85.493
362.06,-85.951
362.30,-86.276
362.55,-85.352
362.79,-85.331
363.04,-86.175
363.28,-85.146
363.53,-86.528
363.77,-86.762
364.01,-84.254
364.26,-83.333
364.50,-84.713
364.75,-84.106
364.99,-85.223
365.23,-84.436
365.48,-82.706
365.72,-84.247
365.97,-83.249
366.21,-85.107
366.46,-85.820
366.70,-84.761
366.94,-85.742
367.19,-86.841
367.43,-85.711
367.68,-85.070
367.92,-86.252
368.16,-87.553
368.41,-84.470
368.65,-84.991
368.90,-83.803
369.14,-84.223
369.38,-85.486
369.63,-83.037
369.87,-86.498
370.12,-85.608
370.36,-85.593
370.61,-83.920
370.85,-84.363
371.09,-87.163
371.34,-85.010
371.58,-84.018
371.83,-84.995
372.07,-78.016
372.31,-86.203
372.56,-85.669
372.80,-83.846
373.05,-86.133
373.29,-84.119
373.54,-84.527
373.78,-86.887
374.02,-88.427
374.27,-89.326
374.51,-85.979
374.76,-86.911
375.00,-86.975
375.24,-85.554
375.49,-87.023
375.73,-85.821
375.98,-85.315
376.22,-86.385
376.46,-88.529
376.71,-87.335
376.95,-86.896
377.20,-85.878
377.44,-86.606
377.69,-86.724
377.93,-85.628
378.17,-86.822
