Created as New Dataset,Sample 842 By YargerLab Date Saturday, April 18 2026
cm-1,A
3612.00,0.0120
3611.00,0.0120
3610.00,0.0120
3609.00,0.0120
3608.00,0.0120
3607.00,0.0120
3606.00,0.0120
3605.00,0.0120
3604.00,0.0120
3603.00,0.0120
3602.00,0.0120
3601.00,0.0119
3600.00,0.0119
3599.00,0.0119
3598.00,0.0119
3597.00,0.0119
3596.00,0.0119
3595.00,0.0119
3594.00,0.0118
3593.00,0.0118
3592.00,0.0118
3591.00,0.0118
3590.00,0.0118
3589.00,0.0118
3588.00,0.0118
3587.00,0.0118
3586.00,0.0117
3585.00,0.0117
3584.00,0.0118
3583.00,0.0118
3582.00,0.0118
3581.00,0.0118
3580.00,0.0118
3579.00,0.0118
3578.00,0.0118
3577.00,0.0118
3576.00,0.0118
3575.00,0.0118
3574.00,0.0118
3573.00,0.0118
3572.00,0.0118
3571.00,0.0118
3570.00,0.0118
3569.00,0.0118
3568.00,0.0118
3567.00,0.0118
3566.00,0.0118
3565.00,0.0117
3564.00,0.0117
3563.00,0.0117
3562.00,0.0117
3561.00,0.0117
3560.00,0.0117
3559.00,0.0118
3558.00,0.0118
3557.00,0.0118
3556.00,0.0119
3555.00,0.0119
3554.00,0.0119
3553.00,0.0119
3552.00,0.0119
3551.00,0.0118
3550.00,0.0118
3549.00,0.0117
3548.00,0.0117
3547.00,0.0117
3546.00,0.0117
3545.00,0.0117
3544.00,0.0117
3543.00,0.0118
3542.00,0.0118
3541.00,0.0118
3540.00,0.0119
3539.00,0.0119
3538.00,0.0119
3537.00,0.0119
3536.00,0.0118
3535.00,0.0118
3534.00,0.0118
3533.00,0.0118
3532.00,0.0119
3531.00,0.0119
3530.00,0.0119
3529.00,0.0119
3528.00,0.0120
3527.00,0.0120
3526.00,0.0120
3525.00,0.0119
3524.00,0.0119
3523.00,0.0119
3522.00,0.0119
3521.00,0.0119
3520.00,0.0119
3519.00,0.0119
3518.00,0.0120
3517.00,0.0120
3516.00,0.0120
3515.00,0.0120
3514.00,0.0120
3513.00,0.0120
3512.00,0.0121
3511.00,0.0121
3510.00,0.0121
3509.00,0.0121
3508.00,0.0121
3507.00,0.0121
3506.00,0.0120
3505.00,0.0120
3504.00,0.0120
3503.00,0.0120
3502.00,0.0120
3501.00,0.0120
3500.00,0.0120
3499.00,0.0120
3498.00,0.0120
3497.00,0.0120
3496.00,0.0120
3495.00,0.0120
3494.00,0.0121
3493.00,0.0121
3492.00,0.0121
3491.00,0.0121
3490.00,0.0121
3489.00,0.0121
3488.00,0.0121
3487.00,0.0120
3486.00,0.0120
3485.00,0.0120
3484.00,0.0120
3483.00,0.0120
3482.00,0.0120
3481.00,0.0120
3480.00,0.0120
3479.00,0.0120
3478.00,0.0120
3477.00,0.0120
3476.00,0.0120
3475.00,0.0120
3474.00,0.0120
3473.00,0.0119
3472.00,0.0119
3471.00,0.0119
3470.00,0.0119
3469.00,0.0119
3468.00,0.0120
3467.00,0.0120
3466.00,0.0120
3465.00,0.0120
3464.00,0.0121
3463.00,0.0120
3462.00,0.0120
3461.00,0.0120
3460.00,0.0120
3459.00,0.0121
3458.00,0.0121
3457.00,0.0121
3456.00,0.0122
3455.00,0.0122
3454.00,0.0123
3453.00,0.0123
3452.00,0.0123
3451.00,0.0123
3450.00,0.0123
3449.00,0.0123
3448.00,0.0123
3447.00,0.0124
3446.00,0.0124
3445.00,0.0124
3444.00,0.0125
3443.00,0.0125
3442.00,0.0125
3441.00,0.0125
3440.00,0.0125
3439.00,0.0124
3438.00,0.0124
3437.00,0.0124
3436.00,0.0124
3435.00,0.0125
3434.00,0.0125
3433.00,0.0126
3432.00,0.0127
3431.00,0.0127
3430.00,0.0128
3429.00,0.0129
3428.00,0.0129
3427.00,0.0130
3426.00,0.0130
3425.00,0.0131
3424.00,0.0131
3423.00,0.0131
3422.00,0.0131
3421.00,0.0132
3420.00,0.0132
3419.00,0.0133
3418.00,0.0134
3417.00,0.0134
3416.00,0.0134
3415.00,0.0134
3414.00,0.0133
3413.00,0.0133
3412.00,0.0134
3411.00,0.0135
3410.00,0.0136
3409.00,0.0137
3408.00,0.0138
3407.00,0.0139
3406.00,0.0139
3405.00,0.0139
3404.00,0.0138
3403.00,0.0137
3402.00,0.0136
3401.00,0.0137
3400.00,0.0138
3399.00,0.0140
3398.00,0.0142
3397.00,0.0143
3396.00,0.0144
3395.00,0.0144
3394.00,0.0143
3393.00,0.0143
3392.00,0.0144
3391.00,0.0145
3390.00,0.0147
3389.00,0.0149
3388.00,0.0151
3387.00,0.0152
3386.00,0.0153
3385.00,0.0154
3384.00,0.0155
3383.00,0.0155
3382.00,0.0155
3381.00,0.0156
3380.00,0.0156
3379.00,0.0157
3378.00,0.0157
3377.00,0.0158
3376.00,0.0159
3375.00,0.0160
3374.00,0.0160
3373.00,0.0160
3372.00,0.0159
3371.00,0.0158
3370.00,0.0157
3369.00,0.0157
3368.00,0.0159
3367.00,0.0161
3366.00,0.0163
3365.00,0.0165
3364.00,0.0167
3363.00,0.0168
3362.00,0.0168
3361.00,0.0169
3360.00,0.0170
3359.00,0.0171
3358.00,0.0173
3357.00,0.0174
3356.00,0.0174
3355.00,0.0175
3354.00,0.0174
3353.00,0.0173
3352.00,0.0173
3351.00,0.0173
3350.00,0.0174
3349.00,0.0177
3348.00,0.0179
3347.00,0.0180
3346.00,0.0181
3345.00,0.0181
3344.00,0.0181
3343.00,0.0181
3342.00,0.0182
3341.00,0.0182
3340.00,0.0182
3339.00,0.0183
3338.00,0.0184
3337.00,0.0186
3336.00,0.0188
3335.00,0.0190
3334.00,0.0192
3333.00,0.0193
3332.00,0.0194
3331.00,0.0195
3330.00,0.0196
3329.00,0.0196
3328.00,0.0196
3327.00,0.0196
3326.00,0.0196
3325.00,0.0198
3324.00,0.0200
3323.00,0.0202
3322.00,0.0204
3321.00,0.0206
3320.00,0.0207
3319.00,0.0208
3318.00,0.0209
3317.00,0.0210
3316.00,0.0212
3315.00,0.0213
3314.00,0.0214
3313.00,0.0214
3312.00,0.0214
3311.00,0.0214
3310.00,0.0213
3309.00,0.0212
3308.00,0.0211
3307.00,0.0211
3306.00,0.0212
3305.00,0.0215
3304.00,0.0218
3303.00,0.0222
3302.00,0.0225
3301.00,0.0228
3300.00,0.0229
3299.00,0.0229
3298.00,0.0230
3297.00,0.0230
3296.00,0.0230
3295.00,0.0231
3294.00,0.0232
3293.00,0.0233
3292.00,0.0235
3291.00,0.0238
3290.00,0.0241
3289.00,0.0244
3288.00,0.0246
3287.00,0.0248
3286.00,0.0249
3285.00,0.0251
3284.00,0.0253
3283.00,0.0254
3282.00,0.0256
3281.00,0.0258
3280.00,0.0259
3279.00,0.0260
3278.00,0.0261
3277.00,0.0262
3276.00,0.0263
3275.00,0.0264
3274.00,0.0264
3273.00,0.0265
3272.00,0.0266
3271.00,0.0268
3270.00,0.0271
3269.00,0.0275
3268.00,0.0279
3267.00,0.0282
3266.00,0.0284
3265.00,0.0286
3264.00,0.0288
3263.00,0.0290
3262.00,0.0292
3261.00,0.0294
3260.00,0.0295
3259.00,0.0296
3258.00,0.0297
3257.00,0.0298
3256.00,0.0300
3255.00,0.0301
3254.00,0.0303
3253.00,0.0305
3252.00,0.0307
3251.00,0.0308
3250.00,0.0309
3249.00,0.0309
3248.00,0.0310
3247.00,0.0311
3246.00,0.0313
3245.00,0.0316
3244.00,0.0318
3243.00,0.0320
3242.00,0.0322
3241.00,0.0324
3240.00,0.0325
3239.00,0.0327
3238.00,0.0328
3237.00,0.0329
3236.00,0.0330
3235.00,0.0330
3234.00,0.0331
3233.00,0.0334
3232.00,0.0337
3231.00,0.0341
3230.00,0.0344
3229.00,0.0346
3228.00,0.0349
3227.00,0.0351
3226.00,0.0353
3225.00,0.0355
3224.00,0.0357
3223.00,0.0359
3222.00,0.0361
3221.00,0.0363
3220.00,0.0365
3219.00,0.0367
3218.00,0.0369
3217.00,0.0371
3216.00,0.0373
3215.00,0.0375
3214.00,0.0377
3213.00,0.0379
3212.00,0.0382
3211.00,0.0384
3210.00,0.0386
3209.00,0.0388
3208.00,0.0390
3207.00,0.0392
3206.00,0.0395
3205.00,0.0397
3204.00,0.0400
3203.00,0.0402
3202.00,0.0405
3201.00,0.0407
3200.00,0.0409
3199.00,0.0412
3198.00,0.0415
3197.00,0.0418
3196.00,0.0420
3195.00,0.0423
3194.00,0.0426
3193.00,0.0428
3192.00,0.0430
3191.00,0.0433
3190.00,0.0435
3189.00,0.0438
3188.00,0.0440
3187.00,0.0443
3186.00,0.0445
3185.00,0.0448
3184.00,0.0450
3183.00,0.0453
3182.00,0.0456
3181.00,0.0458
3180.00,0.0460
3179.00,0.0463
3178.00,0.0465
3177.00,0.0468
3176.00,0.0470
3175.00,0.0473
3174.00,0.0475
3173.00,0.0477
3172.00,0.0480
3171.00,0.0482
3170.00,0.0485
3169.00,0.0487
3168.00,0.0489
3167.00,0.0491
3166.00,0.0494
3165.00,0.0496
3164.00,0.0498
3163.00,0.0501
3162.00,0.0503
3161.00,0.0506
3160.00,0.0508
3159.00,0.0511
3158.00,0.0513
3157.00,0.0515
3156.00,0.0517
3155.00,0.0518
3154.00,0.0520
3153.00,0.0522
3152.00,0.0525
3151.00,0.0529
3150.00,0.0532
3149.00,0.0536
3148.00,0.0539
3147.00,0.0541
3146.00,0.0544
3145.00,0.0546
3144.00,0.0549
3143.00,0.0551
3142.00,0.0553
3141.00,0.0555
3140.00,0.0557
3139.00,0.0560
3138.00,0.0563
3137.00,0.0567
3136.00,0.0570
3135.00,0.0573
3134.00,0.0576
3133.00,0.0578
3132.00,0.0581
3131.00,0.0583
3130.00,0.0586
3129.00,0.0589
3128.00,0.0592
3127.00,0.0595
3126.00,0.0598
3125.00,0.0601
3124.00,0.0603
3123.00,0.0605
3122.00,0.0607
3121.00,0.0609
3120.00,0.0612
3119.00,0.0615
3118.00,0.0618
3117.00,0.0621
3116.00,0.0625
3115.00,0.0630
3114.00,0.0634
3113.00,0.0640
3112.00,0.0645
3111.00,0.0650
3110.00,0.0656
3109.00,0.0663
3108.00,0.0672
3107.00,0.0682
3106.00,0.0694
3105.00,0.0706
3104.00,0.0718
3103.00,0.0729
3102.00,0.0739
3101.00,0.0747
3100.00,0.0751
3099.00,0.0754
3098.00,0.0754
3097.00,0.0754
3096.00,0.0754
3095.00,0.0756
3094.00,0.0761
3093.00,0.0770
3092.00,0.0785
3091.00,0.0807
3090.00,0.0837
3089.00,0.0875
3088.00,0.0919
3087.00,0.0967
3086.00,0.1015
3085.00,0.1057
3084.00,0.1089
3083.00,0.1107
3082.00,0.1109
3081.00,0.1096
3080.00,0.1073
3079.00,0.1046
3078.00,0.1019
3077.00,0.0995
3076.00,0.0975
3075.00,0.0958
3074.00,0.0944
3073.00,0.0931
3072.00,0.0921
3071.00,0.0912
3070.00,0.0904
3069.00,0.0897
3068.00,0.0891
3067.00,0.0887
3066.00,0.0884
3065.00,0.0882
3064.00,0.0880
3063.00,0.0879
3062.00,0.0879
3061.00,0.0878
3060.00,0.0878
3059.00,0.0878
3058.00,0.0878
3057.00,0.0878
3056.00,0.0879
3055.00,0.0880
3054.00,0.0881
3053.00,0.0882
3052.00,0.0883
3051.00,0.0884
3050.00,0.0886
3049.00,0.0887
3048.00,0.0888
3047.00,0.0890
3046.00,0.0891
3045.00,0.0892
3044.00,0.0893
3043.00,0.0894
3042.00,0.0895
3041.00,0.0897
3040.00,0.0898
3039.00,0.0899
3038.00,0.0900
3037.00,0.0901
3036.00,0.0901
3035.00,0.0902
3034.00,0.0903
3033.00,0.0903
3032.00,0.0904
3031.00,0.0906
3030.00,0.0907
3029.00,0.0908
3028.00,0.0910
3027.00,0.0912
3026.00,0.0914
3025.00,0.0916
3024.00,0.0918
3023.00,0.0920
3022.00,0.0922
3021.00,0.0925
3020.00,0.0927
3019.00,0.0929
3018.00,0.0931
3017.00,0.0933
3016.00,0.0936
3015.00,0.0938
3014.00,0.0941
3013.00,0.0943
3012.00,0.0946
3011.00,0.0948
3010.00,0.0950
3009.00,0.0952
3008.00,0.0954
3007.00,0.0956
3006.00,0.0958
3005.00,0.0959
3004.00,0.0961
3003.00,0.0962
3002.00,0.0963
3001.00,0.0964
3000.00,0.0966
2999.00,0.0967
2998.00,0.0968
2997.00,0.0969
2996.00,0.0970
2995.00,0.0971
2994.00,0.0971
2993.00,0.0972
2992.00,0.0973
2991.00,0.0973
2990.00,0.0974
2989.00,0.0974
2988.00,0.0975
2987.00,0.0974
2986.00,0.0974
2985.00,0.0973
2984.00,0.0971
2983.00,0.0969
2982.00,0.0968
2981.00,0.0967
2980.00,0.0967
2979.00,0.0967
2978.00,0.0967
2977.00,0.0967
2976.00,0.0967
2975.00,0.0966
2974.00,0.0964
2973.00,0.0963
2972.00,0.0961
2971.00,0.0959
2970.00,0.0958
2969.00,0.0957
2968.00,0.0957
2967.00,0.0956
2966.00,0.0955
2965.00,0.0954
2964.00,0.0953
2963.00,0.0953
2962.00,0.0952
2961.00,0.0951
2960.00,0.0951
2959.00,0.0951
2958.00,0.0951
2957.00,0.0951
2956.00,0.0952
2955.00,0.0952
2954.00,0.0953
2953.00,0.0954
2952.00,0.0955
2951.00,0.0956
2950.00,0.0957
2949.00,0.0958
2948.00,0.0958
2947.00,0.0959
2946.00,0.0960
2945.00,0.0960
2944.00,0.0960
2943.00,0.0960
2942.00,0.0960
2941.00,0.0960
2940.00,0.0960
2939.00,0.0960
2938.00,0.0959
2937.00,0.0959
2936.00,0.0958
2935.00,0.0958
2934.00,0.0958
2933.00,0.0958
2932.00,0.0959
2931.00,0.0960
2930.00,0.0961
2929.00,0.0963
2928.00,0.0965
2927.00,0.0967
2926.00,0.0969
2925.00,0.0972
2924.00,0.0975
2923.00,0.0978
2922.00,0.0981
2921.00,0.0984
2920.00,0.0987
2919.00,0.0991
2918.00,0.0994
2917.00,0.0996
2916.00,0.0999
2915.00,0.1001
2914.00,0.1002
2913.00,0.1004
2912.00,0.1005
2911.00,0.1006
2910.00,0.1006
2909.00,0.1007
2908.00,0.1007
2907.00,0.1007
2906.00,0.1006
2905.00,0.1006
2904.00,0.1006
2903.00,0.1006
2902.00,0.1006
2901.00,0.1006
2900.00,0.1006
2899.00,0.1007
2898.00,0.1007
2897.00,0.1008
2896.00,0.1009
2895.00,0.1011
2894.00,0.1012
2893.00,0.1014
2892.00,0.1017
2891.00,0.1019
2890.00,0.1022
2889.00,0.1026
2888.00,0.1030
2887.00,0.1034
2886.00,0.1039
2885.00,0.1044
2884.00,0.1050
2883.00,0.1055
2882.00,0.1061
2881.00,0.1067
2880.00,0.1074
2879.00,0.1079
2878.00,0.1085
2877.00,0.1090
2876.00,0.1094
2875.00,0.1098
2874.00,0.1102
2873.00,0.1106
2872.00,0.1110
2871.00,0.1113
2870.00,0.1116
2869.00,0.1119
2868.00,0.1121
2867.00,0.1123
2866.00,0.1125
2865.00,0.1126
2864.00,0.1127
2863.00,0.1127
2862.00,0.1127
2861.00,0.1127
2860.00,0.1127
2859.00,0.1126
2858.00,0.1125
2857.00,0.1125
2856.00,0.1123
2855.00,0.1122
2854.00,0.1120
2853.00,0.1118
2852.00,0.1117
2851.00,0.1115
2850.00,0.1113
2849.00,0.1111
2848.00,0.1109
2847.00,0.1108
2846.00,0.1107
2845.00,0.1107
2844.00,0.1107
2843.00,0.1107
2842.00,0.1107
2841.00,0.1106
2840.00,0.1106
2839.00,0.1107
2838.00,0.1108
2837.00,0.1109
2836.00,0.1111
2835.00,0.1112
2834.00,0.1114
2833.00,0.1115
2832.00,0.1116
2831.00,0.1116
2830.00,0.1117
2829.00,0.1118
2828.00,0.1118
2827.00,0.1118
2826.00,0.1118
2825.00,0.1118
2824.00,0.1118
2823.00,0.1117
2822.00,0.1117
2821.00,0.1116
2820.00,0.1115
2819.00,0.1113
2818.00,0.1111
2817.00,0.1110
2816.00,0.1108
2815.00,0.1106
2814.00,0.1104
2813.00,0.1102
2812.00,0.1100
2811.00,0.1097
2810.00,0.1095
2809.00,0.1093
2808.00,0.1090
2807.00,0.1088
2806.00,0.1085
2805.00,0.1083
2804.00,0.1080
2803.00,0.1077
2802.00,0.1074
2801.00,0.1071
2800.00,0.1068
2799.00,0.1065
2798.00,0.1061
2797.00,0.1058
2796.00,0.1055
2795.00,0.1052
2794.00,0.1049
2793.00,0.1046
2792.00,0.1043
2791.00,0.1039
2790.00,0.1036
2789.00,0.1032
2788.00,0.1029
2787.00,0.1026
2786.00,0.1023
2785.00,0.1019
2784.00,0.1015
2783.00,0.1011
2782.00,0.1008
2781.00,0.1004
2780.00,0.1001
2779.00,0.0998
2778.00,0.0994
2777.00,0.0990
2776.00,0.0986
2775.00,0.0982
2774.00,0.0978
2773.00,0.0974
2772.00,0.0970
2771.00,0.0967
2770.00,0.0963
2769.00,0.0960
2768.00,0.0956
2767.00,0.0953
2766.00,0.0949
2765.00,0.0946
2764.00,0.0943
2763.00,0.0940
2762.00,0.0937
2761.00,0.0934
2760.00,0.0931
2759.00,0.0929
2758.00,0.0927
2757.00,0.0925
2756.00,0.0922
2755.00,0.0920
2754.00,0.0918
2753.00,0.0916
2752.00,0.0915
2751.00,0.0913
2750.00,0.0911
2749.00,0.0909
2748.00,0.0908
2747.00,0.0906
2746.00,0.0904
2745.00,0.0902
2744.00,0.0900
2743.00,0.0897
2742.00,0.0895
2741.00,0.0893
2740.00,0.0892
2739.00,0.0890
2738.00,0.0888
2737.00,0.0887
2736.00,0.0886
2735.00,0.0885
2734.00,0.0885
2733.00,0.0885
2732.00,0.0886
2731.00,0.0886
2730.00,0.0887
2729.00,0.0888
2728.00,0.0890
2727.00,0.0891
2726.00,0.0893
2725.00,0.0895
2724.00,0.0897
2723.00,0.0898
2722.00,0.0900
2721.00,0.0902
2720.00,0.0904
2719.00,0.0906
2718.00,0.0908
2717.00,0.0910
2716.00,0.0912
2715.00,0.0914
2714.00,0.0917
2713.00,0.0920
2712.00,0.0923
2711.00,0.0927
2710.00,0.0931
2709.00,0.0935
2708.00,0.0939
2707.00,0.0944
2706.00,0.0948
2705.00,0.0953
2704.00,0.0957
2703.00,0.0962
2702.00,0.0967
2701.00,0.0972
2700.00,0.0976
2699.00,0.0981
2698.00,0.0985
2697.00,0.0989
2696.00,0.0993
2695.00,0.0996
2694.00,0.0998
2693.00,0.1000
2692.00,0.1002
2691.00,0.1004
2690.00,0.1005
2689.00,0.1007
2688.00,0.1008
2687.00,0.1010
2686.00,0.1011
2685.00,0.1013
2684.00,0.1014
2683.00,0.1015
2682.00,0.1016
2681.00,0.1016
2680.00,0.1017
2679.00,0.1018
2678.00,0.1018
2677.00,0.1018
2676.00,0.1019
2675.00,0.1019
2674.00,0.1019
2673.00,0.1019
2672.00,0.1019
2671.00,0.1020
2670.00,0.1021
2669.00,0.1022
2668.00,0.1024
2667.00,0.1025
2666.00,0.1027
2665.00,0.1029
2664.00,0.1031
2663.00,0.1033
2662.00,0.1035
2661.00,0.1036
2660.00,0.1037
2659.00,0.1038
2658.00,0.1038
2657.00,0.1038
2656.00,0.1037
2655.00,0.1036
2654.00,0.1035
2653.00,0.1032
2652.00,0.1029
2651.00,0.1026
2650.00,0.1022
2649.00,0.1019
2648.00,0.1015
2647.00,0.1010
2646.00,0.1006
2645.00,0.1001
2644.00,0.0997
2643.00,0.0992
2642.00,0.0987
2641.00,0.0983
2640.00,0.0978
2639.00,0.0973
2638.00,0.0969
2637.00,0.0964
2636.00,0.0960
2635.00,0.0955
2634.00,0.0951
2633.00,0.0947
2632.00,0.0943
2631.00,0.0938
2630.00,0.0934
2629.00,0.0929
2628.00,0.0924
2627.00,0.0920
2626.00,0.0915
2625.00,0.0910
2624.00,0.0906
2623.00,0.0902
2622.00,0.0897
2621.00,0.0893
2620.00,0.0889
2619.00,0.0885
2618.00,0.0882
2617.00,0.0878
2616.00,0.0875
2615.00,0.0872
2614.00,0.0870
2613.00,0.0868
2612.00,0.0867
2611.00,0.0866
2610.00,0.0865
