Frequency (Hz),FFT Magnitude (dB)
93.51,-73.030
93.75,-74.588
93.99,-80.763
94.24,-79.321
94.48,-82.256
94.73,-81.623
94.97,-84.177
95.21,-83.909
95.46,-84.031
95.70,-83.469
95.95,-85.482
96.19,-86.989
96.44,-83.220
96.68,-84.518
96.92,-84.990
97.17,-81.957
97.41,-82.373
97.66,-81.472
97.90,-84.287
98.14,-82.017
98.39,-83.058
98.63,-81.485
98.88,-78.209
99.12,-82.741
99.37,-84.160
99.61,-84.247
99.85,-82.716
100.10,-83.042
100.34,-81.936
100.59,-82.390
100.83,-82.738
101.07,-83.093
101.32,-79.999
101.56,-82.242
101.81,-80.489
102.05,-81.932
102.29,-82.224
102.54,-81.577
102.78,-83.526
103.03,-80.061
103.27,-76.516
103.52,-78.899
103.76,-79.071
104.00,-79.739
104.25,-78.005
104.49,-79.257
104.74,-80.625
104.98,-78.686
105.22,-78.516
105.47,-78.020
105.71,-78.683
105.96,-79.340
106.20,-77.959
106.45,-77.554
106.69,-80.277
106.93,-79.529
107.18,-79.323
107.42,-79.901
107.67,-79.052
107.91,-77.610
108.15,-80.096
108.40,-78.759
108.64,-79.919
108.89,-80.170
109.13,-79.659
109.38,-79.560
109.62,-80.291
109.86,-77.924
110.11,-78.061
110.35,-76.585
110.60,-78.024
110.84,-78.196
111.08,-78.540
111.33,-76.744
111.57,-77.140
111.82,-75.751
112.06,-76.116
112.30,-76.974
112.55,-74.847
112.79,-73.841
113.04,-69.495
113.28,-74.426
113.53,-75.942
113.77,-76.030
114.01,-75.350
114.26,-77.585
114.50,-76.758
114.75,-76.066
114.99,-78.238
115.23,-79.062
115.48,-78.757
115.72,-76.854
115.97,-76.713
116.21,-78.127
116.46,-77.501
116.70,-75.945
116.94,-75.293
117.19,-75.765
117.43,-76.854
117.68,-76.304
117.92,-75.777
118.16,-73.648
118.41,-70.429
118.65,-70.442
118.90,-69.282
119.14,-68.778
119.38,-66.139
119.63,-61.337
119.87,-49.398
120.12,-55.029
120.36,-63.113
120.61,-67.216
120.85,-70.552
121.09,-70.807
121.34,-72.071
121.58,-73.807
121.83,-74.246
122.07,-75.359
122.31,-64.947
122.56,-75.631
122.80,-75.589
123.05,-78.803
123.29,-78.506
123.54,-73.730
123.78,-74.103
124.02,-78.785
124.27,-78.259
124.51,-77.698
124.76,-78.588
125.00,-80.610
125.24,-81.387
125.49,-79.794
125.73,-80.101
125.98,-82.197
126.22,-78.512
126.46,-78.426
126.71,-78.158
126.95,-79.109
127.20,-79.094
127.44,-79.587
127.69,-76.567
127.93,-67.486
128.17,-75.326
128.42,-77.772
128.66,-77.404
128.91,-80.170
129.15,-77.485
129.39,-77.459
129.64,-77.693
129.88,-79.062
130.13,-78.407
130.37,-76.429
130.62,-76.319
130.86,-74.895
131.10,-74.835
131.35,-73.180
131.59,-74.194
131.84,-72.382
132.08,-73.326
132.32,-69.102
132.57,-64.229
132.81,-48.494
133.06,-62.124
133.30,-67.813
133.54,-58.996
133.79,-69.279
134.03,-73.873
134.28,-75.373
134.52,-76.431
134.77,-76.326
135.01,-77.483
135.25,-77.683
135.50,-76.976
135.74,-79.215
135.99,-80.548
136.23,-78.992
136.47,-79.070
136.72,-80.527
136.96,-78.699
137.21,-79.315
137.45,-76.636
137.70,-77.191
137.94,-78.188
138.18,-79.107
138.43,-79.425
138.67,-77.340
138.92,-76.941
139.16,-77.162
139.40,-74.572
139.65,-75.567
139.89,-74.528
140.14,-74.962
140.38,-75.913
140.62,-73.975
140.87,-74.704
141.11,-76.564
141.36,-76.000
141.60,-76.894
141.85,-77.115
142.09,-76.554
142.33,-76.148
142.58,-75.792
142.82,-76.865
143.07,-75.395
143.31,-76.322
143.55,-75.413
143.80,-75.703
144.04,-76.559
144.29,-73.582
144.53,-70.787
144.78,-75.750
145.02,-75.988
145.26,-75.509
145.51,-76.204
145.75,-73.021
146.00,-75.553
146.24,-74.936
146.48,-75.115
146.73,-75.372
146.97,-75.102
147.22,-73.904
147.46,-74.945
147.71,-73.685
147.95,-72.756
148.19,-73.905
148.44,-61.197
148.68,-73.262
148.93,-72.831
149.17,-71.619
149.41,-69.744
149.66,-74.111
149.90,-70.200
150.15,-69.419
150.39,-69.034
150.63,-69.285
150.88,-67.327
151.12,-70.219
151.37,-70.769
151.61,-67.196
151.86,-68.282
152.10,-68.762
152.34,-70.020
152.59,-69.938
152.83,-69.891
153.08,-71.933
153.32,-69.917
153.56,-72.645
153.81,-70.237
154.05,-71.043
154.30,-72.878
154.54,-70.094
154.79,-72.182
155.03,-71.757
155.27,-72.030
155.52,-71.576
155.76,-71.828
156.01,-74.741
156.25,-75.258
156.49,-74.094
156.74,-72.759
156.98,-75.321
157.23,-75.336
157.47,-76.322
157.71,-75.054
157.96,-71.997
158.20,-71.110
158.45,-72.812
158.69,-74.767
158.94,-74.306
159.18,-72.960
159.42,-59.009
159.67,-69.920
159.91,-68.975
160.16,-72.534
160.40,-73.662
160.64,-72.750
160.89,-71.213
161.13,-72.694
161.38,-73.102
161.62,-75.128
161.87,-72.733
162.11,-73.501
162.35,-71.547
162.60,-71.585
162.84,-71.623
163.09,-74.799
163.33,-74.512
163.57,-74.316
163.82,-72.309
164.06,-72.311
164.31,-70.479
164.55,-71.723
164.79,-71.964
165.04,-72.250
165.28,-72.234
165.53,-71.807
165.77,-72.583
166.02,-70.271
166.26,-75.943
166.50,-74.766
166.75,-71.425
166.99,-72.503
167.24,-73.116
167.48,-71.434
167.72,-71.957
167.97,-75.544
168.21,-72.825
168.46,-73.603
168.70,-75.326
168.95,-72.220
169.19,-73.552
169.43,-73.551
169.68,-75.315
169.92,-73.516
170.17,-75.144
170.41,-74.332
170.65,-77.119
170.90,-74.252
171.14,-75.954
171.39,-76.452
171.63,-72.224
171.88,-73.307
172.12,-73.844
172.36,-74.132
172.61,-73.290
172.85,-71.292
173.10,-68.391
173.34,-74.280
173.58,-76.848
173.83,-73.162
174.07,-75.521
174.32,-75.471
174.56,-75.808
174.80,-76.977
175.05,-75.839
175.29,-77.049
175.54,-79.193
175.78,-76.344
176.03,-76.524
176.27,-74.855
176.51,-75.706
176.76,-74.499
177.00,-74.309
177.25,-73.790
177.49,-71.275
177.73,-73.951
177.98,-73.623
178.22,-73.184
178.47,-73.773
178.71,-73.708
178.96,-75.301
179.20,-74.206
179.44,-73.585
179.69,-73.525
179.93,-72.594
180.18,-74.102
180.42,-73.415
180.66,-73.209
180.91,-73.683
181.15,-77.744
181.40,-76.462
181.64,-74.891
181.88,-74.642
182.13,-75.621
182.37,-73.900
182.62,-76.198
182.86,-79.311
183.11,-77.820
183.35,-79.188
183.59,-75.803
183.84,-75.750
184.08,-76.851
184.33,-75.601
184.57,-75.231
184.81,-75.138
185.06,-72.663
185.30,-72.912
185.55,-73.792
185.79,-73.066
186.04,-70.415
186.28,-77.669
186.52,-74.151
186.77,-68.934
187.01,-72.365
187.26,-73.834
187.50,-72.764
187.74,-73.184
187.99,-72.627
188.23,-73.804
188.48,-72.366
188.72,-71.983
188.96,-72.134
189.21,-74.508
189.45,-72.285
189.70,-72.206
189.94,-73.782
190.19,-71.872
190.43,-73.648
190.67,-76.040
190.92,-75.210
191.16,-74.480
191.41,-72.952
191.65,-73.314
191.89,-74.747
192.14,-74.488
192.38,-74.192
192.63,-74.602
192.87,-76.481
193.12,-76.746
193.36,-73.996
193.60,-76.400
193.85,-75.523
194.09,-76.189
194.34,-77.826
194.58,-77.910
194.82,-77.974
195.07,-77.420
195.31,-76.522
195.56,-76.130
195.80,-76.549
196.04,-75.714
196.29,-76.116
196.53,-75.817
196.78,-77.728
197.02,-78.213
197.27,-77.479
197.51,-78.677
197.75,-76.831
198.00,-74.391
198.24,-76.886
198.49,-78.851
198.73,-78.813
198.97,-78.486
199.22,-77.060
199.46,-78.083
199.71,-70.724
199.95,-78.153
200.20,-77.979
200.44,-78.413
200.68,-78.862
200.93,-79.359
201.17,-79.084
201.42,-79.523
201.66,-79.442
201.90,-82.751
202.15,-80.156
202.39,-79.343
202.64,-79.569
202.88,-81.031
203.12,-77.623
203.37,-80.973
203.61,-77.518
203.86,-75.797
204.10,-79.623
204.35,-76.805
204.59,-75.971
204.83,-74.818
205.08,-77.908
205.32,-76.299
205.57,-75.745
205.81,-75.572
206.05,-76.216
206.30,-78.702
206.54,-78.707
206.79,-76.370
207.03,-77.978
207.28,-75.939
207.52,-74.435
207.76,-59.538
208.01,-71.494
208.25,-74.399
208.50,-76.401
208.74,-79.632
208.98,-77.988
209.23,-74.526
209.47,-76.948
209.72,-77.385
209.96,-77.322
210.21,-78.231
210.45,-78.394
210.69,-78.054
210.94,-77.869
211.18,-82.060
211.43,-80.230
211.67,-79.803
211.91,-77.251
212.16,-77.325
212.40,-76.888
212.65,-76.861
212.89,-77.198
213.13,-74.829
213.38,-69.579
213.62,-76.227
213.87,-77.261
214.11,-74.519
214.36,-75.663
214.60,-77.728
214.84,-76.342
215.09,-77.256
215.33,-76.513
215.58,-77.789
215.82,-77.499
216.06,-75.802
216.31,-77.324
216.55,-76.440
216.80,-77.488
217.04,-81.253
217.29,-82.260
217.53,-81.331
217.77,-79.660
218.02,-80.662
218.26,-78.563
218.51,-80.494
218.75,-80.644
218.99,-78.097
219.24,-78.680
219.48,-79.296
219.73,-79.318
219.97,-78.982
220.21,-77.495
220.46,-76.450
220.70,-76.117
220.95,-77.374
221.19,-73.983
221.44,-75.845
221.68,-75.203
221.92,-77.544
222.17,-76.920
222.41,-76.946
222.66,-76.894
222.90,-76.882
223.14,-77.326
223.39,-76.067
223.63,-76.132
223.88,-75.974
224.12,-77.186
224.37,-77.999
224.61,-76.924
224.85,-77.174
225.10,-78.199
225.34,-78.214
225.59,-77.904
225.83,-77.692
226.07,-76.412
226.32,-72.289
226.56,-77.740
226.81,-81.227
227.05,-77.133
227.29,-79.045
227.54,-80.987
227.78,-81.154
228.03,-79.631
228.27,-79.078
228.52,-79.399
228.76,-79.830
229.00,-81.241
229.25,-78.826
229.49,-78.401
229.74,-79.807
229.98,-79.023
230.22,-78.541
230.47,-78.776
230.71,-80.239
230.96,-76.432
231.20,-78.097
231.45,-79.598
231.69,-80.110
231.93,-78.869
232.18,-79.399
232.42,-79.590
232.67,-78.942
232.91,-78.013
233.15,-78.832
233.40,-75.406
233.64,-76.242
233.89,-77.424
234.13,-78.485
234.38,-77.272
234.62,-78.077
234.86,-78.212
235.11,-80.648
235.35,-76.677
235.60,-78.997
235.84,-78.267
236.08,-79.746
236.33,-76.203
236.57,-76.942
236.82,-76.185
237.06,-72.925
237.30,-76.176
237.55,-75.413
237.79,-77.289
238.04,-74.795
238.28,-73.379
238.53,-72.218
238.77,-71.962
239.01,-64.855
239.26,-65.945
239.50,-69.312
239.75,-64.222
239.99,-58.749
240.23,-70.464
240.48,-72.719
240.72,-72.335
240.97,-75.137
241.21,-73.177
241.46,-72.459
241.70,-74.828
241.94,-75.331
242.19,-74.748
242.43,-73.233
242.68,-75.241
242.92,-76.399
243.16,-74.674
243.41,-74.045
243.65,-79.332
243.90,-80.143
244.14,-76.786
244.38,-76.991
244.63,-77.465
244.87,-79.681
245.12,-79.750
245.36,-79.881
245.61,-81.947
245.85,-79.962
246.09,-81.245
246.34,-79.574
246.58,-80.597
246.83,-79.735
247.07,-82.351
247.31,-80.201
247.56,-78.642
247.80,-79.461
248.05,-78.628
248.29,-78.308
248.54,-77.243
248.78,-79.427
249.02,-77.108
249.27,-78.848
249.51,-79.966
249.76,-75.400
250.00,-76.738
250.24,-75.253
250.49,-77.529
250.73,-76.174
250.98,-74.819
251.22,-75.653
251.46,-73.655
251.71,-76.537
251.95,-74.660
252.20,-74.192
252.44,-74.369
252.69,-71.615
252.93,-72.228
253.17,-76.576
253.42,-76.530
253.66,-77.055
253.91,-77.841
254.15,-78.092
254.39,-78.433
254.64,-81.160
254.88,-78.656
255.13,-80.041
255.37,-79.529
255.62,-79.999
255.86,-81.552
256.10,-83.366
256.35,-83.465
256.59,-83.160
256.84,-81.834
257.08,-79.898
257.32,-79.954
257.57,-79.239
257.81,-79.997
258.06,-79.850
258.30,-81.368
258.54,-81.623
258.79,-79.101
259.03,-81.041
259.28,-81.290
259.52,-81.600
259.77,-82.079
260.01,-81.190
260.25,-81.433
260.50,-81.412
260.74,-82.958
260.99,-80.177
261.23,-81.253
261.47,-81.538
261.72,-80.187
261.96,-83.011
262.21,-81.884
262.45,-81.305
262.70,-82.430
262.94,-81.675
263.18,-81.901
263.43,-82.889
263.67,-83.024
263.92,-81.720
264.16,-83.496
264.40,-83.164
264.65,-83.661
264.89,-81.181
265.14,-84.640
265.38,-81.427
265.62,-74.084
265.87,-80.834
266.11,-82.821
266.36,-85.013
266.60,-80.766
266.85,-82.038
267.09,-76.813
267.33,-78.294
267.58,-83.442
267.82,-82.304
268.07,-83.631
268.31,-82.699
268.55,-84.038
268.80,-85.296
269.04,-82.846
269.29,-81.186
269.53,-82.367
269.78,-80.880
270.02,-83.383
270.26,-83.178
270.51,-85.371
270.75,-80.804
271.00,-81.483
271.24,-83.557
271.48,-83.506
271.73,-82.464
271.97,-83.172
272.22,-82.394
272.46,-82.371
272.71,-86.349
272.95,-85.941
273.19,-83.663
273.44,-83.714
273.68,-84.217
273.93,-81.917
274.17,-83.924
274.41,-84.703
274.66,-82.957
274.90,-83.187
275.15,-81.850
275.39,-84.935
275.63,-83.621
275.88,-85.127
276.12,-87.221
276.37,-84.272
276.61,-84.941
276.86,-85.007
277.10,-84.073
277.34,-87.221
277.59,-84.362
277.83,-84.169
278.08,-83.543
278.32,-83.579
278.56,-80.056
278.81,-82.296
279.05,-81.656
279.30,-72.049
279.54,-78.570
279.79,-82.353
280.03,-80.544
280.27,-80.601
280.52,-82.009
280.76,-83.597
281.01,-82.774
281.25,-83.363
281.49,-84.882
281.74,-83.081
281.98,-83.317
282.23,-83.431
282.47,-82.800
282.71,-83.592
282.96,-83.823
283.20,-84.128
283.45,-85.958
283.69,-84.168
283.94,-85.931
284.18,-85.144
284.42,-85.138
284.67,-84.331
284.91,-85.263
285.16,-84.022
285.40,-87.412
285.64,-87.668
285.89,-88.268
286.13,-86.273
286.38,-86.137
286.62,-85.489
286.87,-83.671
287.11,-83.153
287.35,-82.787
287.60,-85.577
287.84,-83.861
288.09,-83.651
288.33,-88.668
288.57,-87.407
288.82,-87.780
289.06,-86.186
289.31,-86.289
289.55,-86.692
289.79,-85.980
290.04,-86.602
290.28,-87.023
290.53,-85.692
290.77,-84.401
291.02,-84.480
291.26,-86.271
291.50,-84.740
291.75,-85.172
291.99,-85.527
292.24,-83.502
292.48,-85.368
292.72,-86.597
292.97,-82.209
293.21,-83.215
293.46,-85.464
293.70,-83.535
293.95,-84.644
294.19,-82.628
294.43,-82.321
294.68,-85.298
294.92,-85.460
295.17,-85.621
295.41,-83.976
295.65,-85.249
295.90,-81.419
296.14,-84.189
296.39,-82.825
296.63,-82.553
296.88,-82.367
297.12,-86.066
297.36,-85.438
297.61,-82.720
297.85,-84.718
298.10,-84.048
298.34,-82.857
298.58,-80.889
298.83,-85.612
299.07,-80.795
299.32,-84.002
299.56,-85.391
299.80,-85.657
300.05,-86.210
300.29,-85.519
300.54,-84.359
300.78,-85.105
301.03,-85.081
301.27,-85.442
301.51,-84.869
301.76,-85.626
302.00,-86.688
302.25,-84.182
302.49,-84.815
302.73,-82.571
302.98,-84.854
303.22,-83.440
303.47,-83.681
303.71,-84.311
303.96,-85.049
304.20,-83.996
304.44,-83.504
304.69,-85.653
304.93,-84.854
305.18,-87.567
305.42,-87.337
305.66,-85.083
305.91,-83.759
306.15,-85.624
306.40,-85.226
306.64,-85.215
306.88,-84.892
307.13,-84.992
307.37,-84.703
307.62,-85.371
307.86,-85.510
308.11,-85.020
308.35,-86.546
308.59,-86.951
308.84,-86.244
309.08,-89.310
309.33,-88.802
309.57,-84.851
309.81,-86.104
310.06,-86.142
310.30,-84.977
310.55,-87.508
310.79,-82.858
311.04,-81.460
311.28,-83.300
311.52,-85.851
311.77,-84.446
312.01,-85.997
312.26,-85.027
312.50,-83.356
312.74,-84.392
312.99,-87.288
313.23,-86.192
313.48,-87.654
313.72,-86.376
313.96,-87.738
314.21,-88.231
314.45,-86.409
314.70,-85.578
314.94,-89.565
315.19,-88.498
315.43,-87.443
315.67,-88.279
315.92,-86.018
316.16,-87.886
316.41,-87.500
316.65,-87.332
316.89,-84.389
317.14,-86.289
317.38,-87.704
317.63,-88.382
317.87,-88.132
318.12,-86.963
318.36,-87.254
318.60,-86.485
318.85,-88.722
319.09,-86.995
319.34,-86.560
319.58,-88.392
319.82,-88.013
320.07,-85.532
320.31,-86.221
320.56,-86.750
320.80,-88.950
321.04,-87.187
321.29,-88.569
321.53,-88.154
321.78,-89.394
322.02,-87.233
322.27,-86.429
322.51,-88.092
322.75,-87.232
323.00,-87.930
323.24,-87.377
323.49,-87.891
323.73,-86.317
323.97,-88.351
324.22,-86.449
324.46,-87.565
324.71,-88.890
324.95,-86.121
325.20,-86.618
325.44,-87.701
325.68,-88.300
325.93,-85.173
326.17,-87.355
326.42,-86.630
326.66,-83.385
326.90,-87.647
327.15,-89.096
327.39,-87.088
327.64,-88.990
327.88,-86.032
328.12,-86.500
328.37,-88.437
328.61,-88.630
328.86,-87.467
329.10,-87.401
329.35,-86.520
329.59,-87.281
329.83,-85.763
330.08,-86.630
330.32,-86.686
330.57,-87.121
330.81,-85.946
331.05,-86.044
331.30,-85.444
331.54,-86.724
331.79,-86.195
332.03,-86.443
332.28,-84.390
332.52,-88.051
332.76,-85.991
333.01,-87.106
333.25,-88.671
333.50,-87.517
333.74,-89.881
333.98,-89.884
334.23,-88.504
334.47,-89.515
334.72,-85.674
334.96,-89.465
335.21,-88.743
335.45,-87.775
335.69,-89.490
335.94,-88.897
336.18,-90.171
336.43,-89.309
336.67,-90.302
336.91,-90.573
337.16,-89.693
337.40,-89.583
337.65,-88.682
337.89,-90.293
338.13,-87.016
338.38,-87.638
338.62,-88.809
338.87,-90.842
339.11,-89.797
339.36,-88.359
339.60,-88.614
339.84,-88.895
340.09,-88.761
340.33,-88.183
340.58,-92.200
340.82,-89.494
341.06,-88.498
341.31,-87.317
341.55,-89.485
341.80,-87.324
342.04,-92.343
342.29,-88.811
342.53,-88.478
342.77,-86.877
343.02,-90.517
343.26,-89.566
343.51,-87.712
343.75,-91.119
343.99,-89.886
344.24,-87.527
344.48,-88.726
344.73,-89.033
344.97,-88.813
345.21,-86.390
345.46,-84.598
345.70,-90.438
345.95,-87.943
346.19,-88.205
346.44,-89.438
346.68,-88.035
346.92,-86.983
347.17,-87.304
347.41,-87.940
347.66,-88.079
347.90,-86.882
348.14,-85.986
348.39,-87.133
348.63,-87.845
348.88,-84.853
349.12,-85.964
349.37,-89.573
349.61,-85.973
349.85,-86.587
350.10,-85.668
350.34,-85.089
350.59,-85.271
350.83,-85.035
351.07,-86.322
351.32,-87.597
351.56,-87.445
351.81,-88.213
352.05,-86.455
352.29,-87.147
352.54,-87.300
352.78,-88.966
353.03,-88.725
353.27,-86.887
353.52,-87.820
353.76,-88.900
354.00,-88.504
354.25,-88.392
354.49,-87.660
354.74,-88.182
354.98,-88.557
355.22,-87.124
355.47,-85.095
355.71,-89.019
355.96,-86.140
356.20,-77.478
356.45,-86.658
356.69,-87.141
356.93,-85.869
357.18,-89.114
357.42,-88.662
357.67,-87.729
357.91,-89.227
358.15,-84.034
358.40,-85.605
358.64,-84.913
358.89,-84.990
359.13,-80.136
359.38,-86.106
359.62,-84.893
359.86,-78.055
360.11,-85.425
360.35,-86.020
360.60,-83.893
360.84,-79.295
361.08,-83.320
361.33,-85.146
361.57,-86.553
361.82,-89.240
362.06,-90.400
362.30,-88.996
362.55,-88.410
362.79,-87.290
363.04,-86.376
363.28,-86.889
363.53,-88.089
363.77,-87.866
364.01,-85.088
364.26,-84.948
364.50,-87.599
364.75,-87.274
364.99,-85.568
365.23,-82.851
365.48,-85.300
365.72,-85.597
365.97,-85.996
366.21,-85.439
366.46,-86.188
366.70,-83.038
366.94,-84.972
367.19,-86.488
367.43,-84.869
367.68,-85.238
367.92,-85.025
368.16,-86.752
368.41,-87.591
368.65,-89.767
368.90,-88.118
369.14,-88.232
369.38,-86.150
369.63,-86.650
369.87,-86.907
370.12,-87.183
370.36,-87.622
370.61,-87.329
370.85,-87.013
371.09,-85.901
371.34,-87.222
371.58,-87.579
371.83,-82.554
372.07,-80.534
372.31,-87.121
372.56,-88.474
372.80,-84.737
373.05,-86.565
373.29,-88.631
373.54,-86.306
373.78,-86.456
374.02,-89.142
374.27,-87.103
374.51,-86.657
374.76,-90.184
375.00,-89.671
375.24,-87.543
375.49,-89.088
375.73,-88.890
375.98,-89.872
376.22,-90.281
376.46,-89.884
376.71,-88.901
376.95,-87.511
377.20,-88.671
377.44,-87.583
377.69,-86.537
377.93,-88.436
378.17,-88.625
