Created as New Dataset,Sample 847 By YargerLab Date Saturday, April 18 2026
cm-1,A
3022.00,0.0876
3021.00,0.0877
3020.00,0.0877
3019.00,0.0877
3018.00,0.0877
3017.00,0.0877
3016.00,0.0877
3015.00,0.0877
3014.00,0.0876
3013.00,0.0876
3012.00,0.0876
3011.00,0.0877
3010.00,0.0877
3009.00,0.0877
3008.00,0.0878
3007.00,0.0879
3006.00,0.0881
3005.00,0.0883
3004.00,0.0884
3003.00,0.0885
3002.00,0.0885
3001.00,0.0885
3000.00,0.0884
2999.00,0.0883
2998.00,0.0882
2997.00,0.0882
2996.00,0.0883
2995.00,0.0883
2994.00,0.0884
2993.00,0.0885
2992.00,0.0886
2991.00,0.0887
2990.00,0.0889
2989.00,0.0891
2988.00,0.0893
2987.00,0.0895
2986.00,0.0897
2985.00,0.0899
2984.00,0.0901
2983.00,0.0903
2982.00,0.0906
2981.00,0.0910
2980.00,0.0915
2979.00,0.0921
2978.00,0.0928
2977.00,0.0936
2976.00,0.0944
2975.00,0.0954
2974.00,0.0964
2973.00,0.0976
2972.00,0.0991
2971.00,0.1010
2970.00,0.1032
2969.00,0.1059
2968.00,0.1090
2967.00,0.1127
2966.00,0.1167
2965.00,0.1209
2964.00,0.1251
2963.00,0.1287
2962.00,0.1318
2961.00,0.1342
2960.00,0.1362
2959.00,0.1380
2958.00,0.1400
2957.00,0.1421
2956.00,0.1441
2955.00,0.1457
2954.00,0.1464
2953.00,0.1462
2952.00,0.1449
2951.00,0.1429
2950.00,0.1408
2949.00,0.1389
2948.00,0.1375
2947.00,0.1368
2946.00,0.1368
2945.00,0.1373
2944.00,0.1384
2943.00,0.1399
2942.00,0.1418
2941.00,0.1443
2940.00,0.1472
2939.00,0.1507
2938.00,0.1548
2937.00,0.1592
2936.00,0.1638
2935.00,0.1684
2934.00,0.1727
2933.00,0.1766
2932.00,0.1801
2931.00,0.1833
2930.00,0.1864
2929.00,0.1894
2928.00,0.1926
2927.00,0.1960
2926.00,0.1998
2925.00,0.2039
2924.00,0.2084
2923.00,0.2132
2922.00,0.2179
2921.00,0.2224
2920.00,0.2262
2919.00,0.2286
2918.00,0.2293
2917.00,0.2280
2916.00,0.2244
2915.00,0.2190
2914.00,0.2121
2913.00,0.2046
2912.00,0.1970
2911.00,0.1897
2910.00,0.1831
2909.00,0.1773
2908.00,0.1722
2907.00,0.1677
2906.00,0.1637
2905.00,0.1602
2904.00,0.1571
2903.00,0.1541
2902.00,0.1514
2901.00,0.1488
2900.00,0.1463
2899.00,0.1440
2898.00,0.1419
2897.00,0.1400
2896.00,0.1382
2895.00,0.1366
2894.00,0.1350
2893.00,0.1335
2892.00,0.1321
2891.00,0.1306
2890.00,0.1293
2889.00,0.1280
2888.00,0.1267
2887.00,0.1256
2886.00,0.1247
2885.00,0.1240
2884.00,0.1234
2883.00,0.1231
2882.00,0.1231
2881.00,0.1234
2880.00,0.1241
2879.00,0.1252
2878.00,0.1268
2877.00,0.1288
2876.00,0.1313
2875.00,0.1341
2874.00,0.1368
2873.00,0.1391
2872.00,0.1407
2871.00,0.1414
2870.00,0.1413
2869.00,0.1406
2868.00,0.1399
2867.00,0.1394
2866.00,0.1394
2865.00,0.1402
2864.00,0.1417
2863.00,0.1441
2862.00,0.1472
2861.00,0.1511
2860.00,0.1555
2859.00,0.1602
2858.00,0.1648
2857.00,0.1691
2856.00,0.1732
2855.00,0.1771
2854.00,0.1810
2853.00,0.1849
2852.00,0.1882
2851.00,0.1900
2850.00,0.1896
2849.00,0.1864
2848.00,0.1806
2847.00,0.1727
2846.00,0.1637
2845.00,0.1548
2844.00,0.1464
2843.00,0.1391
2842.00,0.1328
2841.00,0.1276
2840.00,0.1234
2839.00,0.1199
2838.00,0.1170
2837.00,0.1147
2836.00,0.1127
2835.00,0.1110
2834.00,0.1095
2833.00,0.1083
2832.00,0.1071
2831.00,0.1061
2830.00,0.1052
2829.00,0.1043
2828.00,0.1035
2827.00,0.1028
2826.00,0.1021
2825.00,0.1014
2824.00,0.1008
2823.00,0.1002
2822.00,0.0996
2821.00,0.0990
2820.00,0.0985
2819.00,0.0979
2818.00,0.0974
2817.00,0.0968
2816.00,0.0964
2815.00,0.0959
2814.00,0.0954
2813.00,0.0949
2812.00,0.0944
2811.00,0.0939
2810.00,0.0935
2809.00,0.0930
2808.00,0.0926
2807.00,0.0922
2806.00,0.0918
2805.00,0.0914
2804.00,0.0910
2803.00,0.0906
2802.00,0.0902
2801.00,0.0898
2800.00,0.0895
2799.00,0.0891
2798.00,0.0888
2797.00,0.0884
2796.00,0.0881
2795.00,0.0878
2794.00,0.0875
2793.00,0.0871
2792.00,0.0868
2791.00,0.0865
2790.00,0.0861
2789.00,0.0858
2788.00,0.0855
2787.00,0.0852
2786.00,0.0849
2785.00,0.0846
2784.00,0.0842
2783.00,0.0839
2782.00,0.0836
2781.00,0.0834
2780.00,0.0831
2779.00,0.0828
2778.00,0.0825
2777.00,0.0823
2776.00,0.0820
2775.00,0.0818
2774.00,0.0815
2773.00,0.0813
2772.00,0.0810
2771.00,0.0808
2770.00,0.0805
2769.00,0.0803
2768.00,0.0801
2767.00,0.0798
2766.00,0.0796
2765.00,0.0793
2764.00,0.0791
2763.00,0.0788
2762.00,0.0786
2761.00,0.0784
2760.00,0.0782
2759.00,0.0781
2758.00,0.0779
2757.00,0.0777
2756.00,0.0776
2755.00,0.0774
2754.00,0.0773
2753.00,0.0772
2752.00,0.0771
2751.00,0.0769
2750.00,0.0768
2749.00,0.0766
2748.00,0.0765
2747.00,0.0764
2746.00,0.0763
2745.00,0.0762
2744.00,0.0760
2743.00,0.0759
2742.00,0.0758
2741.00,0.0756
2740.00,0.0755
2739.00,0.0754
2738.00,0.0753
2737.00,0.0752
2736.00,0.0752
2735.00,0.0751
2734.00,0.0751
2733.00,0.0751
2732.00,0.0751
2731.00,0.0751
2730.00,0.0751
2729.00,0.0751
2728.00,0.0752
2727.00,0.0752
2726.00,0.0753
2725.00,0.0753
2724.00,0.0754
2723.00,0.0755
2722.00,0.0756
2721.00,0.0757
2720.00,0.0759
2719.00,0.0761
2718.00,0.0762
2717.00,0.0764
2716.00,0.0766
2715.00,0.0768
2714.00,0.0771
2713.00,0.0773
2712.00,0.0775
2711.00,0.0777
2710.00,0.0780
2709.00,0.0782
2708.00,0.0785
2707.00,0.0788
2706.00,0.0791
2705.00,0.0794
2704.00,0.0797
2703.00,0.0800
2702.00,0.0803
2701.00,0.0806
2700.00,0.0810
2699.00,0.0813
2698.00,0.0816
2697.00,0.0819
2696.00,0.0822
2695.00,0.0825
2694.00,0.0828
2693.00,0.0831
2692.00,0.0833
2691.00,0.0836
2690.00,0.0838
2689.00,0.0840
2688.00,0.0842
2687.00,0.0843
2686.00,0.0845
2685.00,0.0846
2684.00,0.0848
2683.00,0.0849
2682.00,0.0850
2681.00,0.0850
2680.00,0.0851
2679.00,0.0851
2678.00,0.0851
2677.00,0.0851
2676.00,0.0851
2675.00,0.0851
2674.00,0.0851
2673.00,0.0851
2672.00,0.0851
2671.00,0.0851
2670.00,0.0851
2669.00,0.0851
2668.00,0.0851
2667.00,0.0850
2666.00,0.0850
2665.00,0.0850
2664.00,0.0850
2663.00,0.0850
2662.00,0.0850
2661.00,0.0850
2660.00,0.0849
2659.00,0.0849
2658.00,0.0848
2657.00,0.0846
2656.00,0.0845
2655.00,0.0843
2654.00,0.0841
2653.00,0.0840
2652.00,0.0838
2651.00,0.0835
2650.00,0.0833
2649.00,0.0830
2648.00,0.0827
2647.00,0.0824
2646.00,0.0821
2645.00,0.0818
2644.00,0.0815
2643.00,0.0812
2642.00,0.0809
2641.00,0.0807
2640.00,0.0804
2639.00,0.0801
2638.00,0.0799
2637.00,0.0796
2636.00,0.0793
2635.00,0.0791
2634.00,0.0788
2633.00,0.0785
2632.00,0.0782
2631.00,0.0779
2630.00,0.0776
2629.00,0.0773
2628.00,0.0770
2627.00,0.0768
2626.00,0.0765
2625.00,0.0763
2624.00,0.0761
2623.00,0.0759
2622.00,0.0757
2621.00,0.0756
2620.00,0.0755
2619.00,0.0754
2618.00,0.0753
2617.00,0.0752
2616.00,0.0752
2615.00,0.0752
2614.00,0.0751
2613.00,0.0750
2612.00,0.0750
2611.00,0.0749
2610.00,0.0749
