Frequency (Hz),FFT Magnitude (dB)
101.56,-75.313
102.05,-75.657
102.54,-76.092
103.03,-73.972
103.52,-74.371
104.00,-76.899
104.49,-74.479
104.98,-75.484
105.47,-75.873
105.96,-73.873
106.45,-71.568
106.93,-74.109
107.42,-74.254
107.91,-74.893
108.40,-74.842
108.89,-74.552
109.38,-74.282
109.86,-74.300
110.35,-74.686
110.84,-73.456
111.33,-73.113
111.82,-71.991
112.30,-70.546
112.79,-70.435
113.28,-67.675
113.77,-69.904
114.26,-69.281
114.75,-71.337
115.23,-71.128
115.72,-72.325
116.21,-71.979
116.70,-71.657
117.19,-70.131
117.68,-69.747
118.16,-67.588
118.65,-63.877
119.14,-61.596
119.63,-54.150
120.12,-47.847
120.61,-59.897
121.09,-64.414
121.58,-67.126
122.07,-66.181
122.56,-68.823
123.05,-71.219
123.54,-68.084
124.02,-74.059
124.51,-73.706
125.00,-73.598
125.49,-73.736
125.98,-75.764
126.46,-74.091
126.95,-70.391
127.44,-74.227
127.93,-64.884
128.42,-73.318
128.91,-72.731
129.39,-72.696
129.88,-72.222
130.37,-71.283
130.86,-70.078
131.35,-70.618
131.84,-67.861
132.32,-64.719
132.81,-47.393
133.30,-60.660
133.79,-58.422
134.28,-68.304
134.77,-69.221
135.25,-72.008
135.74,-74.985
136.23,-75.361
136.72,-72.904
137.21,-74.034
137.70,-75.476
138.18,-73.679
138.67,-73.108
139.16,-73.513
139.65,-72.440
140.14,-70.903
140.62,-71.574
141.11,-72.272
141.60,-70.684
142.09,-72.189
142.58,-72.283
143.07,-74.041
143.55,-73.834
144.04,-73.247
144.53,-70.807
145.02,-71.217
145.51,-73.248
146.00,-70.070
146.48,-71.501
146.97,-71.956
147.46,-68.490
147.95,-67.827
148.44,-61.291
148.93,-69.043
149.41,-66.650
149.90,-67.653
150.39,-65.524
150.88,-66.834
151.37,-66.461
151.86,-66.521
152.34,-64.566
152.83,-66.268
153.32,-66.878
153.81,-67.822
154.30,-66.395
154.79,-67.427
155.27,-66.817
155.76,-69.008
156.25,-69.657
156.74,-71.402
157.23,-70.094
157.71,-70.211
158.20,-71.254
158.69,-67.972
159.18,-63.302
159.67,-62.886
160.16,-68.497
160.64,-71.014
161.13,-71.675
161.62,-69.609
162.11,-69.364
162.60,-68.879
163.09,-69.555
163.57,-68.925
164.06,-69.712
164.55,-71.392
165.04,-69.789
165.53,-68.246
166.02,-69.764
166.50,-70.567
166.99,-68.171
167.48,-70.190
167.97,-68.938
168.46,-70.562
168.95,-71.885
169.43,-70.840
169.92,-71.466
170.41,-70.356
170.90,-72.146
171.39,-71.991
171.88,-71.556
172.36,-71.500
172.85,-71.044
173.34,-68.499
173.83,-72.208
174.32,-74.364
174.80,-74.615
175.29,-74.246
175.78,-75.581
176.27,-76.359
176.76,-74.452
177.25,-72.505
177.73,-71.594
178.22,-72.342
178.71,-73.353
179.20,-72.105
179.69,-73.286
180.18,-72.842
180.66,-72.615
181.15,-72.705
181.64,-73.807
182.13,-73.351
182.62,-74.361
183.11,-74.420
183.59,-74.401
184.08,-74.517
184.57,-74.832
185.06,-72.941
185.55,-71.028
186.04,-71.261
186.52,-73.388
187.01,-73.201
187.50,-72.554
187.99,-73.173
188.48,-70.897
188.96,-70.781
189.45,-70.748
189.94,-71.292
190.43,-71.287
190.92,-71.248
191.41,-71.487
191.89,-73.820
192.38,-72.281
192.87,-73.651
193.36,-76.114
193.85,-76.075
194.34,-75.738
194.82,-75.652
195.31,-75.924
195.80,-76.886
196.29,-75.357
196.78,-74.762
197.27,-74.281
197.75,-76.212
198.24,-76.801
198.73,-76.049
199.22,-75.994
199.71,-73.256
200.20,-78.355
200.68,-77.637
201.17,-78.145
201.66,-76.509
202.15,-77.171
202.64,-75.917
203.12,-75.688
203.61,-75.355
204.10,-76.020
204.59,-75.082
205.08,-73.269
205.57,-73.205
206.05,-75.233
206.54,-74.315
207.03,-72.551
207.52,-66.657
208.01,-63.793
208.50,-72.012
208.98,-74.243
209.47,-75.669
209.96,-76.156
210.45,-75.417
210.94,-73.753
211.43,-76.015
211.91,-76.771
212.40,-76.025
212.89,-75.944
213.38,-71.652
213.87,-74.764
214.36,-74.661
214.84,-74.993
215.33,-74.915
215.82,-75.699
216.31,-77.848
216.80,-76.828
217.29,-77.750
217.77,-80.283
218.26,-79.406
218.75,-79.317
219.24,-78.578
219.73,-78.843
220.21,-78.612
220.70,-77.635
221.19,-74.441
221.68,-73.755
222.17,-75.777
222.66,-77.187
223.14,-74.928
223.63,-76.274
224.12,-78.862
224.61,-77.434
225.10,-76.865
225.59,-76.936
226.07,-74.582
226.56,-76.052
227.05,-76.439
227.54,-80.659
228.03,-78.949
228.52,-79.246
229.00,-79.380
229.49,-79.121
229.98,-78.556
230.47,-78.054
230.96,-78.496
231.45,-75.778
231.93,-73.653
232.42,-76.354
232.91,-77.031
233.40,-75.942
233.89,-77.795
234.38,-78.768
234.86,-77.936
235.35,-76.308
235.84,-76.731
236.33,-76.635
236.82,-72.721
237.30,-74.670
237.79,-72.964
238.28,-71.867
238.77,-69.467
239.26,-65.241
239.75,-61.202
240.23,-66.069
240.72,-71.702
241.21,-73.936
241.70,-74.423
242.19,-74.272
242.68,-73.664
243.16,-74.525
243.65,-75.565
244.14,-76.117
244.63,-75.765
245.12,-77.939
245.61,-77.995
246.09,-78.949
246.58,-78.811
247.07,-78.727
247.56,-78.769
248.05,-78.600
248.54,-77.593
249.02,-77.876
249.51,-76.849
250.00,-75.347
250.49,-75.506
250.98,-74.310
251.46,-72.714
251.95,-72.141
252.44,-73.341
252.93,-70.350
253.42,-74.472
253.91,-75.198
254.39,-76.268
254.88,-77.260
255.37,-77.595
255.86,-78.372
256.35,-78.550
256.84,-78.318
257.32,-79.452
257.81,-80.644
258.30,-79.742
258.79,-80.785
259.28,-79.531
259.77,-80.498
260.25,-81.567
260.74,-81.228
261.23,-79.259
261.72,-81.583
262.21,-82.609
262.70,-81.587
263.18,-79.663
263.67,-81.422
264.16,-80.519
264.65,-82.902
265.14,-82.340
265.62,-74.890
266.11,-80.431
266.60,-80.145
267.09,-73.155
267.58,-78.850
268.07,-81.811
268.55,-81.652
269.04,-81.917
269.53,-81.956
270.02,-82.390
270.51,-80.068
271.00,-80.506
271.48,-80.826
271.97,-81.456
272.46,-81.710
272.95,-81.506
273.44,-81.535
273.93,-83.114
274.41,-84.886
274.90,-84.219
275.39,-84.985
275.88,-84.595
276.37,-82.980
276.86,-82.938
277.34,-82.506
277.83,-83.679
278.32,-80.752
278.81,-79.351
279.30,-71.290
279.79,-79.441
280.27,-80.311
280.76,-81.834
281.25,-80.430
281.74,-81.145
282.23,-80.536
282.71,-81.450
283.20,-83.247
283.69,-83.529
284.18,-84.340
284.67,-83.732
285.16,-84.547
285.64,-82.870
286.13,-83.329
286.62,-84.667
287.11,-83.431
287.60,-84.166
288.09,-83.239
288.57,-83.463
289.06,-82.981
289.55,-83.196
290.04,-83.113
290.53,-83.874
291.02,-83.416
291.50,-83.853
291.99,-83.515
292.48,-81.564
292.97,-82.042
293.46,-82.434
293.95,-83.609
294.43,-82.102
294.92,-82.524
295.41,-81.818
295.90,-80.441
296.39,-82.227
296.88,-80.061
297.36,-82.274
297.85,-83.748
298.34,-82.805
298.83,-82.336
299.32,-84.026
299.80,-83.464
300.29,-81.879
300.78,-83.536
301.27,-82.556
301.76,-82.240
302.25,-82.366
302.73,-83.247
303.22,-83.395
303.71,-82.256
304.20,-81.908
304.69,-81.906
305.18,-82.685
305.66,-82.015
306.15,-82.005
306.64,-81.740
307.13,-83.196
307.62,-82.687
308.11,-82.370
308.59,-84.193
309.08,-82.249
309.57,-82.765
310.06,-83.117
310.55,-83.942
311.04,-84.085
311.52,-82.713
312.01,-81.504
312.50,-83.296
312.99,-83.755
313.48,-84.052
313.96,-84.767
314.45,-85.836
314.94,-86.612
315.43,-86.208
315.92,-84.897
316.41,-87.128
316.89,-85.613
317.38,-86.022
317.87,-86.344
318.36,-85.547
318.85,-83.812
319.34,-85.579
319.82,-86.011
320.31,-85.352
320.80,-85.597
321.29,-84.936
321.78,-85.408
322.27,-84.029
322.75,-82.632
323.24,-85.670
323.73,-84.793
324.22,-85.555
324.71,-86.116
325.20,-85.601
325.68,-87.973
326.17,-85.278
326.66,-84.816
327.15,-84.170
327.64,-84.830
328.12,-85.414
328.61,-86.127
329.10,-84.921
329.59,-84.193
330.08,-83.957
330.57,-84.074
331.05,-83.534
331.54,-82.150
332.03,-83.063
332.52,-84.017
333.01,-83.842
333.50,-86.253
333.98,-85.591
334.47,-85.712
334.96,-85.081
335.45,-84.547
335.94,-86.014
336.43,-85.875
336.91,-85.927
337.40,-84.339
337.89,-85.487
338.38,-86.382
338.87,-86.199
339.36,-86.158
339.84,-87.599
340.33,-87.798
340.82,-87.085
341.31,-85.353
341.80,-86.556
342.29,-88.670
342.77,-86.783
343.26,-86.635
343.75,-85.801
344.24,-85.789
344.73,-85.628
345.21,-85.646
345.70,-85.695
346.19,-83.584
346.68,-84.752
347.17,-83.816
347.66,-82.335
348.14,-80.509
348.63,-83.066
349.12,-84.269
349.61,-84.733
350.10,-84.450
350.59,-84.378
351.07,-84.808
351.56,-84.571
352.05,-85.052
352.54,-85.546
353.03,-85.957
353.52,-84.460
354.00,-85.039
354.49,-84.054
354.98,-84.355
355.47,-84.644
355.96,-81.666
356.45,-79.574
356.93,-84.748
357.42,-85.672
357.91,-85.306
358.40,-84.315
358.89,-81.581
359.38,-83.182
359.86,-78.618
360.35,-83.394
360.84,-79.241
361.33,-84.098
361.82,-85.334
362.30,-85.009
362.79,-84.272
363.28,-86.037
363.77,-85.255
364.26,-83.407
364.75,-83.466
365.23,-83.657
365.72,-82.583
366.21,-81.165
366.70,-82.960
367.19,-83.813
367.68,-83.365
368.16,-84.559
368.65,-82.212
369.14,-83.320
369.63,-83.674
370.12,-84.735
370.61,-83.296
371.09,-83.615
371.58,-82.944
372.07,-79.395
372.56,-82.009
373.05,-83.929
373.54,-83.821
374.02,-85.797
374.51,-84.820
375.00,-86.124
375.49,-84.414
375.98,-84.643
376.46,-85.016
376.95,-85.536
377.44,-84.729
377.93,-85.469
378.42,-86.631
378.91,-84.022
379.39,-86.452
379.88,-84.216
380.37,-84.974
380.86,-83.485
381.35,-82.470
381.84,-84.576
382.32,-85.164
382.81,-85.091
383.30,-83.836
383.79,-84.819
384.28,-84.524
384.77,-84.319
385.25,-83.920
385.74,-83.985
386.23,-84.938
386.72,-84.640
387.21,-85.689
387.70,-85.757
388.18,-88.013
388.67,-86.586
389.16,-85.054
389.65,-86.372
390.14,-85.580
390.62,-86.098
391.11,-85.973
391.60,-86.034
392.09,-86.951
392.58,-84.863
393.07,-84.055
393.55,-83.815
394.04,-82.838
394.53,-82.387
395.02,-83.734
395.51,-81.797
396.00,-83.239
396.48,-80.476
396.97,-83.613
397.46,-82.951
397.95,-81.213
398.44,-72.826
398.93,-77.812
399.41,-82.619
399.90,-83.470
400.39,-86.514
400.88,-84.903
401.37,-85.572
401.86,-84.632
402.34,-86.713
402.83,-84.508
403.32,-87.169
403.81,-86.687
404.30,-86.258
404.79,-85.966
405.27,-86.579
405.76,-87.846
406.25,-86.674
406.74,-86.827
407.23,-85.979
407.71,-85.686
408.20,-85.113
408.69,-87.319
409.18,-86.577
409.67,-86.496
410.16,-87.652
410.64,-86.654
411.13,-86.233
411.62,-87.269
412.11,-87.593
412.60,-86.535
413.09,-86.498
413.57,-86.831
414.06,-88.271
414.55,-87.726
415.04,-87.431
415.53,-85.804
416.02,-86.332
416.50,-86.326
416.99,-86.835
417.48,-85.586
417.97,-85.063
418.46,-85.025
418.95,-84.462
419.43,-84.840
419.92,-83.847
420.41,-85.134
420.90,-85.182
421.39,-87.471
421.88,-85.756
422.36,-87.236
422.85,-86.821
423.34,-86.009
423.83,-85.091
424.32,-85.805
424.80,-84.535
425.29,-82.733
425.78,-85.791
426.27,-84.824
426.76,-85.351
427.25,-84.321
427.73,-84.568
428.22,-84.856
428.71,-86.353
429.20,-86.260
429.69,-85.807
430.18,-84.255
430.66,-85.408
431.15,-86.592
431.64,-85.657
432.13,-85.393
432.62,-85.904
433.11,-86.318
433.59,-87.395
434.08,-83.960
434.57,-82.471
435.06,-84.717
435.55,-82.399
436.04,-83.224
436.52,-82.567
437.01,-82.994
437.50,-83.575
437.99,-83.075
438.48,-83.139
438.96,-81.880
439.45,-84.515
439.94,-84.541
440.43,-83.213
440.92,-84.463
441.41,-82.947
441.89,-82.965
442.38,-83.452
442.87,-82.881
443.36,-87.610
443.85,-84.197
444.34,-83.657
444.82,-84.438
445.31,-83.530
445.80,-83.640
446.29,-82.207
446.78,-84.412
447.27,-84.797
447.75,-84.498
448.24,-86.175
448.73,-84.836
449.22,-84.490
449.71,-84.860
450.20,-85.452
450.68,-86.376
451.17,-84.870
451.66,-84.597
452.15,-85.360
452.64,-84.983
453.12,-85.123
453.61,-84.488
454.10,-84.943
454.59,-83.097
455.08,-82.183
455.57,-82.768
456.05,-82.291
456.54,-83.293
457.03,-81.657
457.52,-83.826
458.01,-83.235
458.50,-83.096
458.98,-83.089
459.47,-81.831
459.96,-81.781
460.45,-83.667
460.94,-82.425
461.43,-83.353
461.91,-84.939
462.40,-82.137
462.89,-82.603
463.38,-83.691
463.87,-83.731
464.36,-81.894
464.84,-80.966
465.33,-83.025
465.82,-82.205
466.31,-83.284
466.80,-85.178
467.29,-83.950
467.77,-83.749
468.26,-84.046
468.75,-83.001
469.24,-84.221
469.73,-85.009
470.21,-85.161
470.70,-82.143
471.19,-81.911
471.68,-83.637
472.17,-82.625
472.66,-83.736
473.14,-84.604
473.63,-84.225
474.12,-81.682
474.61,-82.810
475.10,-78.617
475.59,-83.779
476.07,-84.888
476.56,-83.069
477.05,-83.720
477.54,-83.307
478.03,-83.288
478.52,-82.873
479.00,-83.778
479.49,-83.844
479.98,-83.904
480.47,-82.589
480.96,-83.394
481.45,-83.688
481.93,-82.494
482.42,-83.280
482.91,-82.809
483.40,-84.775
483.89,-82.434
484.38,-81.854
484.86,-82.958
485.35,-81.720
485.84,-82.960
486.33,-83.067
486.82,-83.525
487.30,-82.229
487.79,-81.989
488.28,-83.322
488.77,-83.752
489.26,-83.822
489.75,-83.062
490.23,-83.668
490.72,-82.436
491.21,-83.511
491.70,-81.927
492.19,-83.741
492.68,-84.124
493.16,-80.992
493.65,-83.394
494.14,-83.254
494.63,-83.560
495.12,-83.137
495.61,-80.702
496.09,-80.765
496.58,-81.957
497.07,-81.471
497.56,-82.891
498.05,-82.109
498.54,-83.591
499.02,-83.266
499.51,-82.298
500.00,-82.898
500.49,-82.816
500.98,-84.574
501.46,-82.601
501.95,-82.268
502.44,-81.214
502.93,-80.560
503.42,-81.150
503.91,-81.787
504.39,-83.091
504.88,-81.675
505.37,-83.607
505.86,-83.429
506.35,-81.654
506.84,-83.535
507.32,-83.193
507.81,-82.084
508.30,-81.973
508.79,-82.209
509.28,-81.199
509.77,-81.127
510.25,-81.222
510.74,-80.168
511.23,-79.575
511.72,-79.843
512.21,-79.630
512.70,-82.174
513.18,-80.524
513.67,-81.730
514.16,-80.235
514.65,-82.506
515.14,-82.547
515.62,-79.459
516.11,-80.311
516.60,-81.717
517.09,-82.072
517.58,-81.111
518.07,-81.405
518.55,-81.425
519.04,-80.804
519.53,-79.532
520.02,-78.641
520.51,-80.284
521.00,-80.145
521.48,-79.815
521.97,-81.345
522.46,-80.603
522.95,-79.874
523.44,-81.191
523.93,-78.719
524.41,-79.668
524.90,-79.100
525.39,-80.788
525.88,-80.217
526.37,-79.775
526.86,-80.554
527.34,-80.867
527.83,-80.353
528.32,-80.036
528.81,-79.684
529.30,-78.260
529.79,-78.461
530.27,-77.829
530.76,-74.136
531.25,-64.524
531.74,-68.055
532.23,-75.988
532.71,-78.866
533.20,-81.363
533.69,-80.958
534.18,-78.969
534.67,-80.486
535.16,-79.799
535.64,-79.488
536.13,-78.836
536.62,-77.913
537.11,-78.321
537.60,-76.446
538.09,-77.134
538.57,-77.367
539.06,-79.441
539.55,-78.469
540.04,-79.253
540.53,-79.734
541.02,-78.852
541.50,-78.888
541.99,-77.653
542.48,-78.007
542.97,-79.292
543.46,-77.806
543.95,-77.229
544.43,-77.080
544.92,-77.623
545.41,-77.445
545.90,-76.909
546.39,-77.515
546.88,-78.786
547.36,-77.784
547.85,-78.711
548.34,-77.591
548.83,-80.478
549.32,-78.637
549.80,-76.221
550.29,-78.052
550.78,-75.622
551.27,-78.657
551.76,-78.259
552.25,-77.357
552.73,-76.167
553.22,-77.255
553.71,-78.132
554.20,-77.119
554.69,-76.807
555.18,-77.064
555.66,-78.688
556.15,-78.301
556.64,-76.379
557.13,-76.727
557.62,-76.728
558.11,-76.560
558.59,-76.861
559.08,-76.855
559.57,-76.959
560.06,-76.976
560.55,-77.078
561.04,-77.290
561.52,-75.867
562.01,-76.505
562.50,-78.802
562.99,-76.830
563.48,-76.498
563.96,-75.144
564.45,-75.466
564.94,-76.867
565.43,-74.664
565.92,-74.600
566.41,-76.667
566.89,-72.845
567.38,-74.549
567.87,-75.738
568.36,-75.137
568.85,-74.937
569.34,-75.724
569.82,-74.753
570.31,-75.218
570.80,-75.359
571.29,-74.762
571.78,-74.630
572.27,-74.336
572.75,-74.717
573.24,-73.296
573.73,-74.380
574.22,-73.654
574.71,-75.238
575.20,-73.099
575.68,-73.534
576.17,-74.967
576.66,-73.470
577.15,-73.542
577.64,-74.830
578.12,-73.913
578.61,-73.735
579.10,-70.993
579.59,-68.154
580.08,-59.258
580.57,-63.060
581.05,-66.550
581.54,-69.663
582.03,-70.760
582.52,-72.426
583.01,-74.055
583.50,-74.522
583.98,-73.879
584.47,-70.079
584.96,-71.725
585.45,-72.671
585.94,-73.731
586.43,-73.437
586.91,-72.151
587.40,-70.459
587.89,-73.743
588.38,-73.810
588.87,-74.514
589.36,-73.414
589.84,-73.691
590.33,-75.183
590.82,-74.228
591.31,-75.289
591.80,-73.831
592.29,-71.981
592.77,-70.848
593.26,-73.133
593.75,-73.001
594.24,-72.571
594.73,-73.669
595.21,-73.403
595.70,-73.871
596.19,-74.766
596.68,-72.948
597.17,-75.749
597.66,-72.580
598.14,-72.744
598.63,-75.159
599.12,-75.469
599.61,-72.918
600.10,-75.248
600.59,-74.435
601.07,-74.188
601.56,-73.013
602.05,-75.444
602.54,-74.486
603.03,-75.486
603.52,-72.750
604.00,-73.056
604.49,-72.329
604.98,-72.044
605.47,-73.120
605.96,-74.559
606.45,-74.839
606.93,-72.883
607.42,-74.917
607.91,-73.532
608.40,-75.402
608.89,-76.152
609.38,-76.062
609.86,-75.665
610.35,-72.790
610.84,-68.775
611.33,-69.739
611.82,-73.441
612.30,-75.125
612.79,-74.531
613.28,-72.723
613.77,-74.625
614.26,-75.519
614.75,-74.885
615.23,-74.361
615.72,-73.903
616.21,-75.062
616.70,-75.352
617.19,-75.734
617.68,-76.126
618.16,-74.877
618.65,-74.832
619.14,-74.780
619.63,-75.858
620.12,-75.895
620.61,-75.530
621.09,-76.129
621.58,-75.367
622.07,-75.785
622.56,-76.774
623.05,-76.023
623.54,-75.984
624.02,-77.088
624.51,-75.934
625.00,-76.631
625.49,-76.223
625.98,-77.060
626.46,-75.510
626.95,-74.571
627.44,-75.235
627.93,-75.368
628.42,-74.882
628.91,-74.249
629.39,-76.244
629.88,-75.542
630.37,-76.804
630.86,-77.155
631.35,-75.884
631.84,-76.965
632.32,-78.253
632.81,-76.711
633.30,-78.158
633.79,-76.793
634.28,-79.280
634.77,-78.381
635.25,-78.697
635.74,-77.103
636.23,-77.133
636.72,-75.203
637.21,-75.028
637.70,-75.388
638.18,-75.092
638.67,-76.087
639.16,-77.112
639.65,-77.146
640.14,-79.371
640.62,-77.333
641.11,-77.248
641.60,-76.534
642.09,-76.854
642.58,-77.210
643.07,-77.789
643.55,-77.272
644.04,-77.333
644.53,-77.262
645.02,-76.441
645.51,-77.848
646.00,-79.124
646.48,-79.818
646.97,-79.193
647.46,-78.443
647.95,-76.166
648.44,-76.468
648.93,-78.138
649.41,-76.827
649.90,-78.852
650.39,-77.701
650.88,-78.171
651.37,-76.814
651.86,-74.958
652.34,-79.500
652.83,-77.605
653.32,-78.263
653.81,-79.290
654.30,-78.260
654.79,-77.788
655.27,-78.508
655.76,-79.871
656.25,-80.944
656.74,-78.374
657.23,-81.042
657.71,-80.439
658.20,-80.120
658.69,-81.025
659.18,-79.988
659.67,-79.868
660.16,-79.896
660.64,-80.927
661.13,-81.046
661.62,-79.699
662.11,-81.141
662.60,-78.713
663.09,-76.399
663.57,-73.476
664.06,-63.718
664.55,-66.040
665.04,-72.385
665.53,-77.373
666.02,-77.740
666.50,-80.060
666.99,-79.890
667.48,-80.550
667.97,-81.255
668.46,-80.634
668.95,-80.185
669.43,-80.828
669.92,-79.700
670.41,-80.378
670.90,-82.795
671.39,-80.167
671.88,-80.027
672.36,-80.772
672.85,-80.005
673.34,-80.664
673.83,-80.867
674.32,-80.991
674.80,-80.195
675.29,-80.524
675.78,-81.030
676.27,-82.687
676.76,-83.305
677.25,-82.584
677.73,-83.172
678.22,-81.921
678.71,-79.984
679.20,-81.684
679.69,-83.512
680.18,-81.722
680.66,-82.139
681.15,-81.891
681.64,-79.567
682.13,-83.778
682.62,-82.415
683.11,-81.298
683.59,-82.934
684.08,-82.964
684.57,-81.152
685.06,-82.759
685.55,-83.750
686.04,-83.062
686.52,-84.088
687.01,-82.303
687.50,-83.212
687.99,-82.231
688.48,-82.482
688.96,-83.470
689.45,-81.331
689.94,-82.360
690.43,-82.045
690.92,-81.523
691.41,-81.934
691.89,-82.689
692.38,-83.007
692.87,-83.422
693.36,-84.513
693.85,-83.598
694.34,-83.326
694.82,-81.584
695.31,-82.818
695.80,-80.855
696.29,-78.529
696.78,-81.822
697.27,-82.256
697.75,-82.318
698.24,-82.570
698.73,-81.458
699.22,-83.268
699.71,-82.489
700.20,-83.609
700.68,-83.791
701.17,-82.422
701.66,-84.604
702.15,-83.300
702.64,-83.408
703.12,-83.314
703.61,-83.588
704.10,-83.839
704.59,-83.799
705.08,-84.578
705.57,-83.360
706.05,-83.947
706.54,-85.301
707.03,-82.750
707.52,-84.252
708.01,-84.489
708.50,-83.303
708.98,-83.152
709.47,-84.136
709.96,-83.796
710.45,-83.605
710.94,-83.014
711.43,-82.627
711.91,-84.918
712.40,-82.344
712.89,-84.032
713.38,-83.666
713.87,-83.902
714.36,-83.303
714.84,-82.740
715.33,-82.597
715.82,-81.980
716.31,-84.873
716.80,-85.749
717.29,-84.593
717.77,-84.495
718.26,-85.590
718.75,-84.452
719.24,-85.316
719.73,-82.423
720.21,-86.957
720.70,-84.191
721.19,-84.797
721.68,-84.861
722.17,-84.572
722.66,-83.345
723.14,-85.263
723.63,-86.490
724.12,-86.566
724.61,-84.543
725.10,-84.323
725.59,-84.099
726.07,-84.866
726.56,-83.956
727.05,-84.557
727.54,-85.910
728.03,-84.942
728.52,-84.241
729.00,-84.096
729.49,-84.000
729.98,-85.109
730.47,-84.247
730.96,-84.075
731.45,-84.436
731.93,-84.508
732.42,-83.745
732.91,-83.147
733.40,-83.278
733.89,-84.731
734.38,-84.127
734.86,-83.807
735.35,-84.463
735.84,-83.837
736.33,-85.045
736.82,-86.185
737.30,-85.448
737.79,-85.840
738.28,-84.486
738.77,-84.885
739.26,-84.225
739.75,-85.717
740.23,-83.783
740.72,-78.883
741.21,-79.834
741.70,-83.998
742.19,-79.853
742.68,-84.546
743.16,-84.740
743.65,-84.694
744.14,-83.899
744.63,-86.154
745.12,-85.923
745.61,-85.021
746.09,-86.287
746.58,-84.581
747.07,-86.141
747.56,-85.939
748.05,-84.962
748.54,-85.303
749.02,-84.426
749.51,-86.445
750.00,-85.297
750.49,-85.699
750.98,-84.825
751.46,-84.994
751.95,-86.169
752.44,-86.398
752.93,-85.952
753.42,-86.215
753.91,-86.569
754.39,-87.178
754.88,-87.423
755.37,-84.821
755.86,-86.667
756.35,-87.144
