Frequency (Hz),FFT Magnitude (dB)
111.33,-67.583
111.82,-67.790
112.30,-65.999
112.79,-66.113
113.28,-62.905
113.77,-66.853
114.26,-66.329
114.75,-67.772
115.23,-67.623
115.72,-67.110
116.21,-68.462
116.70,-66.376
117.19,-66.180
117.68,-65.813
118.16,-64.185
118.65,-61.277
119.14,-58.685
119.63,-51.425
120.12,-44.731
120.61,-56.730
121.09,-60.883
121.58,-62.411
122.07,-62.427
122.56,-61.857
123.05,-64.190
123.54,-66.668
124.02,-65.725
124.51,-67.002
125.00,-67.345
125.49,-65.992
125.98,-67.502
126.46,-66.604
126.95,-66.928
127.44,-67.531
127.93,-66.480
128.42,-65.678
128.91,-66.000
129.39,-65.979
129.88,-65.243
130.37,-65.925
130.86,-66.514
131.35,-65.379
131.84,-65.995
132.32,-62.997
132.81,-45.397
133.30,-60.246
133.79,-57.972
134.28,-64.832
134.77,-66.474
135.25,-66.533
135.74,-66.303
136.23,-65.832
136.72,-66.575
137.21,-66.053
137.70,-67.714
138.18,-67.045
138.67,-67.023
139.16,-66.697
139.65,-67.550
140.14,-65.804
140.62,-66.197
141.11,-66.242
141.60,-64.742
142.09,-66.314
142.58,-65.460
143.07,-65.968
143.55,-66.831
144.04,-66.706
144.53,-66.228
145.02,-65.454
145.51,-65.659
146.00,-67.649
146.48,-65.869
146.97,-66.458
147.46,-65.943
147.95,-66.259
148.44,-60.035
148.93,-65.367
149.41,-64.960
149.90,-65.423
150.39,-64.980
150.88,-64.641
151.37,-65.027
151.86,-65.192
152.34,-64.903
152.83,-63.759
153.32,-64.479
153.81,-64.654
154.30,-64.035
154.79,-64.127
155.27,-67.799
155.76,-65.328
156.25,-66.706
156.74,-65.451
157.23,-65.949
157.71,-66.409
158.20,-66.803
158.69,-66.211
159.18,-60.515
159.67,-63.757
160.16,-67.142
160.64,-68.061
161.13,-65.879
161.62,-67.475
162.11,-67.771
162.60,-66.366
163.09,-66.372
163.57,-65.605
164.06,-66.853
164.55,-66.906
165.04,-66.550
165.53,-65.913
166.02,-66.017
166.50,-66.600
166.99,-65.660
167.48,-67.662
167.97,-65.998
168.46,-68.850
168.95,-67.274
169.43,-69.283
169.92,-67.232
170.41,-67.657
170.90,-67.827
171.39,-67.883
171.88,-68.200
172.36,-66.340
172.85,-69.119
173.34,-68.560
173.83,-68.674
174.32,-69.733
174.80,-67.558
175.29,-69.496
175.78,-69.285
176.27,-68.512
176.76,-67.791
177.25,-68.637
177.73,-67.436
178.22,-69.037
178.71,-69.761
179.20,-68.321
179.69,-68.303
180.18,-66.933
180.66,-69.075
181.15,-68.122
181.64,-68.573
182.13,-70.686
182.62,-71.965
183.11,-70.506
183.59,-70.484
184.08,-68.830
184.57,-69.600
185.06,-69.361
185.55,-69.028
186.04,-69.045
186.52,-70.262
187.01,-69.099
187.50,-68.511
187.99,-68.211
188.48,-69.326
188.96,-68.694
189.45,-69.977
189.94,-68.450
190.43,-69.497
190.92,-69.300
191.41,-69.357
191.89,-68.491
192.38,-70.444
192.87,-70.868
193.36,-69.363
193.85,-70.551
194.34,-70.826
194.82,-71.803
195.31,-70.725
195.80,-70.390
196.29,-70.490
196.78,-68.845
197.27,-69.675
197.75,-70.183
198.24,-72.493
198.73,-70.615
199.22,-70.243
199.71,-69.317
200.20,-72.486
200.68,-71.098
201.17,-68.961
201.66,-70.516
202.15,-71.322
202.64,-71.102
203.12,-71.411
203.61,-70.633
204.10,-69.284
204.59,-72.136
205.08,-69.523
205.57,-71.029
206.05,-71.373
206.54,-71.751
207.03,-69.567
207.52,-66.036
208.01,-63.850
208.50,-69.978
208.98,-70.796
209.47,-70.340
209.96,-71.060
210.45,-71.440
210.94,-72.059
211.43,-72.292
211.91,-71.091
212.40,-70.607
212.89,-71.522
213.38,-69.195
213.87,-72.129
214.36,-70.209
214.84,-71.273
215.33,-73.741
215.82,-70.405
216.31,-69.910
216.80,-70.897
217.29,-72.294
217.77,-72.472
218.26,-73.279
218.75,-72.610
219.24,-71.235
219.73,-71.255
220.21,-72.632
220.70,-70.693
221.19,-71.178
221.68,-71.476
222.17,-70.571
222.66,-70.942
223.14,-70.984
223.63,-71.855
224.12,-72.618
224.61,-71.938
225.10,-71.119
225.59,-73.649
226.07,-71.850
226.56,-72.197
227.05,-72.396
227.54,-72.704
228.03,-72.366
228.52,-72.354
229.00,-71.673
229.49,-73.430
229.98,-73.384
230.47,-73.318
230.96,-73.227
231.45,-71.864
231.93,-72.646
232.42,-72.787
232.91,-71.812
233.40,-73.689
233.89,-71.218
234.38,-71.068
234.86,-73.508
235.35,-72.565
235.84,-73.402
236.33,-72.710
236.82,-72.289
237.30,-72.256
237.79,-70.508
238.28,-69.950
238.77,-66.349
239.26,-66.551
239.75,-62.740
240.23,-66.386
240.72,-70.413
241.21,-70.906
241.70,-70.829
242.19,-70.766
242.68,-71.265
243.16,-71.123
243.65,-72.396
244.14,-73.528
244.63,-73.077
245.12,-72.014
245.61,-73.960
246.09,-72.874
246.58,-71.278
247.07,-70.757
247.56,-72.332
248.05,-71.786
248.54,-73.032
249.02,-72.089
249.51,-73.618
250.00,-72.806
250.49,-70.953
250.98,-71.174
251.46,-72.516
251.95,-70.521
252.44,-69.687
252.93,-68.843
253.42,-72.225
253.91,-71.859
254.39,-72.399
254.88,-72.323
255.37,-72.904
255.86,-72.573
256.35,-72.662
256.84,-73.793
257.32,-72.598
257.81,-72.880
258.30,-72.798
258.79,-72.691
259.28,-73.807
259.77,-73.598
260.25,-72.938
260.74,-72.759
261.23,-73.930
261.72,-72.754
262.21,-73.640
262.70,-75.294
263.18,-74.939
263.67,-72.162
264.16,-72.754
264.65,-73.139
265.14,-73.012
265.62,-71.188
266.11,-74.086
266.60,-72.025
267.09,-71.072
267.58,-73.398
268.07,-74.439
268.55,-72.588
269.04,-73.334
269.53,-72.955
270.02,-73.322
270.51,-73.514
271.00,-75.376
271.48,-74.133
271.97,-73.783
272.46,-73.658
272.95,-74.352
273.44,-73.527
273.93,-72.642
274.41,-72.941
274.90,-74.219
275.39,-72.738
275.88,-74.079
276.37,-73.102
276.86,-74.491
277.34,-73.928
277.83,-73.847
278.32,-75.067
278.81,-74.762
279.30,-71.192
279.79,-73.649
280.27,-73.131
280.76,-74.252
281.25,-73.228
281.74,-73.631
282.23,-74.828
282.71,-74.482
283.20,-72.886
283.69,-73.375
284.18,-74.608
284.67,-74.003
285.16,-73.728
285.64,-74.695
286.13,-74.788
286.62,-74.462
287.11,-74.664
287.60,-73.002
288.09,-74.073
288.57,-73.390
289.06,-74.576
289.55,-73.591
290.04,-74.023
290.53,-73.233
291.02,-74.054
291.50,-73.590
291.99,-73.761
292.48,-72.793
292.97,-72.768
293.46,-74.265
293.95,-74.323
294.43,-75.173
294.92,-76.077
295.41,-74.263
295.90,-74.143
296.39,-73.711
296.88,-72.679
297.36,-73.202
297.85,-75.617
298.34,-74.391
298.83,-73.720
299.32,-75.538
299.80,-74.876
300.29,-74.182
300.78,-75.503
301.27,-74.499
301.76,-73.031
302.25,-73.855
302.73,-73.821
303.22,-74.299
303.71,-74.522
304.20,-74.367
304.69,-74.129
305.18,-74.120
305.66,-75.052
306.15,-74.194
306.64,-73.602
307.13,-72.769
307.62,-74.602
308.11,-74.099
308.59,-72.543
309.08,-72.971
309.57,-73.278
310.06,-75.237
310.55,-73.360
311.04,-73.081
311.52,-74.144
312.01,-74.538
312.50,-73.876
312.99,-73.298
313.48,-74.183
313.96,-75.491
314.45,-74.686
314.94,-74.764
315.43,-75.336
315.92,-74.074
316.41,-72.485
316.89,-74.592
317.38,-74.127
317.87,-74.367
318.36,-75.238
318.85,-74.952
319.34,-74.226
319.82,-73.622
320.31,-74.517
320.80,-74.692
321.29,-73.752
321.78,-74.969
322.27,-74.383
322.75,-74.068
323.24,-74.139
323.73,-74.533
324.22,-73.648
324.71,-72.461
325.20,-74.579
325.68,-74.418
326.17,-73.805
326.66,-73.317
327.15,-74.054
327.64,-73.196
328.12,-73.607
328.61,-72.509
329.10,-73.391
329.59,-74.634
330.08,-73.352
330.57,-73.845
331.05,-72.713
331.54,-72.648
332.03,-73.696
332.52,-73.892
333.01,-73.800
333.50,-73.457
333.98,-74.369
334.47,-74.062
334.96,-73.914
335.45,-73.883
335.94,-74.333
336.43,-75.260
336.91,-74.739
337.40,-74.382
337.89,-73.438
338.38,-74.212
338.87,-73.263
339.36,-73.011
339.84,-75.225
340.33,-74.583
340.82,-74.054
341.31,-73.342
341.80,-74.222
342.29,-73.322
342.77,-74.017
343.26,-73.432
343.75,-73.581
344.24,-73.866
344.73,-75.231
345.21,-71.100
345.70,-73.360
346.19,-74.791
346.68,-72.723
347.17,-73.582
347.66,-73.568
348.14,-74.939
348.63,-73.059
349.12,-73.650
349.61,-73.513
350.10,-73.399
350.59,-73.859
351.07,-73.194
351.56,-74.007
352.05,-72.920
352.54,-73.520
353.03,-73.164
353.52,-72.134
354.00,-72.640
354.49,-74.136
354.98,-73.817
355.47,-74.645
355.96,-71.970
356.45,-73.855
356.93,-74.033
357.42,-73.268
357.91,-73.369
358.40,-72.605
358.89,-72.715
359.38,-73.404
359.86,-72.260
360.35,-74.853
360.84,-73.625
361.33,-72.960
361.82,-72.793
362.30,-72.578
362.79,-72.979
363.28,-73.564
363.77,-73.295
364.26,-73.154
364.75,-73.712
365.23,-73.919
365.72,-72.210
366.21,-71.898
366.70,-74.497
367.19,-73.622
367.68,-73.676
368.16,-73.550
368.65,-73.339
369.14,-71.169
369.63,-71.896
370.12,-70.744
370.61,-73.269
371.09,-73.817
371.58,-72.631
372.07,-73.524
372.56,-72.614
373.05,-74.943
373.54,-72.527
374.02,-73.443
374.51,-71.850
375.00,-74.657
375.49,-73.324
375.98,-72.372
376.46,-71.765
376.95,-71.847
377.44,-73.198
377.93,-72.572
378.42,-73.281
378.91,-73.376
379.39,-72.261
379.88,-73.257
380.37,-71.825
380.86,-72.281
381.35,-72.396
381.84,-73.776
382.32,-72.273
382.81,-71.569
383.30,-73.031
383.79,-70.686
384.28,-71.242
384.77,-71.725
385.25,-71.723
385.74,-73.335
386.23,-73.407
386.72,-71.622
387.21,-71.633
387.70,-72.330
388.18,-71.492
388.67,-72.808
389.16,-73.358
389.65,-70.632
390.14,-73.394
390.62,-72.412
391.11,-73.360
391.60,-71.802
392.09,-73.498
392.58,-71.710
393.07,-70.980
393.55,-69.978
394.04,-71.621
394.53,-71.292
395.02,-70.774
395.51,-71.210
396.00,-71.902
396.48,-72.477
396.97,-71.200
397.46,-70.725
397.95,-69.796
398.44,-66.264
398.93,-70.255
399.41,-70.002
399.90,-72.178
400.39,-73.993
400.88,-71.952
401.37,-71.225
401.86,-71.392
402.34,-71.253
402.83,-70.876
403.32,-70.476
403.81,-71.362
404.30,-71.433
404.79,-71.911
405.27,-69.884
405.76,-72.547
406.25,-69.603
406.74,-70.323
407.23,-71.856
407.71,-69.557
408.20,-70.703
408.69,-71.370
409.18,-70.891
409.67,-72.481
410.16,-70.262
410.64,-71.731
411.13,-72.175
411.62,-73.416
412.11,-71.207
412.60,-70.646
413.09,-70.602
413.57,-70.025
414.06,-70.171
414.55,-69.811
415.04,-71.284
415.53,-70.987
416.02,-71.033
416.50,-70.802
416.99,-71.974
417.48,-70.221
417.97,-68.902
418.46,-70.745
418.95,-71.543
419.43,-69.802
419.92,-70.519
420.41,-68.745
420.90,-71.530
421.39,-72.044
421.88,-72.244
422.36,-69.642
422.85,-69.690
423.34,-70.888
423.83,-71.166
424.32,-69.843
424.80,-70.081
425.29,-69.857
425.78,-71.096
426.27,-70.208
426.76,-68.193
427.25,-69.082
427.73,-69.414
428.22,-69.316
428.71,-70.095
429.20,-68.354
429.69,-68.025
430.18,-70.629
430.66,-70.417
431.15,-69.200
431.64,-68.194
432.13,-69.176
432.62,-68.082
433.11,-69.078
433.59,-70.431
434.08,-70.836
434.57,-68.963
435.06,-69.868
435.55,-68.638
436.04,-69.281
436.52,-68.737
437.01,-69.939
437.50,-69.409
437.99,-69.853
438.48,-68.885
438.96,-68.784
439.45,-68.819
439.94,-69.031
440.43,-70.047
440.92,-69.249
441.41,-69.255
441.89,-67.972
442.38,-69.180
442.87,-69.756
443.36,-67.806
443.85,-67.053
444.34,-67.471
444.82,-67.690
445.31,-68.592
445.80,-68.967
446.29,-68.684
446.78,-67.175
447.27,-69.035
447.75,-68.652
448.24,-68.300
448.73,-69.419
449.22,-69.225
449.71,-70.213
450.20,-69.847
450.68,-67.889
451.17,-66.113
451.66,-67.958
452.15,-68.475
452.64,-67.366
453.12,-67.119
453.61,-68.905
454.10,-68.457
454.59,-68.065
455.08,-65.576
455.57,-67.027
456.05,-66.869
456.54,-67.613
457.03,-68.211
457.52,-67.016
458.01,-66.821
458.50,-65.539
458.98,-66.630
459.47,-67.713
459.96,-66.966
460.45,-67.392
460.94,-66.911
461.43,-66.268
461.91,-66.499
462.40,-66.324
462.89,-66.398
463.38,-66.407
463.87,-66.077
464.36,-65.309
464.84,-64.721
465.33,-65.940
465.82,-64.355
466.31,-64.064
466.80,-64.234
467.29,-67.453
467.77,-66.179
468.26,-65.761
468.75,-65.725
469.24,-65.858
469.73,-65.361
470.21,-65.906
470.70,-64.467
471.19,-64.047
471.68,-62.679
472.17,-64.010
472.66,-65.207
473.14,-65.478
473.63,-64.289
474.12,-63.625
474.61,-64.029
475.10,-65.062
475.59,-64.416
476.07,-64.434
476.56,-64.041
477.05,-63.562
477.54,-64.679
478.03,-64.422
478.52,-63.288
479.00,-62.901
479.49,-64.726
479.98,-63.290
480.47,-63.098
480.96,-63.388
481.45,-63.897
481.93,-63.671
482.42,-61.402
482.91,-61.551
483.40,-63.693
483.89,-63.426
484.38,-64.235
484.86,-63.996
485.35,-62.961
485.84,-62.339
486.33,-63.171
486.82,-64.013
487.30,-63.909
487.79,-60.601
488.28,-62.349
488.77,-61.435
489.26,-64.546
489.75,-61.587
490.23,-65.385
490.72,-63.599
491.21,-60.899
491.70,-61.502
492.19,-62.643
492.68,-61.560
493.16,-61.266
493.65,-61.016
494.14,-62.429
494.63,-61.471
495.12,-61.307
495.61,-60.522
496.09,-59.916
496.58,-61.663
497.07,-60.464
497.56,-60.981
498.05,-61.272
498.54,-61.046
499.02,-61.177
499.51,-60.730
500.00,-58.916
500.49,-58.744
500.98,-61.458
501.46,-60.244
501.95,-60.746
502.44,-60.792
502.93,-60.408
503.42,-60.450
503.91,-60.524
504.39,-61.825
504.88,-61.680
505.37,-60.588
505.86,-61.203
506.35,-60.260
506.84,-60.476
507.32,-61.579
507.81,-61.545
508.30,-60.690
508.79,-61.623
509.28,-61.513
509.77,-60.481
510.25,-61.414
510.74,-61.058
511.23,-60.802
511.72,-60.023
512.21,-60.332
512.70,-60.135
513.18,-62.724
513.67,-59.190
514.16,-61.407
514.65,-60.545
515.14,-60.780
515.62,-60.066
516.11,-61.171
516.60,-59.390
517.09,-62.132
517.58,-60.382
518.07,-60.688
518.55,-60.675
519.04,-60.555
519.53,-60.658
520.02,-60.147
520.51,-61.142
521.00,-61.662
521.48,-60.494
521.97,-60.818
522.46,-61.796
522.95,-61.869
523.44,-62.106
523.93,-63.260
524.41,-60.791
524.90,-61.628
525.39,-62.703
525.88,-62.674
526.37,-62.688
526.86,-63.311
527.34,-63.087
527.83,-63.091
528.32,-63.604
528.81,-60.321
529.30,-62.758
529.79,-63.325
530.27,-62.514
530.76,-61.697
531.25,-57.182
531.74,-62.227
532.23,-63.946
532.71,-63.947
533.20,-63.306
533.69,-62.957
534.18,-64.866
534.67,-62.271
535.16,-63.222
535.64,-64.458
536.13,-62.428
536.62,-63.803
537.11,-63.202
537.60,-62.835
538.09,-64.089
538.57,-65.196
539.06,-63.035
539.55,-64.540
540.04,-63.811
540.53,-64.991
541.02,-64.850
541.50,-65.255
541.99,-63.720
542.48,-63.904
542.97,-63.548
543.46,-65.554
543.95,-65.958
544.43,-63.698
544.92,-65.225
545.41,-65.539
545.90,-62.743
546.39,-63.732
546.88,-64.578
547.36,-64.284
547.85,-65.324
548.34,-66.380
548.83,-65.032
549.32,-65.325
549.80,-66.210
550.29,-66.059
550.78,-65.341
551.27,-65.912
551.76,-67.499
552.25,-66.748
552.73,-66.320
553.22,-66.357
553.71,-67.000
554.20,-67.305
554.69,-68.588
555.18,-66.001
555.66,-66.495
556.15,-66.329
556.64,-65.540
557.13,-67.792
557.62,-66.487
558.11,-67.411
558.59,-65.561
559.08,-67.093
559.57,-67.834
560.06,-67.031
560.55,-66.257
561.04,-67.437
561.52,-65.841
562.01,-66.866
562.50,-68.080
562.99,-69.203
563.48,-67.473
563.96,-67.181
564.45,-65.391
564.94,-68.455
565.43,-65.810
565.92,-67.441
566.41,-68.502
566.89,-66.999
567.38,-66.801
567.87,-66.999
568.36,-68.873
568.85,-67.993
569.34,-68.091
569.82,-67.279
570.31,-68.232
570.80,-67.119
571.29,-67.885
571.78,-69.089
572.27,-69.484
572.75,-69.341
573.24,-68.579
573.73,-68.500
574.22,-68.739
574.71,-69.207
575.20,-70.651
575.68,-68.056
576.17,-69.493
576.66,-69.575
577.15,-66.841
577.64,-68.554
578.12,-68.862
578.61,-68.952
579.10,-70.541
579.59,-69.741
580.08,-68.620
580.57,-67.807
581.05,-69.809
581.54,-69.256
582.03,-71.114
582.52,-69.731
583.01,-70.313
583.50,-69.708
583.98,-69.393
584.47,-69.909
584.96,-70.802
585.45,-70.220
585.94,-69.757
586.43,-69.691
586.91,-70.092
587.40,-67.829
587.89,-70.186
588.38,-70.615
588.87,-69.872
589.36,-69.809
589.84,-71.153
590.33,-70.750
590.82,-70.256
591.31,-69.009
591.80,-71.206
592.29,-69.403
592.77,-70.564
593.26,-71.463
593.75,-69.818
594.24,-70.216
594.73,-70.531
595.21,-70.394
595.70,-72.240
596.19,-69.322
596.68,-71.193
597.17,-69.638
597.66,-70.739
598.14,-69.614
598.63,-69.700
599.12,-72.170
599.61,-71.590
600.10,-71.336
600.59,-70.673
601.07,-70.813
601.56,-70.233
602.05,-72.605
602.54,-71.116
603.03,-72.528
603.52,-71.647
604.00,-70.223
604.49,-69.740
604.98,-69.562
605.47,-70.427
605.96,-70.511
606.45,-72.405
606.93,-71.503
607.42,-72.476
607.91,-71.725
608.40,-71.174
608.89,-71.793
609.38,-72.493
609.86,-73.852
610.35,-72.443
610.84,-70.012
611.33,-70.669
611.82,-70.889
612.30,-71.644
612.79,-71.740
613.28,-72.319
613.77,-71.792
614.26,-72.708
614.75,-72.195
615.23,-71.567
615.72,-69.908
616.21,-70.593
616.70,-71.653
617.19,-71.566
617.68,-72.749
618.16,-72.411
618.65,-70.810
619.14,-71.679
619.63,-71.562
620.12,-72.149
620.61,-72.237
621.09,-73.493
621.58,-71.623
622.07,-72.759
622.56,-72.769
623.05,-72.125
623.54,-73.708
624.02,-72.719
624.51,-72.005
625.00,-71.907
625.49,-71.814
625.98,-72.961
626.46,-72.343
626.95,-72.362
627.44,-70.318
627.93,-71.346
628.42,-71.723
628.91,-72.099
629.39,-71.777
629.88,-71.246
630.37,-71.065
630.86,-70.696
631.35,-71.560
631.84,-72.021
632.32,-72.129
632.81,-72.542
633.30,-73.165
633.79,-73.189
634.28,-73.053
634.77,-71.598
635.25,-72.528
635.74,-74.975
636.23,-72.781
636.72,-72.639
637.21,-72.226
637.70,-73.484
638.18,-74.934
638.67,-71.730
639.16,-73.947
639.65,-72.440
640.14,-72.512
640.62,-72.865
641.11,-72.352
641.60,-72.849
642.09,-72.771
642.58,-73.437
643.07,-74.000
643.55,-71.923
644.04,-71.962
644.53,-72.416
645.02,-72.077
645.51,-73.100
646.00,-72.929
646.48,-74.605
646.97,-74.185
647.46,-73.881
647.95,-73.664
648.44,-73.291
648.93,-73.967
649.41,-73.750
649.90,-71.383
650.39,-72.405
650.88,-72.304
651.37,-72.847
651.86,-74.132
652.34,-72.174
652.83,-71.397
653.32,-73.745
653.81,-73.193
654.30,-72.978
654.79,-73.010
655.27,-72.477
655.76,-73.669
656.25,-72.331
656.74,-73.183
657.23,-73.037
657.71,-74.261
658.20,-73.447
658.69,-73.548
659.18,-73.045
659.67,-74.009
660.16,-74.239
660.64,-72.557
661.13,-71.642
661.62,-74.175
662.11,-74.178
662.60,-72.485
663.09,-73.816
663.57,-72.049
664.06,-68.302
664.55,-73.503
665.04,-73.518
665.53,-72.313
666.02,-74.953
666.50,-76.556
666.99,-74.822
667.48,-74.538
667.97,-74.548
668.46,-74.670
668.95,-73.108
669.43,-71.796
669.92,-72.454
670.41,-74.063
670.90,-73.421
671.39,-75.516
671.88,-73.391
672.36,-75.706
672.85,-74.906
673.34,-73.171
673.83,-74.573
674.32,-73.511
674.80,-72.515
675.29,-74.002
675.78,-74.177
676.27,-74.234
676.76,-73.611
677.25,-74.713
677.73,-73.773
678.22,-74.932
678.71,-75.005
679.20,-74.692
679.69,-75.407
680.18,-74.878
680.66,-74.969
681.15,-73.059
681.64,-73.607
682.13,-71.963
682.62,-74.021
683.11,-73.513
683.59,-75.713
684.08,-73.706
684.57,-74.801
685.06,-73.507
685.55,-74.565
686.04,-75.311
686.52,-74.243
687.01,-73.954
687.50,-73.038
687.99,-72.677
688.48,-73.993
688.96,-74.860
689.45,-75.247
689.94,-73.475
690.43,-75.730
690.92,-73.237
691.41,-75.834
691.89,-75.597
692.38,-74.832
692.87,-72.990
693.36,-73.306
693.85,-75.472
694.34,-72.804
694.82,-73.860
695.31,-74.392
695.80,-75.048
696.29,-75.646
696.78,-74.838
697.27,-74.496
697.75,-73.669
698.24,-74.648
698.73,-73.585
699.22,-73.957
699.71,-74.865
700.20,-75.211
700.68,-75.561
701.17,-73.778
701.66,-73.957
702.15,-73.575
702.64,-74.378
703.12,-71.910
703.61,-72.058
704.10,-74.823
704.59,-76.054
705.08,-75.696
705.57,-76.464
706.05,-74.636
706.54,-75.679
707.03,-75.857
707.52,-74.500
708.01,-74.964
708.50,-73.396
708.98,-72.718
709.47,-74.671
709.96,-74.652
710.45,-75.819
710.94,-75.268
711.43,-74.911
711.91,-75.086
712.40,-73.655
712.89,-73.376
713.38,-73.986
713.87,-72.334
714.36,-72.430
714.84,-73.778
715.33,-74.255
715.82,-73.923
716.31,-74.008
716.80,-75.317
717.29,-75.362
717.77,-76.506
718.26,-75.279
718.75,-73.565
719.24,-74.127
719.73,-72.826
720.21,-73.852
720.70,-73.838
721.19,-74.938
721.68,-74.532
722.17,-73.766
722.66,-74.435
723.14,-74.528
723.63,-74.635
724.12,-75.894
724.61,-75.267
725.10,-74.319
725.59,-73.635
726.07,-74.588
726.56,-74.616
727.05,-73.102
727.54,-73.759
728.03,-74.744
728.52,-73.704
729.00,-74.503
729.49,-75.269
729.98,-72.299
730.47,-75.134
730.96,-73.722
731.45,-73.420
731.93,-73.700
732.42,-74.683
732.91,-74.058
733.40,-74.620
733.89,-75.055
734.38,-73.008
734.86,-74.415
735.35,-75.695
735.84,-75.584
736.33,-75.314
736.82,-72.728
737.30,-76.590
737.79,-74.636
738.28,-73.541
738.77,-74.230
739.26,-73.283
739.75,-73.674
740.23,-73.286
740.72,-73.544
741.21,-73.706
741.70,-73.922
742.19,-75.088
742.68,-75.057
743.16,-73.674
743.65,-74.276
744.14,-75.156
744.63,-73.480
745.12,-73.645
745.61,-73.819
746.09,-73.810
746.58,-74.287
747.07,-74.667
747.56,-73.737
748.05,-75.128
748.54,-72.941
749.02,-73.213
749.51,-74.258
750.00,-72.133
750.49,-75.619
750.98,-73.744
751.46,-74.613
751.95,-72.717
752.44,-74.263
752.93,-76.651
753.42,-75.947
753.91,-74.192
754.39,-73.172
754.88,-74.025
755.37,-75.670
755.86,-74.150
756.35,-75.868
