Frequency (Hz),FFT Magnitude (dB)
89.50,-76.619
90.17,-76.424
90.84,-75.344
91.52,-75.149
92.19,-75.374
92.86,-72.626
93.53,-67.355
94.21,-75.772
94.88,-76.696
95.55,-76.005
96.23,-77.244
96.90,-77.746
97.57,-76.499
98.25,-74.004
98.92,-73.316
99.59,-77.911
100.26,-77.023
100.94,-77.183
101.61,-75.120
102.28,-74.848
102.96,-74.769
103.63,-74.447
104.30,-73.573
104.97,-73.066
105.65,-74.581
106.32,-70.092
106.99,-73.255
107.67,-72.385
108.34,-73.997
109.01,-74.294
109.68,-72.032
110.36,-73.590
111.03,-71.531
111.70,-73.546
112.38,-70.743
113.05,-65.226
113.72,-70.222
114.40,-69.791
115.07,-69.405
115.74,-71.662
116.41,-71.241
117.09,-69.474
117.76,-68.217
118.43,-64.279
119.11,-61.044
119.78,-46.703
120.45,-57.605
121.12,-64.215
121.80,-66.517
122.47,-64.105
123.14,-70.330
123.82,-68.005
124.49,-72.587
125.16,-72.545
125.83,-73.272
126.51,-73.125
127.18,-72.324
127.85,-65.241
128.53,-69.957
129.20,-70.053
129.87,-68.741
130.55,-66.564
131.22,-63.796
131.89,-59.819
132.56,-48.476
133.24,-53.606
133.91,-58.245
134.58,-64.493
135.26,-67.490
135.93,-69.334
136.60,-70.150
137.27,-70.964
137.95,-71.796
138.62,-70.515
139.29,-70.316
139.97,-70.459
140.64,-69.103
141.31,-69.037
141.98,-70.585
142.66,-70.244
143.33,-68.919
144.00,-68.919
144.68,-69.322
145.35,-70.190
146.02,-68.675
146.69,-69.559
147.37,-67.240
148.04,-64.561
148.71,-64.270
149.39,-66.055
150.06,-64.764
150.73,-63.895
151.41,-65.641
152.08,-64.193
152.75,-63.839
153.42,-65.098
154.10,-67.492
154.77,-66.995
155.44,-65.745
156.12,-67.679
156.79,-68.463
157.46,-70.597
158.13,-69.621
158.81,-67.873
159.48,-59.883
160.15,-67.200
160.83,-67.822
161.50,-69.376
162.17,-70.278
162.84,-69.706
163.52,-70.196
164.19,-69.207
164.86,-68.214
165.54,-68.130
166.21,-68.687
166.88,-69.393
167.56,-69.806
168.23,-68.503
168.90,-70.897
169.57,-71.048
170.25,-69.976
170.92,-71.081
171.59,-70.480
172.27,-71.062
172.94,-67.642
173.61,-71.145
174.28,-72.730
174.96,-74.328
175.63,-74.808
176.30,-72.619
176.98,-72.611
177.65,-71.306
178.32,-71.325
178.99,-71.427
179.67,-71.078
180.34,-71.849
181.01,-71.758
181.69,-73.416
182.36,-73.190
183.03,-74.062
183.71,-72.247
184.38,-72.776
185.05,-70.689
185.72,-68.956
186.40,-69.944
187.07,-71.656
187.74,-70.713
188.42,-69.688
189.09,-69.864
189.76,-70.444
190.43,-69.435
191.11,-70.917
191.78,-70.325
192.45,-73.016
193.13,-75.581
193.80,-75.246
194.47,-73.952
195.14,-75.062
195.82,-75.634
196.49,-75.469
197.16,-74.548
197.84,-73.967
198.51,-75.176
199.18,-74.274
199.86,-72.101
200.53,-75.051
201.20,-75.175
201.87,-75.778
202.55,-76.886
203.22,-75.595
203.89,-74.558
204.57,-74.948
205.24,-73.034
205.91,-74.256
206.58,-73.015
207.26,-69.368
207.93,-62.193
208.60,-73.139
209.28,-74.043
209.95,-74.327
210.62,-74.290
211.29,-73.819
211.97,-73.195
212.64,-71.157
213.31,-72.281
213.99,-73.618
214.66,-73.481
215.33,-73.945
216.00,-74.163
216.68,-76.783
217.35,-78.061
218.02,-77.915
218.70,-78.821
219.37,-78.386
220.04,-76.018
220.72,-74.307
221.39,-74.025
222.06,-72.972
222.73,-74.487
223.41,-73.423
224.08,-73.393
224.75,-74.100
225.43,-75.845
226.10,-72.084
226.77,-75.694
227.44,-77.932
228.12,-78.783
228.79,-76.461
229.46,-76.374
230.14,-76.500
230.81,-74.859
231.48,-75.325
232.15,-76.660
232.83,-75.777
233.50,-74.608
234.17,-76.312
234.85,-76.283
235.52,-75.192
236.19,-75.795
236.87,-73.521
237.54,-72.864
238.21,-70.648
238.88,-64.050
239.56,-62.006
240.23,-64.245
240.90,-70.092
241.58,-72.293
242.25,-71.962
242.92,-71.969
243.59,-73.640
244.27,-74.773
244.94,-76.238
245.61,-77.013
246.29,-79.227
246.96,-78.229
247.63,-77.267
248.30,-76.575
248.98,-75.773
249.65,-74.224
250.32,-74.446
251.00,-73.952
251.67,-72.605
252.34,-70.668
253.02,-70.359
253.69,-73.542
254.36,-75.324
255.03,-75.987
255.71,-76.695
256.38,-78.073
257.05,-77.394
257.73,-79.441
258.40,-77.885
259.07,-79.229
259.74,-79.599
260.42,-79.494
261.09,-78.561
261.76,-79.860
262.44,-79.993
263.11,-81.227
263.78,-81.054
264.45,-81.551
265.13,-78.377
265.80,-75.399
266.47,-79.469
267.15,-71.878
267.82,-80.430
268.49,-81.362
269.17,-80.491
269.84,-82.023
270.51,-80.925
271.18,-80.780
271.86,-81.282
272.53,-82.544
273.20,-82.116
273.88,-83.097
274.55,-82.576
275.22,-83.645
275.89,-83.353
276.57,-83.755
277.24,-81.802
277.91,-81.895
278.59,-80.365
279.26,-70.934
279.93,-79.707
280.60,-81.010
281.28,-80.821
281.95,-79.647
282.62,-80.103
283.30,-83.308
283.97,-84.238
284.64,-83.765
285.31,-83.560
285.99,-84.106
286.66,-84.274
287.33,-83.471
288.01,-82.689
288.68,-83.557
289.35,-84.477
290.03,-83.000
290.70,-82.594
291.37,-82.664
292.04,-81.488
292.72,-80.895
293.39,-81.581
294.06,-82.171
294.74,-82.620
295.41,-84.433
296.08,-81.848
296.75,-81.440
297.43,-80.575
298.10,-81.697
298.77,-83.221
299.45,-83.042
300.12,-82.924
300.79,-82.469
301.46,-82.695
302.14,-81.818
302.81,-81.605
303.48,-83.769
304.16,-82.457
304.83,-80.895
305.50,-80.724
306.18,-82.546
306.85,-83.318
307.52,-83.238
308.19,-84.496
308.87,-83.173
309.54,-83.307
310.21,-82.612
310.89,-81.462
311.56,-83.433
312.23,-82.330
312.90,-84.930
313.58,-84.466
314.25,-85.504
314.92,-86.423
315.60,-85.451
316.27,-84.815
316.94,-84.919
317.61,-84.441
318.29,-84.519
318.96,-84.793
319.63,-84.955
320.31,-86.761
320.98,-86.101
321.65,-84.406
322.33,-84.422
323.00,-84.883
323.67,-85.288
324.34,-85.157
325.02,-85.989
325.69,-84.554
326.36,-83.705
327.04,-85.394
327.71,-87.450
328.38,-85.394
329.05,-86.054
329.73,-84.731
330.40,-82.967
331.07,-83.004
331.75,-82.896
332.42,-83.128
333.09,-84.896
333.76,-86.128
334.44,-86.398
335.11,-87.033
335.78,-88.604
336.46,-86.760
337.13,-86.240
337.80,-87.034
338.48,-87.486
339.15,-87.090
339.82,-86.809
340.49,-86.692
341.17,-87.616
341.84,-86.350
342.51,-87.807
343.19,-85.732
343.86,-87.668
344.53,-86.704
345.20,-83.834
345.88,-86.626
346.55,-84.151
347.22,-82.659
347.90,-85.672
348.57,-82.731
349.24,-84.378
349.91,-84.962
350.59,-84.181
351.26,-84.678
351.93,-85.970
352.61,-86.964
353.28,-87.246
353.95,-85.563
354.62,-86.488
355.30,-85.005
355.97,-78.830
356.64,-85.336
357.32,-86.322
357.99,-84.526
358.66,-82.382
359.34,-81.738
360.01,-80.024
360.68,-78.084
361.35,-82.383
362.03,-84.668
362.70,-86.039
363.37,-84.522
364.05,-83.815
364.72,-81.885
365.39,-82.111
366.06,-81.462
366.74,-81.252
367.41,-83.154
368.08,-83.551
368.76,-84.757
369.43,-82.778
370.10,-82.324
370.77,-82.770
371.45,-80.293
372.12,-80.416
372.79,-81.621
373.47,-82.187
374.14,-83.853
374.81,-85.414
375.49,-87.443
376.16,-85.918
376.83,-85.415
377.50,-85.835
378.18,-84.543
378.85,-86.201
379.52,-84.713
380.20,-84.156
380.87,-84.182
381.54,-83.327
382.21,-84.406
382.89,-84.682
383.56,-83.916
384.23,-84.842
384.91,-84.590
385.58,-85.843
386.25,-84.607
386.92,-85.736
387.60,-86.639
388.27,-87.571
388.94,-86.701
389.62,-88.521
390.29,-86.931
390.96,-88.274
391.64,-84.979
392.31,-86.295
392.98,-84.373
393.65,-83.401
394.33,-82.726
395.00,-82.663
395.67,-82.770
396.35,-82.336
397.02,-81.968
397.69,-81.878
398.36,-71.459
399.04,-82.580
399.71,-85.444
400.38,-85.002
401.06,-86.370
401.73,-86.336
402.40,-88.098
403.07,-86.621
403.75,-87.191
404.42,-87.781
405.09,-87.520
405.77,-88.083
406.44,-89.391
407.11,-89.547
407.79,-87.711
408.46,-89.782
409.13,-87.115
409.80,-88.934
410.48,-88.640
411.15,-88.381
411.82,-89.252
412.50,-88.193
413.17,-88.181
413.84,-87.254
414.51,-87.785
415.19,-88.725
415.86,-87.954
416.53,-88.432
417.21,-87.928
417.88,-88.809
418.55,-88.360
419.22,-87.050
419.90,-87.674
420.57,-85.221
421.24,-86.991
421.92,-86.216
422.59,-87.931
423.26,-86.778
423.93,-86.899
424.61,-86.735
425.28,-85.989
425.95,-84.580
426.63,-84.757
427.30,-84.868
427.97,-84.440
428.65,-85.892
429.32,-84.617
429.99,-87.321
430.66,-86.640
431.34,-88.530
432.01,-87.950
432.68,-86.001
433.36,-86.332
434.03,-87.004
434.70,-85.722
435.37,-84.331
436.05,-85.502
436.72,-85.065
437.39,-85.353
438.07,-85.317
438.74,-83.615
439.41,-83.774
440.08,-84.341
440.76,-83.914
441.43,-86.746
442.10,-86.338
442.78,-85.965
443.45,-85.114
444.12,-85.539
444.80,-85.353
445.47,-84.909
446.14,-86.087
446.81,-85.651
447.49,-85.250
448.16,-86.416
448.83,-86.896
449.51,-85.992
450.18,-86.529
450.85,-86.546
451.52,-86.994
452.20,-85.625
452.87,-87.513
453.54,-86.227
454.22,-85.603
454.89,-86.623
455.56,-85.480
456.23,-83.465
456.91,-85.076
457.58,-85.448
458.25,-84.065
458.93,-84.774
459.60,-84.502
460.27,-84.975
460.95,-84.984
461.62,-84.428
462.29,-84.516
462.96,-86.084
463.64,-86.347
464.31,-87.341
464.98,-83.571
465.66,-81.807
466.33,-85.560
467.00,-87.221
467.67,-86.900
468.35,-86.192
469.02,-87.243
469.69,-84.865
470.37,-85.772
471.04,-86.224
471.71,-86.079
472.38,-86.087
473.06,-85.036
473.73,-84.651
474.40,-83.744
475.08,-82.049
475.75,-84.852
476.42,-85.038
477.10,-84.778
477.77,-85.923
478.44,-85.991
479.11,-86.851
479.79,-86.111
480.46,-86.332
481.13,-86.196
481.81,-85.886
482.48,-83.641
483.15,-85.535
483.82,-84.088
484.50,-84.858
485.17,-83.511
485.84,-85.164
486.52,-85.860
487.19,-84.580
487.86,-86.188
488.53,-85.596
489.21,-86.551
489.88,-85.909
490.55,-86.806
491.23,-84.937
491.90,-87.470
492.57,-85.067
493.24,-84.473
493.92,-83.518
494.59,-83.967
495.26,-84.426
495.94,-85.074
496.61,-85.182
497.28,-85.021
497.96,-85.226
498.63,-86.266
499.30,-85.393
499.97,-84.994
500.65,-84.274
501.32,-84.447
501.99,-84.617
502.67,-83.363
503.34,-83.547
504.01,-83.907
504.68,-82.541
505.36,-84.182
506.03,-84.291
506.70,-85.250
507.38,-86.382
508.05,-85.354
508.72,-86.760
509.39,-83.741
510.07,-83.185
510.74,-84.427
511.41,-83.612
512.09,-83.842
512.76,-84.876
513.43,-84.978
514.11,-83.523
514.78,-84.428
515.45,-84.362
516.12,-85.157
516.80,-85.188
517.47,-85.638
518.14,-84.981
518.82,-83.746
519.49,-83.458
520.16,-82.786
520.83,-82.789
521.51,-84.912
522.18,-82.740
522.85,-84.248
523.53,-84.439
524.20,-84.411
524.87,-83.599
525.54,-84.512
526.22,-83.997
526.89,-83.562
527.56,-84.278
528.24,-84.103
528.91,-82.262
529.58,-81.081
530.26,-77.806
530.93,-67.802
531.60,-71.460
532.27,-79.090
532.95,-81.612
533.62,-82.981
534.29,-82.474
534.97,-82.064
535.64,-80.489
536.31,-80.716
536.98,-83.111
537.66,-82.486
538.33,-81.836
539.00,-83.030
539.68,-82.354
540.35,-82.139
541.02,-82.438
541.69,-83.330
542.37,-84.005
543.04,-83.207
543.71,-81.841
544.39,-81.988
545.06,-80.962
545.73,-80.927
546.41,-81.058
547.08,-83.810
547.75,-82.539
548.42,-83.336
549.10,-82.275
549.77,-80.194
550.44,-80.993
551.12,-81.192
551.79,-81.452
552.46,-82.277
553.13,-81.143
553.81,-82.314
554.48,-80.710
555.15,-80.603
555.83,-81.315
556.50,-81.305
557.17,-81.736
557.84,-80.732
558.52,-81.360
559.19,-81.836
559.86,-81.610
560.54,-81.571
561.21,-80.796
561.88,-81.212
562.55,-81.569
563.23,-82.387
563.90,-79.520
564.57,-79.773
565.25,-82.292
565.92,-80.704
566.59,-79.799
567.27,-80.704
567.94,-80.653
568.61,-79.858
569.28,-80.238
569.96,-79.892
570.63,-77.677
571.30,-78.789
571.98,-80.245
572.65,-81.100
573.32,-79.790
573.99,-80.453
574.67,-79.603
575.34,-80.498
576.01,-79.272
576.69,-80.666
577.36,-80.920
578.03,-79.321
578.70,-78.935
579.38,-78.340
580.05,-78.255
580.72,-76.142
581.40,-73.112
582.07,-76.555
582.74,-78.067
583.42,-78.307
584.09,-74.742
584.76,-77.679
585.43,-79.363
586.11,-79.722
586.78,-77.487
587.45,-72.369
588.13,-75.631
588.80,-77.798
589.47,-79.963
590.14,-79.056
590.82,-78.454
591.49,-78.695
592.16,-75.125
592.84,-77.000
593.51,-78.236
594.18,-77.810
594.85,-79.390
595.53,-78.109
596.20,-79.143
596.87,-77.973
597.55,-78.117
598.22,-77.023
598.89,-78.005
599.57,-77.463
600.24,-77.263
600.91,-78.090
601.58,-77.722
602.26,-76.994
602.93,-77.637
603.60,-76.321
604.28,-75.053
604.95,-74.568
605.62,-74.340
606.29,-75.911
606.97,-76.173
607.64,-77.139
608.31,-77.362
608.99,-76.964
609.66,-75.208
610.33,-74.047
611.00,-68.984
611.68,-74.274
612.35,-75.372
613.02,-75.314
613.70,-76.401
614.37,-75.586
615.04,-75.983
615.72,-76.211
616.39,-75.091
617.06,-74.979
617.73,-75.399
618.41,-73.938
619.08,-74.023
619.75,-76.214
620.43,-76.383
621.10,-76.229
621.77,-75.079
622.44,-74.754
623.12,-73.309
623.79,-73.576
624.46,-74.239
625.14,-73.938
625.81,-72.229
626.48,-74.259
627.15,-72.165
627.83,-71.388
628.50,-73.556
629.17,-73.066
629.85,-72.876
630.52,-74.431
631.19,-72.663
631.86,-72.468
632.54,-72.417
633.21,-73.545
633.88,-74.211
634.56,-73.398
635.23,-72.460
635.90,-72.005
636.58,-72.141
637.25,-70.152
637.92,-71.919
638.59,-72.021
639.27,-71.722
639.94,-73.753
640.61,-72.389
641.29,-72.681
641.96,-71.784
642.63,-72.122
643.30,-72.369
643.98,-73.770
644.65,-72.553
645.32,-72.685
646.00,-73.518
646.67,-74.048
647.34,-74.059
648.01,-72.599
648.69,-73.437
649.36,-73.959
650.03,-74.179
650.71,-72.753
651.38,-71.749
652.05,-72.174
652.73,-72.746
653.40,-74.680
654.07,-73.931
654.74,-74.758
655.42,-74.129
656.09,-76.013
656.76,-74.873
657.44,-75.622
658.11,-75.375
658.78,-74.457
659.45,-74.326
660.13,-74.436
660.80,-73.286
661.47,-73.501
662.15,-72.176
662.82,-69.847
663.49,-62.758
664.16,-57.605
664.84,-67.747
665.51,-72.262
666.18,-73.281
666.86,-76.145
667.53,-75.177
668.20,-75.726
668.88,-76.505
669.55,-76.316
670.22,-77.595
670.89,-78.244
671.57,-78.991
672.24,-76.929
672.91,-78.058
673.59,-77.114
674.26,-76.096
674.93,-77.444
675.60,-78.138
676.28,-77.360
676.95,-78.431
677.62,-78.302
678.30,-77.926
678.97,-78.943
679.64,-77.868
680.31,-78.898
680.99,-78.279
681.66,-77.266
682.33,-77.589
683.01,-78.371
683.68,-77.479
684.35,-78.962
685.03,-78.919
685.70,-78.886
686.37,-78.704
687.04,-79.750
687.72,-80.493
688.39,-78.366
689.06,-79.197
689.74,-79.040
690.41,-79.756
691.08,-81.282
691.75,-78.758
692.43,-81.612
693.10,-79.594
693.77,-80.900
694.45,-79.183
695.12,-79.291
695.79,-78.752
696.46,-80.202
697.14,-80.217
697.81,-81.195
698.48,-79.952
699.16,-80.416
699.83,-81.445
700.50,-81.101
701.17,-81.657
701.85,-79.704
702.52,-82.108
703.19,-80.526
703.87,-81.533
704.54,-80.298
705.21,-81.584
705.89,-83.243
706.56,-81.494
707.23,-82.094
707.90,-81.533
708.58,-82.088
709.25,-81.713
709.92,-81.994
710.60,-80.778
711.27,-80.088
711.94,-80.418
712.61,-80.671
713.29,-80.790
713.96,-80.612
714.63,-81.119
715.31,-80.637
715.98,-81.777
716.65,-82.633
717.32,-83.132
718.00,-82.503
718.67,-82.387
719.34,-80.668
720.02,-81.549
720.69,-81.725
721.36,-83.688
722.04,-82.451
722.71,-82.356
723.38,-81.419
724.05,-82.427
724.73,-83.124
725.40,-83.650
726.07,-82.894
726.75,-83.927
727.42,-82.294
728.09,-81.290
728.76,-82.446
729.44,-83.220
730.11,-83.225
730.78,-81.005
731.46,-83.689
732.13,-83.003
732.80,-82.676
733.47,-82.311
734.15,-81.104
734.82,-81.075
735.49,-82.129
736.17,-81.485
736.84,-81.058
737.51,-81.089
738.19,-81.899
738.86,-81.694
739.53,-82.374
740.20,-81.667
740.88,-73.370
741.55,-80.045
742.22,-78.453
742.90,-81.685
743.57,-80.060
744.24,-82.964
744.91,-83.130
745.59,-83.522
746.26,-83.660
746.93,-83.584
747.61,-84.887
748.28,-83.729
748.95,-83.834
749.62,-83.660
750.30,-84.587
750.97,-86.550
751.64,-85.646
752.32,-87.466
752.99,-85.073
753.66,-83.582
754.34,-85.073
755.01,-84.688
755.68,-84.875
756.35,-84.413
757.03,-82.811
757.70,-83.314
758.37,-85.506
759.05,-84.017
759.72,-85.463
760.39,-83.997
761.06,-83.869
761.74,-84.145
762.41,-83.860
763.08,-84.497
763.76,-83.810
764.43,-85.213
765.10,-84.760
765.77,-86.146
766.45,-84.740
767.12,-85.571
767.79,-86.584
768.47,-85.432
769.14,-85.267
769.81,-82.949
770.48,-76.851
771.16,-84.060
771.83,-85.282
772.50,-85.186
773.18,-84.218
773.85,-84.349
774.52,-84.532
775.20,-84.710
775.87,-85.977
776.54,-86.238
777.21,-87.075
777.89,-87.174
778.56,-85.148
779.23,-86.660
779.91,-84.856
780.58,-87.232
781.25,-86.460
781.92,-86.129
782.60,-85.430
783.27,-87.106
783.94,-87.134
784.62,-84.861
785.29,-86.936
785.96,-85.897
786.63,-86.354
787.31,-85.108
787.98,-85.515
788.65,-86.907
789.33,-85.602
790.00,-85.806
790.67,-86.509
791.35,-85.958
792.02,-86.218
792.69,-86.212
793.36,-86.525
794.04,-86.061
794.71,-86.833
795.38,-84.143
796.06,-80.371
796.73,-73.358
797.40,-81.698
798.07,-86.432
798.75,-85.988
799.42,-85.152
800.09,-86.046
800.77,-85.674
801.44,-85.916
802.11,-85.548
802.78,-86.923
803.46,-86.430
804.13,-85.872
804.80,-86.148
805.48,-86.010
806.15,-87.435
806.82,-86.453
807.50,-86.258
808.17,-87.562
808.84,-85.993
809.51,-87.511
810.19,-87.030
810.86,-87.796
811.53,-86.598
812.21,-86.568
812.88,-86.297
813.55,-86.666
814.22,-87.123
814.90,-87.297
815.57,-86.831
816.24,-86.859
816.92,-87.659
817.59,-87.579
818.26,-87.769
818.93,-86.205
819.61,-86.897
820.28,-88.564
820.95,-87.832
821.63,-88.909
822.30,-86.217
822.97,-86.144
823.65,-86.377
824.32,-86.592
824.99,-88.296
825.66,-87.567
826.34,-87.300
827.01,-86.578
827.68,-87.146
828.36,-87.921
829.03,-87.077
829.70,-87.491
830.37,-88.559
831.05,-88.162
831.72,-88.378
832.39,-88.449
833.07,-88.080
833.74,-88.400
834.41,-87.402
835.08,-87.415
835.76,-87.294
836.43,-87.230
837.10,-86.753
837.78,-86.423
838.45,-88.501
839.12,-89.147
839.79,-89.088
840.47,-89.316
841.14,-88.156
841.81,-88.978
842.49,-88.521
843.16,-88.442
843.83,-88.981
844.51,-88.574
845.18,-88.185
845.85,-88.902
846.52,-87.723
847.20,-87.911
847.87,-88.250
848.54,-88.250
849.22,-87.293
849.89,-85.552
850.56,-86.374
851.23,-87.476
851.91,-89.122
852.58,-90.900
853.25,-89.333
853.93,-89.364
854.60,-88.556
855.27,-87.616
855.94,-88.231
856.62,-88.574
857.29,-87.253
857.96,-87.969
858.64,-87.964
859.31,-87.251
859.98,-89.355
860.66,-87.358
861.33,-87.178
862.00,-86.764
862.67,-86.795
863.35,-86.803
864.02,-87.443
864.69,-88.469
865.37,-87.441
866.04,-86.022
866.71,-88.644
867.38,-88.667
868.06,-88.560
868.73,-88.162
869.40,-88.762
870.08,-89.141
870.75,-88.978
871.42,-88.572
872.09,-88.599
872.77,-88.256
873.44,-88.641
874.11,-89.525
874.79,-87.992
875.46,-88.872
876.13,-88.090
876.81,-88.746
877.48,-88.978
878.15,-88.621
878.82,-89.163
879.50,-90.869
880.17,-90.050
880.84,-87.901
881.52,-87.893
882.19,-88.407
882.86,-88.614
883.53,-88.925
884.21,-89.349
884.88,-88.546
885.55,-88.941
886.23,-89.257
886.90,-90.555
887.57,-90.821
888.24,-89.739
888.92,-88.504
889.59,-89.542
890.26,-89.255
890.94,-88.956
891.61,-89.517
892.28,-89.401
892.96,-91.020
893.63,-88.236
894.30,-87.952
894.97,-89.007
895.65,-87.417
896.32,-88.462
896.99,-89.216
897.67,-89.030
898.34,-89.422
899.01,-88.009
899.68,-87.841
900.36,-88.116
901.03,-89.132
901.70,-90.165
902.38,-88.022
903.05,-88.434
903.72,-87.671
904.39,-86.931
905.07,-88.018
905.74,-88.093
906.41,-87.834
907.09,-88.930
907.76,-88.700
908.43,-88.502
909.10,-88.785
909.78,-88.333
910.45,-89.539
911.12,-87.769
911.80,-89.253
912.47,-89.133
913.14,-89.837
913.82,-90.667
914.49,-88.026
915.16,-88.514
915.83,-90.596
916.51,-87.272
917.18,-88.320
917.85,-89.104
918.53,-89.767
919.20,-88.700
919.87,-87.517
920.54,-87.281
921.22,-87.652
921.89,-89.026
922.56,-88.800
923.24,-86.974
923.91,-87.660
924.58,-86.932
925.25,-88.750
925.93,-89.246
926.60,-89.495
927.27,-89.056
927.95,-88.504
928.62,-89.565
929.29,-82.652
929.97,-84.061
930.64,-87.983
931.31,-88.142
931.98,-87.938
932.66,-88.490
933.33,-88.383
934.00,-87.795
934.68,-87.358
935.35,-87.821
936.02,-89.383
936.69,-88.552
937.37,-89.022
938.04,-88.647
938.71,-88.443
939.39,-87.705
940.06,-87.406
940.73,-89.390
941.40,-87.849
942.08,-87.950
942.75,-88.852
943.42,-88.370
944.10,-89.450
944.77,-89.042
945.44,-88.947
946.12,-87.945
946.79,-89.212
947.46,-89.949
948.13,-89.278
948.81,-89.564
949.48,-88.181
950.15,-88.878
950.83,-88.190
951.50,-87.838
952.17,-88.676
952.84,-89.004
953.52,-88.168
954.19,-90.347
954.86,-89.273
955.54,-88.990
956.21,-88.967
956.88,-89.146
957.55,-87.696
958.23,-88.728
958.90,-88.606
959.57,-87.851
960.25,-89.446
960.92,-89.082
961.59,-88.804
962.27,-88.016
962.94,-88.708
963.61,-88.566
964.28,-89.244
964.96,-88.597
965.63,-87.856
966.30,-87.564
966.98,-88.263
967.65,-89.954
968.32,-89.202
968.99,-89.501
969.67,-88.843
970.34,-88.302
971.01,-88.954
971.69,-88.708
972.36,-88.196
973.03,-88.245
973.70,-87.473
974.38,-88.811
975.05,-89.727
975.72,-89.230
976.40,-87.165
977.07,-89.237
977.74,-89.358
978.41,-89.010
979.09,-88.381
979.76,-88.349
980.43,-86.626
981.11,-87.985
981.78,-87.768
982.45,-88.866
983.13,-87.770
983.80,-89.002
984.47,-89.086
985.14,-87.927
985.82,-88.428
986.49,-89.105
987.16,-87.806
987.84,-87.302
988.51,-86.936
989.18,-88.258
989.85,-88.173
990.53,-88.583
991.20,-89.158
991.87,-86.733
992.55,-88.136
993.22,-89.072
993.89,-88.885
994.56,-88.521
995.24,-88.474
995.91,-88.119
996.58,-86.569
997.26,-88.362
997.93,-87.276
998.60,-88.319
999.28,-87.688
999.95,-88.501
1000.62,-87.512
1001.29,-87.366
1001.97,-87.564
1002.64,-88.546
1003.31,-88.742
1003.99,-87.188
1004.66,-88.258
1005.33,-88.647
1006.00,-87.887
1006.68,-87.351
1007.35,-88.473
1008.02,-88.653
1008.70,-85.948
1009.37,-88.285
1010.04,-86.157
1010.71,-86.529
1011.39,-87.116
1012.06,-87.726
1012.73,-87.667
1013.41,-87.922
1014.08,-88.009
1014.75,-87.778
1015.43,-86.157
1016.10,-86.933
1016.77,-86.791
1017.44,-87.286
1018.12,-87.253
1018.79,-87.201
1019.46,-87.065
1020.14,-87.152
1020.81,-87.292
1021.48,-86.170
1022.15,-87.095
1022.83,-86.606
1023.50,-88.610
1024.17,-86.264
1024.85,-86.119
1025.52,-87.216
1026.19,-87.319
1026.86,-86.479
1027.54,-87.004
1028.21,-88.046
1028.88,-86.442
1029.56,-87.078
1030.23,-86.878
1030.90,-86.908
1031.58,-86.959
1032.25,-87.019
1032.92,-86.794
1033.59,-86.843
1034.27,-87.919
1034.94,-87.200
1035.61,-86.799
1036.29,-87.009
1036.96,-85.742
1037.63,-87.217
1038.30,-87.080
