Frequency (Hz),FFT Magnitude (dB)
382.81,-80.688
383.30,-81.301
383.79,-80.110
384.28,-82.336
384.77,-84.384
385.25,-82.594
385.74,-83.655
386.23,-82.396
386.72,-81.078
387.21,-83.212
387.70,-82.321
388.18,-84.457
388.67,-85.003
389.16,-83.141
389.65,-82.839
390.14,-82.597
390.62,-82.606
391.11,-83.021
391.60,-83.001
392.09,-82.178
392.58,-80.156
393.07,-81.359
393.55,-81.219
394.04,-79.911
394.53,-81.096
395.02,-81.163
395.51,-79.919
396.00,-79.003
396.48,-78.517
396.97,-78.129
397.46,-77.057
397.95,-78.275
398.44,-76.739
398.93,-69.237
399.41,-79.370
399.90,-80.559
400.39,-82.178
400.88,-83.817
401.37,-82.275
401.86,-82.377
402.34,-83.958
402.83,-83.046
403.32,-84.227
403.81,-86.248
404.30,-84.879
404.79,-82.889
405.27,-83.957
405.76,-84.730
406.25,-83.256
406.74,-84.621
407.23,-83.379
407.71,-82.960
408.20,-82.037
408.69,-82.909
409.18,-83.409
409.67,-84.120
410.16,-83.792
410.64,-81.938
411.13,-82.611
411.62,-84.317
412.11,-84.972
412.60,-84.529
413.09,-84.111
413.57,-81.649
414.06,-82.435
414.55,-83.234
415.04,-82.862
415.53,-82.473
416.02,-80.935
416.50,-83.169
416.99,-83.328
417.48,-80.869
417.97,-82.482
418.46,-81.904
418.95,-81.408
419.43,-80.834
419.92,-80.893
420.41,-81.410
420.90,-81.698
421.39,-80.311
421.88,-82.650
422.36,-82.743
422.85,-79.519
423.34,-81.601
423.83,-81.950
424.32,-81.109
424.80,-81.584
425.29,-80.327
425.78,-80.689
426.27,-80.205
426.76,-79.344
427.25,-79.813
427.73,-79.128
428.22,-79.525
428.71,-80.141
429.20,-80.270
429.69,-81.240
430.18,-82.520
430.66,-80.913
431.15,-80.833
431.64,-79.411
432.13,-79.489
432.62,-79.849
433.11,-80.806
433.59,-80.544
434.08,-79.458
434.57,-78.447
435.06,-78.330
435.55,-78.664
436.04,-77.934
436.52,-78.466
437.01,-78.123
437.50,-79.064
437.99,-79.303
438.48,-77.836
438.96,-79.414
439.45,-78.228
439.94,-77.625
440.43,-80.327
440.92,-78.398
441.41,-79.496
441.89,-78.597
442.38,-78.192
442.87,-78.567
443.36,-79.718
443.85,-76.973
444.34,-78.557
444.82,-78.671
445.31,-78.026
445.80,-77.829
446.29,-78.548
446.78,-77.680
447.27,-78.490
447.75,-79.800
448.24,-80.030
448.73,-80.052
449.22,-78.701
449.71,-79.262
450.20,-80.504
450.68,-78.122
451.17,-79.585
451.66,-79.341
452.15,-77.553
452.64,-78.678
453.12,-77.858
453.61,-78.394
454.10,-78.324
454.59,-78.512
455.08,-78.131
455.57,-77.228
456.05,-77.832
456.54,-76.917
457.03,-75.621
457.52,-76.817
458.01,-77.653
458.50,-77.518
458.98,-78.002
459.47,-76.617
459.96,-75.010
460.45,-77.910
460.94,-77.175
461.43,-75.660
461.91,-75.225
462.40,-75.963
462.89,-76.941
463.38,-76.196
463.87,-76.331
464.36,-75.510
464.84,-75.902
465.33,-77.799
465.82,-77.440
466.31,-76.836
466.80,-77.705
467.29,-77.184
467.77,-77.506
468.26,-76.502
468.75,-75.891
469.24,-75.357
469.73,-75.579
470.21,-76.328
470.70,-74.423
471.19,-74.043
471.68,-75.691
472.17,-74.888
472.66,-76.969
473.14,-76.803
473.63,-74.916
474.12,-75.834
474.61,-75.609
475.10,-72.988
475.59,-74.722
476.07,-74.878
476.56,-76.165
477.05,-77.509
477.54,-76.271
478.03,-75.453
478.52,-74.652
479.00,-75.563
479.49,-75.109
479.98,-76.755
480.47,-74.396
480.96,-75.629
481.45,-75.803
481.93,-75.204
482.42,-74.373
482.91,-75.186
483.40,-75.458
483.89,-73.345
484.38,-72.057
484.86,-72.515
485.35,-72.832
485.84,-72.605
486.33,-73.293
486.82,-74.355
487.30,-75.123
487.79,-74.821
488.28,-72.807
488.77,-74.331
489.26,-75.280
489.75,-75.154
490.23,-74.306
490.72,-73.958
491.21,-74.488
491.70,-73.236
492.19,-72.568
492.68,-74.148
493.16,-73.336
493.65,-73.243
494.14,-71.573
494.63,-71.212
495.12,-71.575
495.61,-73.717
496.09,-72.393
496.58,-72.526
497.07,-72.656
497.56,-73.529
498.05,-74.447
498.54,-73.170
499.02,-72.976
499.51,-72.262
500.00,-72.952
500.49,-71.953
500.98,-73.267
501.46,-72.626
501.95,-71.109
502.44,-72.345
502.93,-71.335
503.42,-71.182
503.91,-70.063
504.39,-71.049
504.88,-72.332
505.37,-72.404
505.86,-73.455
506.35,-71.598
506.84,-71.129
507.32,-72.562
507.81,-72.089
508.30,-72.395
508.79,-70.137
509.28,-72.384
509.77,-72.488
510.25,-70.360
510.74,-71.884
511.23,-70.819
511.72,-72.464
512.21,-71.732
512.70,-72.291
513.18,-70.295
513.67,-71.382
514.16,-72.639
514.65,-70.813
515.14,-72.994
515.62,-71.507
516.11,-71.320
516.60,-73.020
517.09,-72.230
517.58,-73.076
518.07,-73.045
518.55,-73.968
519.04,-73.672
519.53,-72.897
520.02,-74.536
520.51,-72.680
521.00,-72.971
521.48,-71.950
521.97,-73.507
522.46,-73.969
522.95,-72.498
523.44,-73.980
523.93,-73.019
524.41,-74.188
524.90,-72.929
525.39,-72.509
525.88,-75.054
526.37,-72.144
526.86,-74.007
527.34,-73.906
527.83,-72.928
528.32,-73.595
528.81,-75.554
529.30,-74.254
529.79,-74.277
530.27,-72.653
530.76,-71.387
531.25,-66.234
531.74,-57.508
532.23,-64.977
532.71,-70.952
533.20,-73.266
533.69,-72.832
534.18,-74.515
534.67,-72.604
535.16,-74.168
535.64,-74.000
536.13,-75.576
536.62,-73.838
537.11,-75.073
537.60,-74.999
538.09,-75.188
538.57,-73.720
539.06,-73.935
539.55,-75.308
540.04,-74.621
540.53,-75.144
541.02,-75.184
541.50,-73.593
541.99,-77.469
542.48,-76.560
542.97,-72.856
543.46,-75.482
543.95,-74.651
544.43,-74.432
544.92,-74.065
545.41,-74.347
545.90,-76.401
546.39,-76.612
546.88,-76.856
547.36,-75.653
547.85,-75.739
548.34,-75.580
548.83,-76.838
549.32,-76.231
549.80,-77.952
550.29,-78.069
550.78,-78.708
551.27,-77.991
551.76,-74.778
552.25,-77.800
552.73,-76.132
553.22,-76.421
553.71,-76.693
554.20,-75.727
554.69,-77.557
555.18,-78.152
555.66,-77.300
556.15,-75.732
556.64,-76.761
557.13,-78.395
557.62,-76.447
558.11,-75.911
558.59,-77.854
559.08,-77.414
559.57,-76.748
560.06,-76.796
560.55,-78.940
561.04,-78.222
561.52,-78.949
562.01,-77.411
562.50,-79.391
562.99,-78.668
563.48,-77.003
563.96,-78.951
564.45,-76.659
564.94,-76.633
565.43,-77.043
565.92,-78.651
566.41,-76.754
566.89,-79.050
567.38,-78.007
567.87,-78.862
568.36,-78.104
568.85,-78.873
569.34,-80.086
569.82,-78.324
570.31,-80.280
570.80,-78.993
571.29,-78.718
571.78,-79.100
572.27,-77.895
572.75,-79.340
573.24,-79.707
573.73,-79.285
574.22,-81.264
574.71,-79.982
575.20,-80.012
575.68,-80.396
