Frequency (Hz),FFT Magnitude (dB)
767.58,-86.149
767.82,-85.960
768.07,-84.469
768.31,-84.123
768.55,-84.840
768.80,-86.970
769.04,-87.013
769.29,-84.461
769.53,-84.323
769.78,-85.747
770.02,-86.089
770.26,-84.276
770.51,-76.729
770.75,-86.274
771.00,-85.573
771.24,-85.297
771.48,-84.684
771.73,-86.532
771.97,-86.291
772.22,-85.218
772.46,-86.065
772.71,-86.103
772.95,-86.249
773.19,-87.709
773.44,-85.148
773.68,-88.173
773.93,-86.682
774.17,-86.680
774.41,-84.688
774.66,-86.565
774.90,-84.906
775.15,-84.917
775.39,-87.732
775.63,-86.963
775.88,-87.912
776.12,-85.989
776.37,-85.540
776.61,-85.527
776.86,-85.354
777.10,-88.624
777.34,-88.252
777.59,-85.858
777.83,-85.304
778.08,-86.334
778.32,-86.166
778.56,-86.348
778.81,-89.117
779.05,-87.256
779.30,-88.595
779.54,-87.312
779.79,-85.747
780.03,-88.069
780.27,-86.690
780.52,-84.353
780.76,-86.685
781.01,-86.393
781.25,-87.421
781.49,-88.111
781.74,-87.475
781.98,-85.098
782.23,-86.184
782.47,-88.119
782.71,-87.912
782.96,-86.495
783.20,-84.071
783.45,-85.243
783.69,-88.640
783.94,-88.750
784.18,-83.992
784.42,-86.502
784.67,-86.422
784.91,-88.460
785.16,-87.346
785.40,-88.340
785.64,-87.450
785.89,-87.885
786.13,-87.106
786.38,-85.671
786.62,-87.864
786.87,-87.573
787.11,-89.259
787.35,-87.649
787.60,-87.676
787.84,-89.180
788.09,-85.476
788.33,-88.152
788.57,-86.131
788.82,-86.105
789.06,-87.535
789.31,-87.633
789.55,-88.626
789.79,-87.726
790.04,-89.280
790.28,-87.103
790.53,-86.191
790.77,-87.292
791.02,-86.428
791.26,-88.878
791.50,-86.596
791.75,-87.217
791.99,-88.173
792.24,-89.263
792.48,-88.236
792.72,-89.242
792.97,-87.321
793.21,-87.478
793.46,-86.378
793.70,-87.902
793.95,-88.233
794.19,-88.380
794.43,-87.126
794.68,-85.247
794.92,-88.539
795.17,-87.968
795.41,-85.089
795.65,-86.611
795.90,-84.894
796.14,-80.325
796.39,-79.945
796.63,-77.611
796.88,-78.781
797.12,-82.638
797.36,-83.970
797.61,-85.118
797.85,-86.555
798.10,-88.161
798.34,-88.401
798.58,-87.550
798.83,-85.844
799.07,-84.887
799.32,-87.476
799.56,-88.543
799.80,-87.783
800.05,-87.951
800.29,-88.088
800.54,-87.369
800.78,-89.301
801.03,-88.151
801.27,-88.249
801.51,-85.982
801.76,-88.725
802.00,-86.725
802.25,-88.736
802.49,-84.590
802.73,-87.251
802.98,-87.638
803.22,-86.902
803.47,-88.441
803.71,-85.232
803.96,-84.522
804.20,-86.130
804.44,-86.219
804.69,-88.314
804.93,-85.413
805.18,-85.671
805.42,-89.010
805.66,-89.745
805.91,-86.935
806.15,-86.152
806.40,-85.376
806.64,-87.445
806.88,-87.797
807.13,-87.722
807.37,-87.970
807.62,-89.941
807.86,-87.604
808.11,-86.729
808.35,-87.693
808.59,-86.559
808.84,-87.110
809.08,-87.085
809.33,-87.275
809.57,-85.568
809.81,-85.504
810.06,-85.958
810.30,-86.190
810.55,-85.752
810.79,-86.545
811.04,-86.714
811.28,-85.547
811.52,-84.383
811.77,-86.663
812.01,-88.272
812.26,-87.057
812.50,-88.819
812.74,-88.082
812.99,-88.898
813.23,-88.056
813.48,-87.683
813.72,-88.027
813.96,-89.788
814.21,-89.760
814.45,-88.462
814.70,-86.465
814.94,-87.228
815.19,-87.575
815.43,-88.823
815.67,-87.159
815.92,-87.502
816.16,-87.074
816.41,-88.345
816.65,-88.502
816.89,-87.140
817.14,-85.721
817.38,-88.943
817.63,-85.961
817.87,-85.746
818.12,-88.180
818.36,-87.082
818.60,-87.257
818.85,-85.618
819.09,-88.884
819.34,-88.094
819.58,-89.353
819.82,-84.794
820.07,-85.367
820.31,-86.201
820.56,-87.833
820.80,-86.690
821.04,-87.319
821.29,-88.654
821.53,-88.455
821.78,-87.449
822.02,-89.713
822.27,-87.253
822.51,-88.604
822.75,-89.350
823.00,-90.337
823.24,-84.674
823.49,-87.260
823.73,-88.053
823.97,-87.656
824.22,-88.591
824.46,-88.597
824.71,-86.349
824.95,-89.444
825.20,-89.410
825.44,-88.362
825.68,-87.636
825.93,-86.827
826.17,-86.994
826.42,-86.488
826.66,-86.002
826.90,-88.243
827.15,-88.801
827.39,-89.543
827.64,-87.019
827.88,-87.136
828.12,-85.623
828.37,-87.459
828.61,-90.064
828.86,-86.672
829.10,-88.665
829.35,-89.173
829.59,-87.215
829.83,-89.673
830.08,-85.356
830.32,-85.795
830.57,-85.817
830.81,-87.710
831.05,-88.930
831.30,-86.284
831.54,-88.095
831.79,-88.628
832.03,-88.634
832.28,-87.080
832.52,-89.036
832.76,-91.985
833.01,-88.084
833.25,-90.166
833.50,-90.300
833.74,-88.107
833.98,-90.409
834.23,-89.062
834.47,-88.052
834.72,-86.675
834.96,-85.401
835.21,-87.426
835.45,-86.368
835.69,-86.805
835.94,-88.871
836.18,-90.765
836.43,-87.308
836.67,-87.331
836.91,-87.609
837.16,-89.746
837.40,-86.498
837.65,-87.039
837.89,-88.442
838.13,-89.209
838.38,-89.995
838.62,-89.498
838.87,-90.848
839.11,-89.192
839.36,-89.273
839.60,-87.272
839.84,-88.701
840.09,-88.094
840.33,-86.204
840.58,-87.035
840.82,-86.859
841.06,-87.556
841.31,-88.045
841.55,-88.431
841.80,-86.426
842.04,-89.751
842.29,-89.784
842.53,-86.598
842.77,-88.219
843.02,-87.631
843.26,-86.975
843.51,-86.822
843.75,-87.819
843.99,-87.055
844.24,-88.456
844.48,-89.849
844.73,-88.327
844.97,-87.659
845.21,-87.509
845.46,-87.704
845.70,-86.945
845.95,-91.187
846.19,-90.608
846.44,-89.507
846.68,-90.608
846.92,-93.197
847.17,-87.696
847.41,-87.959
847.66,-87.695
847.90,-89.057
848.14,-86.657
848.39,-89.057
848.63,-87.098
848.88,-87.354
849.12,-86.264
849.37,-87.944
849.61,-87.509
849.85,-87.679
850.10,-88.782
850.34,-88.597
850.59,-87.856
850.83,-89.283
851.07,-88.236
851.32,-87.787
851.56,-88.991
851.81,-90.980
852.05,-86.836
852.29,-89.064
852.54,-88.452
852.78,-90.478
853.03,-90.258
853.27,-91.206
853.52,-86.453
853.76,-89.316
854.00,-89.099
854.25,-90.709
854.49,-90.122
854.74,-88.170
854.98,-87.569
855.22,-87.107
855.47,-89.873
855.71,-89.235
855.96,-86.224
856.20,-88.327
856.45,-90.208
856.69,-91.565
856.93,-87.766
857.18,-87.350
857.42,-87.796
857.67,-89.069
857.91,-92.260
858.15,-88.360
858.40,-88.417
858.64,-87.214
858.89,-89.774
859.13,-88.245
859.38,-89.633
859.62,-90.308
859.86,-88.688
860.11,-91.540
860.35,-89.691
860.60,-88.116
860.84,-88.395
861.08,-86.797
861.33,-88.160
861.57,-90.632
861.82,-91.255
862.06,-88.659
862.30,-88.041
862.55,-88.109
862.79,-86.266
863.04,-89.376
863.28,-86.599
863.53,-86.616
863.77,-87.555
864.01,-89.137
864.26,-88.984
864.50,-89.249
864.75,-92.608
864.99,-88.280
865.23,-89.205
865.48,-87.946
865.72,-88.850
865.97,-88.815
866.21,-87.549
866.46,-89.465
866.70,-89.105
866.94,-88.393
867.19,-88.190
867.43,-90.551
867.68,-91.843
867.92,-87.599
868.16,-87.482
868.41,-88.546
868.65,-88.681
868.90,-88.113
869.14,-89.486
869.38,-90.224
869.63,-86.788
869.87,-89.429
870.12,-88.326
870.36,-89.474
870.61,-87.380
870.85,-89.393
871.09,-91.806
871.34,-89.670
871.58,-86.022
871.83,-89.416
872.07,-88.505
872.31,-87.517
872.56,-88.060
872.80,-89.318
873.05,-89.918
873.29,-89.223
873.54,-88.456
873.78,-89.512
874.02,-88.823
874.27,-90.005
874.51,-89.447
874.76,-93.146
875.00,-91.965
875.24,-89.089
875.49,-88.332
875.73,-88.904
875.98,-89.475
876.22,-88.771
876.46,-89.973
876.71,-87.859
876.95,-90.324
877.20,-89.231
877.44,-88.261
877.69,-88.667
877.93,-88.806
878.17,-88.865
878.42,-87.382
878.66,-89.131
878.91,-88.808
879.15,-89.935
879.39,-89.315
879.64,-92.209
879.88,-89.335
880.13,-90.452
880.37,-92.327
880.62,-86.837
880.86,-89.000
881.10,-88.434
881.35,-89.897
881.59,-87.520
881.84,-90.423
882.08,-89.303
882.32,-88.097
882.57,-86.340
882.81,-87.315
883.06,-88.214
883.30,-90.302
883.54,-89.251
883.79,-88.891
884.03,-88.397
884.28,-89.369
884.52,-88.513
884.77,-88.331
885.01,-86.783
885.25,-89.399
885.50,-89.995
885.74,-90.460
885.99,-88.591
886.23,-92.059
886.47,-90.305
886.72,-87.663
886.96,-91.141
887.21,-90.453
887.45,-89.655
887.70,-88.014
887.94,-89.794
888.18,-91.123
888.43,-86.712
888.67,-87.884
888.92,-88.904
889.16,-91.607
889.40,-93.274
889.65,-90.686
889.89,-90.896
890.14,-87.653
890.38,-89.429
890.62,-88.662
890.87,-90.158
891.11,-88.247
891.36,-88.356
891.60,-88.343
891.85,-89.587
892.09,-88.561
892.33,-89.862
892.58,-88.447
892.82,-89.287
893.07,-89.893
893.31,-89.414
893.55,-89.516
893.80,-89.552
894.04,-89.877
894.29,-89.002
894.53,-90.242
894.78,-89.599
895.02,-88.021
895.26,-90.462
895.51,-90.764
895.75,-87.840
896.00,-93.272
896.24,-89.525
896.48,-86.316
896.73,-87.879
896.97,-89.520
897.22,-88.088
897.46,-89.964
897.71,-90.243
897.95,-88.675
898.19,-90.948
898.44,-89.153
898.68,-89.606
898.93,-90.502
899.17,-88.202
899.41,-90.487
899.66,-86.662
899.90,-87.672
900.15,-89.267
900.39,-90.858
900.63,-88.669
900.88,-87.768
901.12,-88.815
901.37,-90.773
901.61,-88.484
901.86,-90.816
902.10,-90.051
902.34,-90.081
902.59,-90.652
902.83,-88.556
903.08,-90.762
903.32,-90.179
903.56,-89.752
903.81,-90.547
904.05,-90.118
904.30,-89.935
904.54,-89.492
904.79,-88.797
905.03,-86.922
905.27,-89.592
905.52,-90.336
905.76,-90.477
906.01,-88.796
906.25,-88.082
906.49,-89.319
906.74,-88.062
906.98,-88.782
907.23,-89.270
907.47,-86.589
907.71,-87.648
907.96,-88.087
908.20,-88.085
908.45,-89.503
908.69,-88.322
908.94,-87.776
909.18,-88.062
909.42,-86.990
909.67,-90.284
909.91,-90.378
910.16,-87.170
910.40,-88.480
910.64,-90.063
910.89,-89.198
911.13,-90.447
911.38,-90.541
911.62,-88.019
911.87,-90.246
912.11,-89.820
912.35,-89.126
912.60,-86.315
912.84,-88.563
913.09,-91.681
913.33,-89.135
913.57,-89.534
913.82,-90.394
914.06,-91.883
914.31,-90.414
914.55,-89.450
914.79,-90.186
915.04,-89.931
915.28,-93.954
915.53,-88.496
915.77,-90.419
916.02,-90.349
916.26,-88.730
916.50,-87.882
916.75,-90.620
916.99,-87.274
917.24,-89.783
917.48,-89.218
917.72,-88.166
917.97,-87.358
918.21,-87.588
918.46,-89.469
918.70,-88.797
918.95,-90.453
919.19,-88.198
919.43,-88.779
919.68,-87.367
919.92,-89.586
920.17,-89.211
920.41,-88.356
920.65,-89.841
920.90,-90.626
921.14,-88.372
921.39,-89.538
921.63,-90.457
921.88,-90.044
922.12,-88.156
922.36,-90.159
922.61,-90.210
922.85,-92.175
923.10,-88.097
923.34,-90.203
923.58,-89.291
923.83,-87.570
924.07,-90.353
924.32,-90.208
924.56,-91.109
924.80,-88.190
925.05,-91.546
925.29,-88.601
925.54,-89.090
925.78,-90.475
926.03,-87.759
926.27,-89.572
926.51,-90.381
926.76,-91.614
927.00,-88.515
927.25,-88.823
927.49,-86.401
927.73,-86.250
927.98,-88.158
928.22,-87.700
928.47,-88.121
928.71,-88.682
928.96,-87.253
929.20,-86.275
929.44,-85.220
929.69,-83.893
929.93,-85.259
930.18,-87.606
930.42,-85.989
930.66,-88.442
930.91,-88.967
931.15,-88.350
931.40,-89.447
931.64,-90.899
931.88,-89.134
932.13,-88.921
932.37,-91.063
932.62,-89.229
932.86,-92.504
933.11,-91.806
933.35,-91.112
933.59,-88.418
933.84,-89.308
934.08,-87.738
934.33,-90.811
934.57,-89.676
934.81,-88.463
935.06,-88.366
935.30,-90.615
935.55,-88.658
935.79,-90.213
936.04,-89.352
936.28,-88.049
936.52,-90.330
936.77,-89.364
937.01,-87.655
937.26,-88.658
937.50,-87.566
937.74,-86.883
937.99,-87.995
938.23,-88.233
938.48,-88.967
938.72,-88.384
938.96,-89.081
939.21,-88.794
939.45,-88.047
939.70,-88.713
939.94,-90.128
940.19,-89.306
940.43,-90.615
940.67,-88.217
940.92,-89.662
941.16,-88.416
941.41,-88.178
941.65,-89.969
941.89,-87.846
942.14,-87.724
942.38,-88.433
942.63,-88.240
942.87,-87.547
943.12,-88.671
943.36,-89.006
943.60,-85.362
943.85,-87.093
944.09,-88.224
944.34,-86.519
944.58,-87.571
944.82,-89.371
945.07,-89.296
945.31,-87.381
945.56,-87.680
945.80,-88.123
946.04,-89.196
946.29,-88.963
946.53,-89.842
946.78,-88.960
947.02,-89.130
947.27,-88.817
947.51,-88.602
947.75,-88.378
948.00,-87.736
948.24,-88.859
948.49,-86.975
948.73,-89.290
948.97,-89.665
949.22,-89.586
949.46,-88.516
949.71,-89.159
949.95,-88.690
950.20,-90.920
950.44,-90.019
950.68,-88.908
950.93,-89.731
951.17,-90.834
951.42,-89.623
951.66,-87.508
951.90,-87.859
952.15,-89.674
952.39,-92.702
952.64,-90.393
952.88,-89.191
953.12,-89.185
953.37,-88.770
953.61,-90.732
953.86,-88.067
954.10,-89.539
954.35,-88.153
954.59,-90.131
954.83,-89.461
955.08,-89.209
955.32,-89.958
955.57,-88.236
955.81,-91.279
956.05,-90.564
956.30,-90.959
956.54,-88.632
956.79,-92.158
957.03,-87.876
957.28,-88.831
957.52,-89.367
957.76,-88.246
958.01,-88.728
958.25,-89.041
958.50,-89.878
958.74,-88.851
958.98,-88.859
959.23,-87.304
959.47,-88.329
959.72,-87.966
959.96,-90.496
960.21,-88.131
960.45,-88.103
960.69,-88.244
960.94,-87.800
961.18,-90.312
961.43,-89.882
961.67,-90.471
961.91,-87.812
962.16,-86.664
962.40,-87.294
962.65,-87.774
962.89,-90.519
963.13,-89.546
963.38,-89.380
963.62,-88.969
963.87,-86.971
964.11,-86.182
964.36,-88.479
964.60,-86.039
964.84,-87.873
965.09,-88.473
965.33,-88.210
965.58,-89.895
965.82,-87.798
966.06,-89.919
966.31,-91.505
966.55,-89.361
966.80,-88.920
967.04,-89.465
967.29,-91.052
967.53,-88.416
967.77,-90.891
968.02,-89.337
968.26,-89.459
968.51,-89.474
968.75,-88.851
968.99,-89.662
969.24,-88.992
969.48,-89.587
969.73,-87.107
969.97,-89.803
970.21,-87.206
970.46,-88.420
970.70,-89.657
970.95,-89.147
971.19,-89.061
971.44,-89.736
971.68,-88.636
971.92,-88.749
972.17,-88.650
972.41,-89.398
972.66,-90.925
972.90,-91.333
973.14,-89.739
973.39,-87.433
973.63,-88.611
973.88,-87.413
974.12,-90.528
974.37,-89.531
974.61,-86.813
974.85,-86.555
975.10,-88.081
975.34,-88.797
975.59,-90.107
975.83,-90.930
976.07,-87.538
976.32,-88.945
976.56,-89.759
976.81,-88.946
977.05,-87.026
977.29,-87.607
977.54,-88.793
977.78,-88.619
978.03,-86.326
978.27,-86.028
978.52,-87.416
978.76,-88.238
979.00,-85.862
979.25,-88.561
979.49,-88.267
979.74,-87.294
979.98,-90.957
980.22,-86.448
980.47,-89.279
980.71,-87.976
980.96,-88.967
981.20,-88.329
981.45,-89.381
981.69,-89.763
981.93,-87.899
982.18,-88.722
982.42,-88.479
982.67,-90.199
982.91,-90.099
983.15,-88.735
983.40,-87.570
983.64,-89.218
983.89,-87.762
984.13,-88.009
984.38,-89.400
984.62,-90.503
984.86,-87.389
985.11,-90.246
985.35,-91.561
985.60,-86.989
985.84,-85.950
986.08,-86.754
986.33,-87.085
986.57,-87.551
986.82,-87.074
987.06,-88.293
987.30,-87.646
987.55,-86.483
987.79,-88.170
988.04,-88.304
988.28,-86.914
988.53,-86.281
988.77,-85.573
989.01,-89.530
989.26,-89.799
989.50,-87.300
989.75,-90.904
989.99,-88.856
990.23,-87.681
990.48,-86.652
990.72,-86.454
990.97,-90.164
991.21,-90.166
991.46,-89.937
991.70,-89.272
991.94,-88.382
992.19,-87.625
992.43,-87.533
992.68,-88.974
992.92,-86.771
993.16,-85.980
993.41,-89.605
993.65,-87.410
993.90,-87.420
994.14,-88.403
994.38,-86.578
994.63,-90.661
994.87,-87.975
995.12,-86.657
995.36,-87.239
995.61,-87.693
995.85,-88.401
996.09,-88.695
996.34,-86.934
996.58,-88.473
996.83,-89.125
997.07,-90.271
997.31,-87.035
997.56,-87.060
997.80,-88.163
998.05,-89.601
998.29,-88.570
998.54,-88.114
998.78,-90.332
999.02,-87.400
999.27,-88.675
999.51,-87.348
999.76,-86.981
1000.00,-87.163
1000.24,-86.789
1000.49,-87.413
1000.73,-85.194
1000.98,-86.337
1001.22,-87.981
1001.46,-86.377
1001.71,-86.913
1001.95,-87.841
1002.20,-86.931
1002.44,-87.778
1002.69,-86.200
1002.93,-85.736
1003.17,-88.900
1003.42,-88.276
1003.66,-90.053
1003.91,-90.874
1004.15,-87.867
1004.39,-87.986
1004.64,-85.496
1004.88,-87.810
1005.13,-88.207
1005.37,-88.962
1005.62,-87.341
1005.86,-88.036
1006.10,-87.670
1006.35,-91.820
1006.59,-89.310
1006.84,-90.115
1007.08,-87.885
1007.32,-87.402
1007.57,-87.823
1007.81,-86.307
1008.06,-88.912
1008.30,-88.703
1008.54,-88.254
1008.79,-88.276
1009.03,-85.601
1009.28,-87.993
1009.52,-87.257
1009.77,-88.441
1010.01,-85.805
1010.25,-88.863
1010.50,-86.233
1010.74,-87.144
1010.99,-87.612
1011.23,-89.624
1011.47,-87.752
1011.72,-87.430
1011.96,-87.766
1012.21,-90.037
1012.45,-88.563
1012.70,-86.757
1012.94,-85.110
1013.18,-87.822
1013.43,-85.382
1013.67,-88.182
1013.92,-86.545
1014.16,-88.429
1014.40,-88.014
1014.65,-88.022
1014.89,-87.988
1015.14,-86.290
1015.38,-85.433
1015.62,-88.221
1015.87,-89.119
1016.11,-87.929
1016.36,-86.562
1016.60,-87.285
1016.85,-87.472
1017.09,-88.137
1017.33,-88.241
1017.58,-85.457
1017.82,-85.872
1018.07,-86.789
1018.31,-88.509
1018.55,-87.000
1018.80,-89.966
1019.04,-89.403
1019.29,-86.346
1019.53,-84.643
1019.78,-87.450
1020.02,-87.729
1020.26,-87.419
1020.51,-88.459
1020.75,-89.507
1021.00,-87.165
1021.24,-89.087
1021.48,-88.720
1021.73,-89.020
1021.97,-90.225
1022.22,-90.138
1022.46,-87.219
1022.71,-85.316
1022.95,-88.777
1023.19,-87.474
1023.44,-87.085
1023.68,-88.773
1023.93,-90.692
1024.17,-89.247
1024.41,-88.240
1024.66,-87.216
1024.90,-86.535
1025.15,-86.095
1025.39,-87.826
1025.63,-87.051
1025.88,-87.429
1026.12,-89.429
1026.37,-90.388
1026.61,-86.204
1026.86,-89.098
1027.10,-89.942
1027.34,-87.815
1027.59,-88.025
1027.83,-89.550
1028.08,-86.035
1028.32,-89.910
1028.56,-89.226
1028.81,-87.348
1029.05,-87.622
1029.30,-88.686
1029.54,-88.245
1029.79,-87.864
1030.03,-89.030
1030.27,-86.113
1030.52,-88.964
1030.76,-86.058
1031.01,-86.311
1031.25,-85.378
1031.49,-85.134
1031.74,-86.554
1031.98,-85.685
1032.23,-87.545
1032.47,-85.181
1032.71,-84.620
1032.96,-84.993
1033.20,-88.120
1033.45,-86.947
1033.69,-87.134
1033.94,-86.501
1034.18,-87.286
1034.42,-87.038
1034.67,-86.647
1034.91,-86.463
1035.16,-85.339
1035.40,-86.343
1035.64,-86.921
1035.89,-89.232
1036.13,-88.388
1036.38,-88.255
1036.62,-86.409
1036.87,-87.082
1037.11,-89.842
1037.35,-86.698
1037.60,-88.714
1037.84,-87.862
1038.09,-87.432
1038.33,-84.692
1038.57,-86.894
1038.82,-86.796
1039.06,-87.893
1039.31,-86.181
1039.55,-88.451
1039.79,-87.260
1040.04,-86.554
1040.28,-88.415
1040.53,-86.450
1040.77,-86.104
1041.02,-87.146
1041.26,-86.685
1041.50,-86.312
1041.75,-87.506
1041.99,-86.660
1042.24,-89.248
1042.48,-86.048
1042.72,-88.005
1042.97,-84.359
1043.21,-87.523
1043.46,-86.135
1043.70,-86.500
1043.95,-85.250
1044.19,-84.666
1044.43,-85.576
1044.68,-85.450
1044.92,-87.645
1045.17,-88.109
1045.41,-85.714
1045.65,-87.690
1045.90,-86.005
1046.14,-84.334
1046.39,-84.234
1046.63,-86.078
1046.88,-84.533
1047.12,-83.701
1047.36,-82.638
1047.61,-86.664
1047.85,-90.729
1048.10,-85.922
1048.34,-85.830
1048.58,-84.882
1048.83,-88.446
1049.07,-86.703
1049.32,-83.987
1049.56,-83.371
1049.80,-84.998
1050.05,-86.266
1050.29,-87.554
1050.54,-87.922
1050.78,-90.177
1051.03,-85.682
1051.27,-89.957
1051.51,-85.315
1051.76,-86.483
1052.00,-86.130
1052.25,-86.353
1052.49,-87.024
1052.73,-87.737
1052.98,-88.958
1053.22,-88.473
1053.47,-87.185
1053.71,-86.710
1053.96,-87.947
1054.20,-85.226
1054.44,-87.859
1054.69,-86.741
1054.93,-85.995
1055.18,-87.755
1055.42,-86.413
1055.66,-86.214
1055.91,-86.526
1056.15,-85.650
1056.40,-84.887
1056.64,-85.364
1056.88,-86.966
1057.13,-84.937
1057.37,-84.986
1057.62,-85.862
1057.86,-86.322
1058.11,-85.011
1058.35,-86.538
1058.59,-85.589
1058.84,-84.740
1059.08,-86.833
1059.33,-86.442
1059.57,-86.780
1059.81,-86.681
1060.06,-87.826
1060.30,-87.568
1060.55,-85.712
1060.79,-86.394
1061.04,-83.377
1061.28,-84.372
1061.52,-84.121
1061.77,-83.493
1062.01,-86.278
1062.26,-84.649
1062.50,-84.116
1062.74,-84.287
1062.99,-86.008
1063.23,-85.115
1063.48,-83.564
1063.72,-84.597
1063.96,-85.185
1064.21,-85.765
1064.45,-86.460
1064.70,-87.681
1064.94,-84.063
1065.19,-83.418
1065.43,-84.865
1065.67,-84.878
1065.92,-87.628
1066.16,-85.929
1066.41,-86.344
1066.65,-86.014
1066.89,-84.997
1067.14,-87.109
1067.38,-84.256
1067.63,-84.526
1067.87,-87.406
1068.12,-85.510
1068.36,-86.277
1068.60,-81.692
1068.85,-84.944
1069.09,-87.159
1069.34,-82.842
1069.58,-86.326
1069.82,-84.559
1070.07,-86.836
1070.31,-84.385
1070.56,-86.165
1070.80,-85.044
1071.04,-84.943
1071.29,-86.117
1071.53,-82.068
1071.78,-84.488
1072.02,-84.886
1072.27,-84.832
1072.51,-86.501
1072.75,-83.820
1073.00,-85.089
1073.24,-86.928
1073.49,-84.076
1073.73,-85.231
1073.97,-85.300
1074.22,-85.277
1074.46,-84.035
1074.71,-84.168
1074.95,-85.758
1075.20,-83.593
1075.44,-83.967
1075.68,-83.540
1075.93,-83.682
1076.17,-84.666
1076.42,-84.969
1076.66,-88.315
1076.90,-85.558
1077.15,-83.692
1077.39,-85.353
1077.64,-84.977
1077.88,-85.217
1078.12,-84.162
1078.37,-84.283
1078.61,-84.477
1078.86,-83.489
1079.10,-83.927
1079.35,-82.612
1079.59,-83.338
1079.83,-85.775
1080.08,-86.710
1080.32,-85.495
1080.57,-86.462
1080.81,-84.770
1081.05,-87.305
1081.30,-83.206
1081.54,-84.426
1081.79,-86.279
1082.03,-83.449
1082.28,-84.226
1082.52,-84.490
1082.76,-85.346
1083.01,-82.917
1083.25,-81.824
1083.50,-85.858
1083.74,-88.233
1083.98,-86.355
1084.23,-83.141
1084.47,-85.061
1084.72,-85.807
1084.96,-85.181
1085.21,-81.486
1085.45,-85.358
1085.69,-84.076
1085.94,-82.917
1086.18,-82.996
1086.43,-83.246
1086.67,-84.544
1086.91,-85.437
1087.16,-84.367
1087.40,-86.324
1087.65,-84.853
1087.89,-85.603
1088.13,-84.049
1088.38,-83.961
1088.62,-85.522
1088.87,-84.560
1089.11,-85.504
1089.36,-83.650
1089.60,-83.366
1089.84,-83.981
1090.09,-83.759
1090.33,-85.905
1090.58,-83.576
1090.82,-82.329
1091.06,-84.102
1091.31,-82.036
1091.55,-83.140
1091.80,-84.210
1092.04,-82.829
1092.29,-82.855
1092.53,-82.137
1092.77,-82.520
1093.02,-82.804
1093.26,-82.847
1093.51,-80.754
1093.75,-81.748
1093.99,-81.983
1094.24,-83.044
1094.48,-84.882
1094.73,-85.125
1094.97,-83.814
1095.21,-80.881
1095.46,-82.206
1095.70,-82.795
1095.95,-83.284
1096.19,-85.349
1096.44,-84.183
1096.68,-83.589
1096.92,-85.007
1097.17,-81.663
1097.41,-83.920
1097.66,-80.897
1097.90,-82.660
1098.14,-81.860
1098.39,-83.206
1098.63,-83.245
1098.88,-84.891
1099.12,-83.207
1099.37,-82.019
1099.61,-83.338
1099.85,-81.692
1100.10,-83.112
1100.34,-81.403
1100.59,-81.556
1100.83,-80.517
1101.07,-85.359
1101.32,-86.221
1101.56,-81.989
1101.81,-82.045
1102.05,-82.201
1102.29,-83.201
1102.54,-82.088
1102.78,-82.465
1103.03,-81.378
1103.27,-82.093
1103.52,-81.861
1103.76,-82.128
1104.00,-84.128
1104.25,-80.307
1104.49,-81.686
1104.74,-81.366
1104.98,-82.145
1105.22,-83.786
1105.47,-82.143
1105.71,-81.298
1105.96,-82.063
1106.20,-84.047
1106.45,-81.619
1106.69,-82.310
1106.93,-84.661
1107.18,-81.547
1107.42,-83.539
1107.67,-81.851
1107.91,-82.743
1108.15,-83.006
1108.40,-81.895
1108.64,-80.032
1108.89,-83.417
1109.13,-81.233
1109.38,-81.445
1109.62,-84.020
1109.86,-81.800
1110.11,-82.359
1110.35,-82.718
1110.60,-81.785
1110.84,-81.837
1111.08,-81.352
1111.33,-81.544
1111.57,-82.142
1111.82,-81.369
1112.06,-83.162
1112.30,-79.792
1112.55,-81.131
1112.79,-81.409
1113.04,-82.294
1113.28,-83.284
1113.53,-82.520
1113.77,-85.603
1114.01,-83.108
1114.26,-83.189
1114.50,-83.953
1114.75,-84.114
1114.99,-82.908
1115.23,-84.124
1115.48,-82.803
1115.72,-83.909
1115.97,-83.839
1116.21,-85.794
1116.46,-79.386
1116.70,-81.606
1116.94,-80.391
1117.19,-81.641
1117.43,-81.830
1117.68,-81.112
1117.92,-80.672
1118.16,-83.237
1118.41,-83.270
1118.65,-82.000
1118.90,-81.874
1119.14,-83.422
1119.38,-79.991
1119.63,-82.517
1119.87,-81.560
1120.12,-79.898
1120.36,-82.441
1120.61,-82.965
1120.85,-86.097
1121.09,-82.433
1121.34,-82.252
1121.58,-81.124
1121.83,-84.323
1122.07,-82.732
1122.31,-81.962
1122.56,-81.288
1122.80,-80.811
1123.05,-81.575
1123.29,-81.424
1123.54,-81.146
1123.78,-81.786
1124.02,-82.197
1124.27,-81.377
1124.51,-79.566
1124.76,-84.759
1125.00,-82.481
1125.24,-82.079
1125.49,-81.730
1125.73,-84.710
1125.98,-80.634
1126.22,-81.650
1126.46,-80.658
1126.71,-80.731
1126.95,-80.146
1127.20,-81.064
1127.44,-79.891
1127.69,-82.145
1127.93,-77.437
1128.17,-80.449
1128.42,-80.814
1128.66,-79.350
1128.91,-81.334
1129.15,-81.141
1129.39,-80.457
1129.64,-79.393
1129.88,-81.008
1130.13,-77.924
1130.37,-73.371
1130.62,-80.210
1130.86,-81.112
1131.10,-81.793
1131.35,-81.190
1131.59,-81.048
1131.84,-82.573
